time_s,cpu_t_degC,motor_command,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,WeightOnBit,DrillZ1Position_m,
1615147801.491115,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141.66666666662786,0.001535,
1615147801.5154846,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141.66666666662786,0.0015375,
1615147801.5377743,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141.66666666662786,0.0015375,
1615147801.5752685,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.66666666662786,0.001535,
1615147801.6080098,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.66666666662786,0.001535,
1615147801.6323884,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.66666666662786,0.0015375,
1615147801.6637235,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33333333337214,0.0015375,
1615147801.706375,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33333333337214,0.001535,
1615147801.7286437,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33333333337214,0.0015375,
1615147801.7562482,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33333333337214,0.0015375,
1615147801.7815757,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33333333337214,0.0015375,
1615147801.8040867,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.66666666662786,0.0015375,
1615147801.8280108,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.66666666662786,0.0015375,
1615147801.8650012,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33333333337214,0.001535,
1615147801.9030154,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33333333337214,0.001535,
1615147801.9274075,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33333333337214,0.0015375,
1615147801.973533,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.66666666662786,0.0015375,
1615147802.0006669,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.66666666662786,0.0015375,
1615147802.0243216,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.66666666662786,0.0015375,
1615147802.048706,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.66666666662786,0.0015375,
1615147802.0794027,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.666666666627862,0.001535,
1615147802.1002367,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.666666666627862,0.001535,
1615147802.1201625,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.666666666627862,0.001535,
1615147802.1627686,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.33333333337214,0.0015375,
1615147802.198543,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.33333333337214,0.0015375,
1615147802.22124,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.33333333337214,0.0015375,
1615147802.2485187,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.33333333337214,0.0015375,
1615147802.271039,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.66666666662786,0.0015375,
1615147802.296266,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.66666666662786,0.0015375,
1615147802.3206592,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.66666666662786,0.0015375,
1615147802.3642843,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.66666666662786,0.001535,
1615147802.3942544,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.66666666662786,0.0015375,
1615147802.4243386,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.66666666662786,0.0015375,
1615147802.4523225,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.66666666662786,0.0015375,
1615147802.4748476,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.66666666662786,0.0015375,
1615147802.5215523,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.66666666662786,0.001535,
1615147802.5542023,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.66666666662786,0.0015375,
1615147802.5894508,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.66666666662786,0.0015375,
1615147802.6290371,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.66666666662786,0.0015375,
1615147802.6486218,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33333333337214,0.0015375,
1615147802.6878638,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33333333337214,0.0015375,
1615147802.7172768,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33333333337214,0.0015375,
1615147802.7652547,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.66666666662786,0.0015375,
1615147802.7857199,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.66666666662786,0.0015375,
1615147802.808716,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.66666666662786,0.0015375,
1615147802.8514016,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.66666666662786,0.0015375,
1615147802.8851118,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.66666666662786,0.0015375,
1615147802.9060547,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.66666666662786,0.0015375,
1615147802.9520485,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.66666666662786,0.0015375,
1615147802.9849036,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.66666666662786,0.0015375,
1615147803.017543,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.66666666662786,0.0015375,
1615147803.0599363,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.66666666662786,0.0015375,
1615147803.0825155,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.66666666662786,0.0015375,
1615147803.121148,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.66666666662786,0.0015375,
1615147803.165351,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.66666666662786,0.0015375,
1615147803.1897438,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.66666666662786,0.0015375,
1615147803.2224746,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.66666666662786,0.0015375,
1615147803.2501123,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.66666666662786,0.0015375,
1615147803.2796474,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.66666666662786,0.0015375,
1615147803.3040369,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.66666666662786,0.0015375,
1615147803.3525271,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.66666666662786,0.0015375,
1615147803.3775184,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.66666666662786,0.0015375,
1615147803.4453752,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.66666666662786,0.0015375,
1615147803.475165,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.66666666662786,0.001535,
1615147803.5188582,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.66666666662786,0.0015375,
1615147803.5442383,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.66666666662786,0.0015375,
1615147803.572963,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.66666666662786,0.0015375,
1615147803.606872,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.66666666662786,0.0015375,
1615147803.6311755,50.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-218.66666666662786,0.0015375,
1615147803.6715796,50.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-218.66666666662786,0.0015375,
1615147803.6959722,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-218.66666666662786,0.0015375,
1615147803.7244358,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-218.66666666662786,0.0015375,
1615147803.747023,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.66666666662786,0.0015375,
1615147803.771745,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.66666666662786,0.0015375,
1615147803.804377,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.66666666662786,0.001535,
1615147803.8288178,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.66666666662786,0.0015375,
1615147803.8710618,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.66666666662786,0.0015375,
1615147803.8954537,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.66666666662786,0.0015375,
1615147803.9530642,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.66666666662786,0.0015375,
1615147803.9761045,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.66666666662786,0.0015375,
1615147803.9980948,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.66666666662786,0.001535,
1615147804.040026,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.66666666662786,0.0015375,
1615147804.0624652,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33333333337214,0.0015375,
1615147804.0868454,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33333333337214,0.0015375,
1615147804.116291,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33333333337214,0.0015375,
1615147804.1438634,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143.66666666662786,0.0015375,
1615147804.1684499,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143.66666666662786,0.0015375,
1615147804.1928387,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143.66666666662786,0.001535,
1615147804.2202706,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143.66666666662786,0.0015375,
1615147804.2530084,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.66666666662786,0.0015375,
1615147804.2863479,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.66666666662786,0.0015375,
1615147804.3376951,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.66666666662786,0.001535,
1615147804.3648407,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.66666666662786,0.0015375,
1615147804.3892798,50.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.66666666662786,0.0015375,
1615147804.4184053,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.66666666662786,0.001535,
1615147804.450787,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193.66666666662786,0.0015375,
1615147804.4853003,50.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193.66666666662786,0.0015375,
1615147804.510004,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193.66666666662786,0.0015375,
1615147804.5529408,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.66666666662786,0.0015375,
1615147804.5773218,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.66666666662786,0.0015375,
1615147804.6098835,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.66666666662786,0.0015375,
1615147804.6374512,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.66666666662786,0.0015375,
1615147804.658458,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-223.66666666662786,0.0015375,
1615147804.6815236,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-223.66666666662786,0.0015375,
1615147804.7146037,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-223.66666666662786,0.0015375,
1615147804.7472484,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.66666666662786,0.0015375,
1615147804.7716298,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.66666666662786,0.001535,
1615147804.7936928,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.66666666662786,0.0015375,
1615147804.8238738,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.66666666662786,0.0015375,
1615147804.8563964,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.66666666662786,0.0015375,
