time_s,cpu_t_degC,motor_command,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,WeightOnBit,DrillZ1Position_m,
1615148621.1920123,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0024525,
1615148621.2164176,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0024525,
1615148621.260881,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0024525,
1615148621.2943392,46.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0024525,
1615148621.3320553,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0024525,
1615148621.3564484,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0024525,
1615148621.3840966,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0024525,
1615148621.4080105,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0024525,
1615148621.4389598,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0024525,
1615148621.4715743,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0024525,
1615148621.4959486,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0024525,
1615148621.528861,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0024525,
1615148621.5594025,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0024525,
1615148621.587636,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0024525,
1615148621.6097577,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0024525,
1615148621.6707997,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0024525,
1615148621.6951895,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0024525,
1615148621.722732,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0024525,
1615148621.7812676,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0024525,
1615148621.8056283,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0024525,
1615148621.8284857,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0024525,
1615148621.8637657,46.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0024525,
1615148621.8881457,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0024525,
1615148621.9206848,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0024525,
1615148621.948261,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0024525,
1615148621.975576,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0024525,
1615148622.0140815,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0024525,
1615148622.036681,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0024525,
1615148622.0571241,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0024525,
1615148622.0764983,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0024525,
1615148622.1160874,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0024525,
1615148622.1385584,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0024525,
1615148622.17418,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0024525,
1615148622.1979902,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0024525,
1615148622.2279866,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0024525,
1615148622.2689946,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0024525,
1615148622.2907104,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0024525,
1615148622.325146,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0024525,
1615148622.3827934,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0024525,
1615148622.4051917,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0024525,
1615148622.445912,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0024525,
1615148622.4703126,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0024525,
1615148622.5239816,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0024525,
1615148622.5563393,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0024525,
1615148622.57987,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0024525,
1615148622.6011984,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0024525,
1615148622.6511798,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0024525,
1615148622.6737683,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0024525,
1615148622.699475,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0024525,
1615148622.737673,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0024525,
1615148622.7768211,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0024525,
1615148622.8012176,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0024525,
1615148622.8405375,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0024525,
1615148622.8750463,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0024525,
1615148622.8980231,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0024525,
1615148622.9406722,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0024525,
1615148622.9683013,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0024525,
1615148622.9895852,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0024525,
1615148623.0460052,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0024525,
1615148623.071923,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0024525,
1615148623.0963554,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0024525,
1615148623.137509,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0024525,
1615148623.1706982,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0024525,
1615148623.1950781,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0024525,
1615148623.2511256,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0024525,
1615148623.270869,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0024525,
1615148623.3036067,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0024525,
1615148623.3480628,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0024525,
1615148623.3684487,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0024525,
1615148623.3966477,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0024525,
1615148623.4319582,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0024525,
1615148623.4641833,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,0.0024525,
1615148623.48857,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,0.0024525,
1615148623.5379238,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0024525,
1615148623.566039,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0024525,
1615148623.5969212,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0024525,
