time_s,cpu_t_degC,motor_command,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,WeightOnBit,DrillZ1Position_m,
1615155409.8835645,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,-0.0009525,
1615155409.9079587,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,-0.0009525,
1615155409.9612303,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,-0.0009525,
1615155409.9871655,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,-0.0009525,
1615155410.012989,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,-0.0009525,
1615155410.0355673,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,-0.0009525,
1615155410.0632684,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.0,-0.0009525,
1615155410.086088,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.0,-0.0009525,
1615155410.113676,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.0,-0.0009525,
1615155410.1543446,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.0,-0.0009525,
1615155410.176816,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,-0.0009525,
1615155410.2011154,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,-0.0009525,
1615155410.2322223,24.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,-0.0009525,
1615155410.2734592,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,-0.0009525,
1615155410.2969701,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,-0.0009525,
1615155410.3253431,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,-0.0009525,
1615155410.3497565,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,-0.0009525,
1615155410.3718193,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,-0.0009525,
1615155410.3962245,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,-0.0009525,
1615155410.4692578,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,-0.0009525,
1615155410.4936414,23.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,-0.0009525,
1615155410.526359,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,-0.0009525,
1615155410.5786715,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,-0.0009525,
1615155410.6265454,24.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,-0.0009525,
1615155410.650936,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,-0.0009525,
1615155410.6825025,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,-0.0009525,
1615155410.706885,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,-0.0009525,
1615155410.755133,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165.0,-0.0009525,
1615155410.7812667,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165.0,-0.0009525,
1615155410.805709,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165.0,-0.0009525,
1615155410.8515356,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165.0,-0.0009525,
1615155410.8742692,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,-0.0009525,
1615155410.898661,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,-0.0009525,
1615155410.9207377,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,-0.0009525,
1615155410.9577494,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-682.0,-0.0009525,
1615155410.9802175,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-682.0,-0.0009525,
1615155411.012896,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-682.0,-0.0009525,
1615155411.0658016,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,-0.0009525,
1615155411.1003563,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,-0.0009525,
1615155411.1233904,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,-0.0009525,
1615155411.1679783,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,-0.0009525,
1615155411.1923547,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,-0.0009525,
1615155411.21159,26.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,-0.0009525,
1615155411.2375433,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-851.0,-0.0009525,
1615155411.2671533,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-851.0,-0.0009525,
1615155411.2916105,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-851.0,-0.0009525,
1615155411.3160045,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-851.0,-0.0009525,
1615155411.3542778,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,-0.0009525,
1615155411.3786685,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,-0.0009525,
1615155411.411361,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,-0.0009525,
1615155411.4367225,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,-0.0009525,
1615155411.4624982,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-676.0,-0.0009525,
1615155411.486889,24.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-676.0,-0.0009525,
1615155411.5150206,23.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-676.0,-0.0009525,
1615155411.537444,26.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1980.0,-0.0009525,
1615155411.5649683,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1980.0,-0.0009525,
1615155411.5893517,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1980.0,-0.0009525,
1615155411.6137474,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1980.0,-0.0009525,
1615155411.6514957,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,-0.0009525,
1615155411.6749017,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,-0.0009525,
1615155411.7110124,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,-0.0009525,
1615155411.7335188,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,-0.0009525,
1615155411.7626865,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,-0.0009525,
1615155411.7870808,26.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,-0.0009525,
1615155411.8176153,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,-0.0009525,
1615155411.8400686,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-947.0,-0.0009525,
1615155411.8614879,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-947.0,-0.0009525,
1615155411.8810787,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-947.0,-0.0009525,
1615155411.9293687,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1695.0,-0.0009525,
1615155411.9619434,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1695.0,-0.0009525,
1615155411.9870331,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1695.0,-0.0009525,
1615155412.024853,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1695.0,-0.0009525,
1615155412.0478,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-0.0009525,
1615155412.072687,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-0.0009525,
1615155412.1103065,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,-0.0009525,
1615155412.1613195,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,-0.0009525,
1615155412.2023017,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,-0.0009525,
1615155412.2602072,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,-0.0009525,
1615155412.282802,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,-0.0009525,
1615155412.3080494,26.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,-0.0009525,
1615155412.3490489,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,-0.0009525,
1615155412.3734167,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,-0.0009525,
1615155412.3958783,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,-0.0009525,
1615155412.4257283,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,-0.0009525,
1615155412.4576628,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,-0.0009525,
1615155412.5023236,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,-0.0009525,
1615155412.531516,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,-0.0009525,
1615155412.5563567,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,-0.0009525,
1615155412.5789192,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,-0.0009525,
1615155412.604674,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,-0.0009525,
1615155412.6528473,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,-0.0009525,
1615155412.6772277,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,-0.0009525,
1615155412.7274601,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,-0.0009525,
1615155412.7559252,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,-0.0009525,
1615155412.800289,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,-0.0009525,
1615155412.8211086,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,-0.0009525,
1615155412.846547,26.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,-0.0009525,
1615155412.8684933,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,-0.0009525,
1615155412.892672,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,-0.0009525,
1615155412.9486268,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,-0.0009525,
1615155412.970852,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,-0.0009525,
1615155413.014194,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,-0.0009525,
1615155413.0436084,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,-0.0009525,
1615155413.073829,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,-0.0009525,
1615155413.0979848,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,-0.0009525,
1615155413.1413488,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-380.0,-0.0009525,
1615155413.1657555,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-380.0,-0.0009525,
1615155413.1983628,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,-0.0009525,
1615155413.2489424,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,-0.0009525,
1615155413.2947266,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,-0.0009525,
1615155413.3256712,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.0,-0.0009525,
1615155413.347923,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.0,-0.0009525,
1615155413.3723156,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.0,-0.0009525,
1615155413.4013352,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.0,-0.0009525,
1615155413.4391527,24.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,-0.0009525,
1615155413.4635403,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,-0.0009525,
1615155413.5262566,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.0,-0.0009525,
1615155413.555821,26.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.0,-0.0009525,
1615155413.6134121,26.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.0,-0.0009525,
1615155413.6409621,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2356.0,-0.0009525,
1615155413.6856139,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2356.0,-0.0009525,
1615155413.7149608,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1785.0,-0.0009525,
1615155413.7429824,25.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1785.0,-0.0009525,
1615155413.7673767,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1785.0,-0.0009525,
1615155413.8055246,26.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2497.0,-0.0009525,
1615155413.8433182,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2497.0,-0.0009525,
