time_s,cpu_t_degC,motor_command,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,WeightOnBit,DrillZ1Position_m,
1615147593.1507854,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1615147593.1719747,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.333333333372138,0.0,
1615147593.193597,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.333333333372138,0.0,
1615147593.2148547,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.333333333372138,0.0,
1615147593.2353454,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.333333333372138,0.0,
1615147593.2558863,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.33333333337214,0.0,
1615147593.2793343,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.33333333337214,0.0,
1615147593.3155766,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.33333333337214,0.0,
1615147593.3464243,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.33333333337214,0.0,
1615147593.3676198,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.66666666662786,0.0,
1615147593.3971162,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.66666666662786,0.0,
1615147593.4186182,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.66666666662786,0.0,
1615147593.4400363,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.66666666662786,0.0,
1615147593.4608972,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.66666666662786,0.0,
1615147593.4821577,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.66666666662786,0.0,
1615147593.5031056,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.66666666662786,0.0,
1615147593.524118,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.66666666662786,0.0,
1615147593.5456352,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.333333333372138,0.0,
1615147593.5700161,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.333333333372138,0.0,
1615147593.5912094,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.333333333372138,0.0,
1615147593.6127498,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.333333333372138,0.0,
1615147593.6441696,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.66666666662786,0.0,
1615147593.6685467,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.66666666662786,0.0,
