time_s,cpu_t_degC,motor_command,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,WeightOnBit,DrillZ1Position_m,
1615149264.3485897,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.88888888887595,0.002165,
1615149264.3694308,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.88888888887595,0.002165,
1615149264.407212,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.888888888875954,0.002165,
1615149264.446379,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.888888888875954,0.002165,
1615149264.4674428,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.888888888875954,0.002165,
1615149264.498511,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.88888888887595,0.002165,
1615149264.5440938,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.88888888887595,0.002165,
1615149264.5986128,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.888888888875954,0.002165,
1615149264.644094,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.888888888875954,0.002165,
1615149264.6684916,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.888888888875954,0.002165,
1615149264.6889653,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.888888888875954,0.002165,
1615149264.7367008,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.888888888875954,0.002165,
1615149264.761081,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.888888888875954,0.002165,
1615149264.7898176,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.888888888875954,0.002165,
1615149264.827619,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.888888888875954,0.002165,
1615149264.8520072,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.888888888875954,0.002165,
1615149264.8924484,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.888888888875954,0.002165,
1615149264.925166,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.111111111124046,0.002165,
1615149264.9495509,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.111111111124046,0.002165,
1615149264.9905865,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.111111111124046,0.002165,
1615149265.028428,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.888888888875954,0.002165,
1615149265.0562491,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.888888888875954,0.002165,
1615149265.093874,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.888888888875954,0.002165,
1615149265.1270142,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.111111111124046,0.002165,
1615149265.1493943,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.111111111124046,0.002165,
1615149265.17378,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.111111111124046,0.002165,
1615149265.2094843,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.111111111124046,0.002165,
1615149265.2428193,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.888888888875954,0.002165,
1615149265.2693272,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.888888888875954,0.002165,
1615149265.3154354,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.888888888875954,0.002165,
1615149265.3379006,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.11111111112405,0.002165,
1615149265.3622909,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.11111111112405,0.002165,
1615149265.4102106,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.111111111124046,0.002165,
1615149265.4443843,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.111111111124046,0.002165,
1615149265.466919,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.111111111124046,0.002165,
1615149265.4997654,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.11111111112405,0.002165,
1615149265.5438416,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.11111111112405,0.002165,
1615149265.566092,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.11111111112405,0.002165,
