time_s,cpu_t_degC,motor_command,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,WeightOnBit,DrillZ1Position_m,
1615147634.8890212,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0019025,
1615147634.9134085,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0019025,
1615147634.944549,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0019025,
1615147634.9821444,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0019025,
1615147635.0065286,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0019025,
1615147635.0752392,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0019025,
1615147635.1091988,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0019025,
1615147635.1367176,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0019025,
1615147635.18928,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0019025,
1615147635.2095742,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0019025,
1615147635.2349489,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0019025,
1615147635.267622,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0019025,
1615147635.293012,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0019025,
1615147635.3150246,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0019025,
1615147635.3382719,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0019025,
1615147635.366288,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0019025,
1615147635.390684,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0019025,
1615147635.4147105,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0019025,
1615147635.4529533,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0019025,
1615147635.4754374,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0019025,
1615147635.5086994,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0019025,
1615147635.5312762,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0019025,
1615147635.5769231,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0019025,
1615147635.6013398,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0019025,
1615147635.6364725,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0019025,
1615147635.684146,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0019025,
1615147635.7076993,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0019025,
1615147635.7509139,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.0,0.0019025,
1615147635.7818456,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.0,0.0019025,
1615147635.8021433,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.0,0.0019025,
1615147635.8648448,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0019025,
1615147635.8892288,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0019025,
1615147635.9219294,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0019025,
1615147635.9627612,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0019025,
1615147635.9827304,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0019025,
1615147636.0184052,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0019025,
1615147636.0627272,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0019025,
1615147636.0966783,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0019025,
1615147636.1191506,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0019025,
1615147636.1524065,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0019025,
1615147636.1749778,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0019025,
1615147636.1968825,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0019025,
1615147636.2445667,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0019025,
1615147636.273137,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0019025,
1615147636.3077013,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0019025,
1615147636.3511596,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,0.0019025,
