time_s,cpu_t_degC,motor_command,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,WeightOnBit,DrillZ1Position_m,
1615149639.7154558,46.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.2222222222481,0.0016525,
1615149639.7381616,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.2222222222481,0.0016525,
1615149639.7723815,46.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.2222222222481,0.0016525,
1615149639.8029616,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.77777777775191,0.0016525,
1615149639.8274903,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.77777777775191,0.0016525,
1615149639.8652675,46.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.77777777775191,0.0016525,
1615149639.912482,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.22222222224809,0.0016525,
1615149639.9343843,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.22222222224809,0.0016525,
1615149639.9598186,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.22222222224809,0.0016525,
1615149639.9922378,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.2222222222481,0.0016525,
1615149640.0166256,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.2222222222481,0.0016525,
1615149640.0438075,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.2222222222481,0.0016525,
1615149640.0691562,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.2222222222481,0.0016525,
1615149640.091626,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.2222222222481,0.0016525,
1615149640.1152112,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.2222222222481,0.0016525,
1615149640.153267,46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.2222222222481,0.0016525,
1615149640.1786928,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147.2222222222481,0.0016525,
1615149640.2059233,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147.2222222222481,0.0016525,
1615149640.2264204,46.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147.2222222222481,0.0016525,
1615149640.2742972,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.222222222248092,0.0016525,
1615149640.3041608,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.222222222248092,0.0016525,
1615149640.3266754,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.222222222248092,0.0016525,
1615149640.35451,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.222222222248092,0.0016525,
1615149640.3855667,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.77777777775191,0.0016525,
1615149640.40895,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.77777777775191,0.0016525,
1615149640.4314187,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.77777777775191,0.0016525,
1615149640.453954,47.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.77777777775191,0.0016525,
1615149640.486115,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.77777777775191,0.0016525,
