time_s,cpu_t_degC,motor_command,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,WeightOnBit,DrillZ1Position_m,
1615149083.990025,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7777777777519077,0.00238,
1615149084.0144265,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7777777777519077,0.00238,
1615149084.0418637,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7777777777519077,0.00238,
1615149084.0853004,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.777777777751908,0.0023775,
1615149084.1096885,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.777777777751908,0.0023775,
1615149084.1370742,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.77777777775191,0.00238,
1615149084.1855648,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.77777777775191,0.00238,
1615149084.2099922,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.77777777775191,0.00238,
1615149084.257524,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22222222224809,0.0023775,
1615149084.2833061,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22222222224809,0.0023775,
1615149084.3068821,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22222222224809,0.00238,
1615149084.3430333,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22222222224809,0.00238,
1615149084.3738918,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.77777777775191,0.00238,
1615149084.3982775,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.77777777775191,0.0023775,
1615149084.4206686,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.77777777775191,0.0023775,
1615149084.4635541,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.777777777751908,0.00238,
1615149084.4879286,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.777777777751908,0.00238,
1615149084.5207057,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.777777777751908,0.00238,
1615149084.5641093,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.222222222248092,0.0023775,
1615149084.586235,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.222222222248092,0.00238,
1615149084.6134758,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.222222222248092,0.00238,
1615149084.6408648,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.222222222248092,0.0023775,
1615149084.6684928,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.77777777775191,0.00238,
1615149084.6923277,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.77777777775191,0.00238,
1615149084.7156103,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.77777777775191,0.00238,
1615149084.7588277,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.77777777775191,0.0023775,
1615149084.7831907,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.77777777775191,0.00238,
1615149084.8156347,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.77777777775191,0.0023775,
1615149084.8381712,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.22222222224809,0.0023775,
1615149084.8755167,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.22222222224809,0.00238,
1615149084.8999107,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.22222222224809,0.00238,
1615149084.9574184,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.7777777777519,0.00238,
1615149084.9817936,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.7777777777519,0.00238,
1615149085.0090322,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.7777777777519,0.00238,
1615149085.0520208,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.222222222248092,0.0023775,
1615149085.0747344,50.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.222222222248092,0.00238,
1615149085.1208258,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.222222222248092,0.00238,
1615149085.1533039,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.222222222248092,0.0023775,
1615149085.1730418,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.77777777775191,0.0023775,
1615149085.1923978,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.77777777775191,0.00238,
1615149085.2400374,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.77777777775191,0.00238,
1615149085.2708426,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.77777777775191,0.00238,
1615149085.2928576,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.77777777775191,0.00238,
1615149085.3183775,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.77777777775191,0.00238,
1615149085.340436,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.77777777775191,0.00238,
1615149085.368631,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.77777777775191,0.00238,
1615149085.3937566,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.77777777775191,0.00238,
1615149085.4213526,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.77777777775191,0.00238,
1615149085.443917,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.7777777777519,0.00238,
1615149085.4668427,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.7777777777519,0.00238,
1615149085.4894507,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.7777777777519,0.00238,
1615149085.522559,47.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.7777777777519,0.0023775,
1615149085.5526578,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.777777777751908,0.00238,
1615149085.576155,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.777777777751908,0.00238,
1615149085.6188633,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.777777777751908,0.0023775,
1615149085.6645906,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.77777777775191,0.00238,
1615149085.6889892,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.77777777775191,0.00238,
1615149085.725056,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.22222222224809,0.00238,
1615149085.7751396,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.22222222224809,0.0023775,
1615149085.7977114,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.22222222224809,0.00238,
1615149085.828686,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.77777777775191,0.00238,
1615149085.8743665,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.77777777775191,0.00238,
1615149085.9019847,48.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.77777777775191,0.00238,
1615149085.9339912,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.77777777775191,0.00238,
1615149085.9712956,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.777777777751908,0.00238,
1615149085.9916165,48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.777777777751908,0.00238,
1615149086.0428512,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.77777777775191,0.0023775,
1615149086.070607,49.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.77777777775191,0.0023775,
1615149086.0905828,49.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.77777777775191,0.0023775,
