time_s,wob_n,
0.0,0.0,
1628462946.9653516,-0.0027451254676478277,
1628462947.0657856,-0.005115649592167184,
1628462947.2660315,0.00020486010953181527,
1628462947.3661673,-0.0006906712263977193,
1628462947.4662828,-0.0030085170370388677,
1628462947.5664117,0.0006262866205574785,
1628462947.6665287,0.0050512649863269435,
1628462947.7666755,-0.0010067411096669667,
1628462947.8668156,0.005999474636134686,
1628462947.9669445,0.0016798528981216369,
1628462948.0670798,-0.0029558387231606595,
1628462948.167194,-0.002060307387231125,
1628462948.167194,-0.002060307387231125,
1628462948.3674242,0.007369110796968091,
1628462948.4675364,0.0043664469059102404,
1628462948.567654,0.0013637830148523894,
1628462948.6677678,0.002786097489564003,
1628462948.767893,0.002680740861807587,
1628462948.868005,0.004840551730814112,
1628462948.9681194,0.004103055336519201,
1628462949.068251,0.0032075240005896666,
1628462949.168365,0.005261978241839775,
1628462949.268485,0.005683404752865439,
1628462949.3686218,0.008106607191263002,
1628462949.468738,0.00041557336504464694,
1628462949.5688703,0.004787873416935904,
1628462949.6689801,0.0027334191756857953,
1628462949.7690957,0.008475355388410459,
1628462949.8692083,0.001627174584243429,
1628462949.9693148,0.0037343071393717456,
1628462950.069424,0.008369998760654042,
1628462950.1695375,0.002680740861807587,
1628462950.2696464,0.0017852095258780528,
1628462950.369759,0.0004682516789228549,
1628462950.4698668,0.0008369998760703102,
1628462950.569985,0.0013111047009741815,
1628462950.6701055,0.0057360830667436465,
1628462950.770247,0.0012057480732177656,
1628462950.8703544,-0.00011120977373743221,
1628462950.9704692,0.008369998760654042,
1628462951.070585,0.0017325312119998448,
1628462951.1707048,0.0050512649863269435,
1628462951.2708147,0.0030494890589550425,
1628462951.3709266,0.006473579461038557,
1628462951.4710479,0.004577160161423072,
1628462951.571173,-0.0019022724455965013,
1628462951.6712916,0.0037869854532499533,
1628462951.771415,-0.0016915591900836698,
1628462951.87154,0.0039976987087627855,
1628462951.9716613,0.004313768592032033,
1628462952.071792,0.00642090114716035,
1628462952.1719055,0.009212851782705369,
1628462952.2720242,0.0019959227813908845,
1628462952.372263,0.002786097489564003,
1628462952.4723718,0.0011530697593395577,
1628462952.5724957,0.007000362599820636,
1628462952.672618,0.00715839754145526,
1628462952.7727315,0.008264642132897626,
1628462952.8728511,0.008738746957801498,
1628462952.9729724,0.005472691497352607,
1628462953.0730968,0.0013111047009741815,
1628462953.173208,0.008949460213314329,
1628462953.2733178,0.009581599979852824,
1628462953.373433,0.00336555894222429,
1628462953.4735515,0.007685180680237339,
1628462953.5736632,0.011478019279468309,
1628462953.67389,0.012110159046006805,
1628462953.7740114,0.0061048312638911015,
1628462953.8741221,0.0067896493443078045,
1628462953.974234,0.00563072643898723,
1628462954.0743635,0.005946796322256478,
1628462954.174477,0.007211075855333468,
1628462954.2745965,0.010003026490878487,
1628462954.3747103,0.009792313235365656,
1628462954.4748306,0.010161061432513111,
1628462954.5749516,0.01247890724315426,
1628462954.6750672,0.009054816841070745,
1628462954.775174,0.0127422988125453,
1628462954.8752851,0.010635166257416982,
1628462954.9754004,0.009634278293731032,
1628462955.0755072,0.01121462771007727,
1628462955.175617,0.013163725323570963,
1628462955.2757325,0.012110159046006805,
1628462955.3758395,0.009581599979852824,
1628462955.475947,0.016113710900750606,
1628462955.5760617,0.009107495154948953,
1628462955.6761785,0.008053928877384795,
1628462955.776295,0.012057480732128596,
1628462955.8764055,0.011583375907224724,
1628462955.9765146,0.012426228929276051,
1628462956.076635,0.012531585557032467,
1628462956.1767583,0.012373550615397844,
1628462956.276872,0.0021012794091473004,
1628462956.3769853,0.01221551567376322,
1628462956.477103,0.009212851782705369,
1628462956.5772173,0.0073164324830898835,
1628462956.6773348,0.005103943300205151,
1628462956.777458,0.008791425271679705,
1628462956.8775868,0.006895005972064221,
1628462956.9777105,0.005946796322256478,
1628462957.0778294,0.009844991549243863,
1628462957.1779547,0.009476243352096408,
1628462957.278079,0.0067896493443078045,
1628462957.3781893,0.005525369811230815,
1628462957.4782994,0.003470915569980706,
1628462957.5784197,0.007632502366359132,
1628462957.678541,0.01042445300190415,
1628462957.7786489,0.008633390330045081,
1628462957.8787627,0.011161949396199062,
1628462957.9788768,0.007685180680237339,
1628462958.0791464,0.007105719227577052,
1628462958.1792593,0.005367334869596191,
1628462958.2793744,0.00642090114716035,
1628462958.379664,0.010319096374147735,
1628462958.4797828,0.008106607191263002,
1628462958.5799072,0.007053040913698844,
1628462958.6800168,0.008106607191263002,
1628462958.7801511,0.007211075855333468,
1628462958.8802714,0.011688732534981141,
1628462958.9803872,0.014533361484404369,
1628462959.080507,0.012900333754179923,
1628462959.1806304,0.013321760265205587,
1628462959.2807453,0.015797641017481358,
1628462959.3808663,0.011899445790493972,
1628462959.4809968,0.017694060317096843,
1628462959.5811174,0.007105719227577052,
1628462959.681246,0.011267306023955478,
1628462959.781367,0.013058368695814546,
1628462959.8814924,0.01268962049866709,
1628462959.9816074,0.016429780784019854,
1628462960.0817173,0.013901221717865873,
1628462960.181829,0.012584263870910675,
1628462960.2819471,0.016061032586872397,
1628462960.3820648,0.011636054221102933,
1628462960.4821792,0.01774673863097505,
1628462960.5822892,0.017694060317096843,
1628462960.6824107,0.020327976011007238,
1628462960.7825239,0.019590479616712328,
1628462960.8826344,0.01853691333914817,
1628462960.9827468,0.021486898916327813,
1628462961.0828695,0.01901101816405204,
1628462961.182991,0.018115486828122505,
1628462961.2831004,0.015797641017481358,
1628462961.3832154,0.017641382003218634,
1628462961.4833367,0.021750290485718853,
1628462961.5834646,0.02053868926652007,
1628462961.683622,0.018905661536295627,
1628462961.7837534,0.02238243025225735,
1628462961.8838813,0.023699388099212546,
1628462961.9840097,0.020696724208154695,
1628462962.08413,0.020960115777545734,
1628462962.1842551,0.025227059201680575,
1628462962.284377,0.024384206179629248,
1628462962.3844972,0.02380474472696896,
1628462962.4846187,0.024910989318411327,
1628462962.584741,0.022487786880013762,
1628462962.6848505,0.023383318215943298,
1628462962.784963,0.018431556711391753,
1628462962.8850725,0.016745850667289102,
1628462962.9851882,0.019906549499981576,
1628462963.085306,0.017061920550558347,
1628462963.185423,0.021223507346936774,
1628462963.2855392,0.022435108566135554,
1628462963.3856547,0.018431556711391753,
1628462963.4857721,0.02238243025225735,
1628462963.5858905,0.020644045894276486,
1628462963.686006,0.016903885608923724,
1628462963.7861202,0.017483347061584012,
1628462963.8862343,0.023910101354725377,
1628462963.9863443,0.016166389214628814,
1628462964.0864575,0.02380474472696896,
1628462964.1865776,0.020222619383250824,
1628462964.286697,0.021381542288571396,
1628462964.3868089,0.018431556711391753,
1628462964.4869282,0.01853691333914817,
1628462964.5870523,0.0094235650382182,
1628462964.6871526,0.017377990433827595,
1628462964.7872634,0.016798528981167307,
1628462964.8873825,0.01774673863097505,
1628462964.9875002,0.01727263380607118,
1628462965.0876117,0.019379766361199497,
1628462965.1877182,0.017430668747705803,
1628462965.2878294,0.02227707362450093,
1628462965.3879416,0.01495478799543003,
1628462965.488048,0.016587815725654476,
1628462965.588155,0.01974851455834695,
1628462965.6882706,0.021750290485718853,
1628462965.7883859,0.01195212410437218,
1628462965.8885043,0.02254046519389197,
1628462965.9886122,0.018220843455878922,
1628462966.0887303,0.018852983222417418,
1628462966.1888356,0.02159225554408423,
1628462966.2889504,0.018958339850173832,
1628462966.3890603,0.01880030490853921,
1628462966.4891753,0.01774673863097505,
1628462966.5892918,0.016429780784019854,
1628462966.6894019,0.02306724833267405,
1628462966.7895145,0.019379766361199497,
1628462966.8896325,0.029546680939693624,
1628462966.9897542,0.022435108566135554,
1628462967.089872,0.016851207295045516,
1628462967.190324,0.020802080835911108,
1628462967.2904446,0.024910989318411327,
1628462967.3905573,0.023383318215943298,
1628462967.490669,0.016745850667289102,
1628462967.5907953,0.024436884493507456,
1628462967.6909046,0.020907437463667525,
1628462967.791018,0.020749402522032903,
1628462967.8911226,0.0220663603689881,
1628462967.991371,0.022224395310622723,
1628462968.0914876,0.02027529769712903,
1628462968.1916335,0.025332415829436992,
1628462968.291745,0.02659669536251398,
1628462968.3918633,0.016587815725654476,
1628462968.4919794,0.020644045894276486,
1628462968.592094,0.016903885608923724,
1628462968.6922066,0.018905661536295627,
1628462968.7923293,0.014059256659500497,
1628462968.8924398,0.01548157113421211,
1628462968.9925516,0.013743186776231249,
1628462969.092673,0.016903885608923724,
1628462969.1927948,0.01753602537546222,
1628462969.2929125,0.015639606075846735,
1628462969.3930266,0.01922173141956487,
1628462969.4932647,0.016429780784019854,
1628462969.5933957,0.020907437463667525,
1628462969.693527,0.01974851455834695,
1628462969.793649,0.019695836244468745,
1628462969.8937666,0.018852983222417418,
1628462969.9938948,0.013163725323570963,
1628462970.0940156,0.016956563922801933,
1628462970.1941233,0.02159225554408423,
1628462970.2942374,0.014691396426038991,
1628462970.3943665,0.01906369647793025,
1628462970.4944823,0.018220843455878922,
1628462970.5945942,0.019695836244468745,
1628462970.694705,0.020169941069372616,
1628462970.7948222,0.016903885608923724,
1628462970.8949714,0.021170829033058565,
1628462970.995082,0.016903885608923724,
1628462971.0952046,0.015639606075846735,
1628462971.1953237,0.017377990433827595,
1628462971.2954366,0.016061032586872397,
1628462971.3955464,0.02001190612773799,
1628462971.495673,0.018905661536295627,
1628462971.595797,0.017430668747705803,
1628462971.6959214,0.020117262755494407,
1628462971.7960382,0.01974851455834695,
1628462971.8961623,0.01727263380607118,
1628462971.9962852,0.018220843455878922,
1628462972.0964036,0.021012794091423943,
1628462972.196522,0.022013682055109892,
1628462972.2966497,0.020802080835911108,
1628462972.396774,0.026017233909853693,
1628462972.4968948,0.02027529769712903,
1628462972.5975409,0.021644933857962435,
1628462972.6976533,0.021381542288571396,
1628462972.7977614,0.027966331523347387,
1628462972.8978703,0.01779941694485326,
1628462972.997981,0.028598471289885883,
1628462973.0980926,0.018747626594661,
1628462973.198202,0.022645821821648388,
1628462973.2983096,0.017061920550558347,
1628462973.398413,0.023225283274308672,
1628462973.498534,0.024173492924116417,
1628462973.5986466,0.025806520654340862,
1628462973.6987538,0.022751178449404802,
1628462973.798864,0.02301457001879584,
1628462973.8989778,0.02686008693190502,
1628462973.999082,0.02433152786575104,
1628462974.0991917,0.02327796158818688,
1628462974.1993024,0.026491338734757564,
1628462974.299413,0.0280716881511038,
1628462974.39952,0.02301457001879584,
1628462974.4996376,0.027018121873539643,
1628462974.5997648,0.026965443559661437,
1628462974.6998885,0.02965203756745004,
1628462974.8000042,0.028282401406616635,
1628462974.9002378,0.029599359253571832,
1628462975.0003598,0.0313904219254309,
1628462975.1004856,0.024542241121263873,
1628462975.200588,0.025753842340462654,
1628462975.3006887,0.025701164026584445,
1628462975.4008064,0.029072576114789753,
1628462975.5009158,0.0260699122237319,
1628462975.6010346,0.026491338734757564,
1628462975.7012675,0.02433152786575104,
1628462975.8013842,0.031232386983796278,
1628462975.901502,0.022698500135526593,
1628462976.0016115,0.023910101354725377,
1628462976.1017282,0.024226171237994625,
1628462976.2018456,0.02238243025225735,
1628462976.3019629,0.022698500135526593,
1628462976.4020755,0.025174380887802366,
1628462976.5022008,0.029177932742546167,
1628462976.6023235,0.024805632690654913,
1628462976.702438,0.031706491808700145,
1628462976.8025486,0.02680740861802681,
1628462976.9026673,0.029072576114789753,
1628462977.0027812,0.028809184545398714,
1628462977.1028948,0.0273868700706871,
1628462977.2030108,0.0313904219254309,
1628462977.3031287,0.031601135180943735,
1628462977.403243,0.029494002625815415,
1628462977.5033698,0.029757394195206455,
1628462977.6034827,0.028545792976007674,
1628462977.703628,0.03323416291116818,
1628462977.8037443,0.030494890589501365,
1628462977.9038517,0.028545792976007674,
1628462978.0039682,0.029125254428667962,
1628462978.1040967,0.029125254428667962,
1628462978.2042148,0.03386630267770667,
1628462978.3043315,0.028703827917642297,
1628462978.4044545,0.02686008693190502,
1628462978.5045698,0.03365558942219384,
1628462978.6046999,0.02617526885148832,
1628462978.7048242,0.03228595326136043,
1628462978.8049378,0.028914541173155128,
1628462978.9050572,0.02707080018741785,
1628462979.0051768,0.029599359253571832,
1628462979.105294,0.034077015933219504,
1628462979.2054117,0.02643866042087936,
1628462979.3055384,0.027913653209469178,
1628462979.4056602,0.02680740861802681,
1628462979.5057824,0.027228835129052477,
1628462979.60591,0.02733419175680889,
1628462979.706028,0.027439548384565308,
1628462979.8061445,0.02733419175680889,
1628462979.9062731,0.025753842340462654,
1628462980.0064006,0.028914541173155128,
1628462980.106527,0.030336855647866742,
1628462980.2066438,0.025437772457193406,
1628462980.3067539,0.02812436646498201,
1628462980.4068706,0.030494890589501365,
1628462980.5069911,0.016324424156263437,
1628462980.6071043,0.02617526885148832,
1628462980.7072096,0.022751178449404802,
1628462980.8073187,0.02333063990206509,
1628462980.9074225,0.02459491943514208,
1628462981.0075257,0.025701164026584445,
1628462981.1081583,0.022171716996744514,
1628462981.208269,0.021697612171840644,
1628462981.3083766,0.02254046519389197,
1628462981.4084811,0.023383318215943298,
1628462981.5086312,0.026491338734757564,
1628462981.608765,0.021118150719180356,
1628462981.7088788,0.020327976011007238,
1628462981.8089936,0.021012794091423943,
1628462981.9091127,0.01948512298895591,
1628462982.0092373,0.02385742304084717,
1628462982.1093454,0.02327796158818688,
1628462982.2094622,0.020749402522032903,
1628462982.3095856,0.01922173141956487,
1628462982.409711,0.02180296879959706,
1628462982.509825,0.02585919896821907,
1628462982.6099396,0.021908325427353475,
1628462982.710052,0.021170829033058565,
1628462982.8101957,0.026702051990270398,
1628462982.9104428,0.020169941069372616,
1628462983.01055,0.021170829033058565,
1628462983.1106668,0.020380654324885446,
1628462983.2107804,0.017167277178314764,
1628462983.3108883,0.024226171237994625,
1628462983.4109938,0.024226171237994625,
1628462983.5111113,0.029230611056424376,
1628462983.6112304,0.024647597749020287,
1628462983.7113411,0.02617526885148832,
1628462983.8114555,0.024858311004533118,
1628462983.9115665,0.02380474472696896,
1628462984.0117154,0.02812436646498201,
1628462984.1118286,0.028493114662129466,
1628462984.2119489,0.026754730304148603,
1628462984.3120666,0.027492226698443516,
1628462984.412188,0.02812436646498201,
1628462984.5123026,0.027913653209469178,
1628462984.6124208,0.02759758332619993,
1628462984.7125328,0.02359403147145613,
1628462984.8126493,0.022487786880013762,
1628462984.9127643,0.029072576114789753,
1628462985.0128887,0.02691276524578323,
1628462985.1130202,0.028440436348251257,
1628462985.2131636,0.027228835129052477,
1628462985.3132687,0.026544017048635772,
1628462985.413385,0.026754730304148603,
1628462985.5134976,0.030073464078475703,
1628462985.6136143,0.024805632690654913,
