UD,target_m,time_s,Vcommand_mps,Vcommand_RPM
U,0.0,1629072427.132177,0.00376060753977118,112.8182261931354
U,0.0,1629072427.249064,0.00382779488393376,114.8338465180128
U,0.0,1629072427.365702,0.003950811758710742,118.52435276132225
U,0.0,1629072427.4781942,0.003948735759366955,118.46207278100864
U,0.0,1629072427.589438,0.004063934329511389,121.91802988534165
U,0.0,1629072427.7061305,0.004622502808159586,138.67508424478757
U,0.0,1629072427.8161256,0.004656944680275705,139.70834040827114
U,0.0,1629072427.920111,0.004476513676739666,134.29541030218996
U,0.0,1629072428.0429883,0.004907701286500983,147.2310385950295
U,0.0,1629072428.1555128,0.004916159755891055,147.48479267673164
U,0.0,1629072428.2677798,0.005044209587013713,151.32628761041138
U,0.0,1629072428.377352,0.005066758943464192,152.0027683039258
U,0.0,1629072428.484759,0.005315247554795356,159.45742664386066
U,0.0,1629072428.5879908,0.005521467508497157,165.6440252549147
U,0.0,1629072428.695266,0.005655664617898395,169.66993853695186
U,0.0,1629072428.80363,0.005498277286222991,164.94831858668974
U,0.0,1629072428.9159405,0.0056142503680569385,168.42751104170816
U,0.0,1629072429.0276673,0.005658370791663025,169.75112374989075
U,0.0,1629072429.136406,0.005856978237345161,175.70934712035486
U,0.0,1629072429.247834,0.005973905850226582,179.21717550679745
U,0.0,1629072429.3594306,0.006234110610228522,187.02331830685566
U,0.0,1629072429.470411,0.006174147324854746,185.22441974564236
U,0.0,1629072429.5825508,0.006117389409523831,183.52168228571492
U,0.0,1629072429.6900375,0.006410440783934877,192.3132235180463
U,0.0,1629072429.8017175,0.006525860883948607,195.7758265184582
U,0.0,1629072429.9147844,0.006250686036483311,187.52058109449933
U,0.0,1629072430.0280478,0.007047676633982029,211.43029901946088
U,0.0,1629072430.1406147,0.0068249004839048754,204.74701451714628
U,0.0,1629072430.263669,0.00719355436963889,215.8066310891667
U,0.0,1629072430.3667254,0.007338660385229035,220.15981155687103
U,0.0,1629072430.4839294,0.007450311106052647,223.5093331815794
U,0.0,1629072430.5919795,0.007387557415273867,221.62672245821602
U,0.0,1629072430.7112303,0.007528397049341891,225.85191148025675
U,0.0,1629072430.8200202,0.007704377473507293,231.13132420521882
U,0.0,1629072430.926487,0.007908678742542146,237.2603622762644
U,0.0,1629072431.037513,0.007963235442505023,238.89706327515069
U,0.0,1629072431.1528928,0.007974869922557689,239.24609767673067
U,0.0,1629072431.2621188,0.008129342001879876,243.88026005639628
U,0.0,1629072431.3770828,0.008107065414394337,243.2119624318301
U,0.0,1629072431.486353,0.00818515197193607,245.55455915808207
U,0.0,1629072431.6003006,0.008308963516637343,249.26890549912028
U,0.0,1629072431.7094913,0.008470388501251685,254.11165503755055
U,0.0,1629072431.8161888,0.00879336368650462,263.8009105951386
U,0.0,1629072431.9212089,0.008849181224350735,265.47543673052206
U,0.0,1629072432.036308,0.008831877539933052,264.95632619799153
U,0.0,1629072432.144966,0.008932326463142595,267.9697938942778
U,0.0,1629072432.2588217,0.008951816684549538,268.55450053648616
U,0.0,1629072432.3687232,0.009169376663761025,275.08129991283073
U,0.0,1629072432.4773154,0.00935150942332314,280.5452826996942
U,0.0,1629072432.5905154,0.009400069785936136,282.0020935780841
U,0.0,1629072432.7028818,0.00947780164283109,284.33404928493263
U,0.0,1629072432.817124,0.009764689584280634,292.940687528419
U,0.0,1629072432.926739,0.009876190487979577,296.28571463938727
U,0.0,1629072433.036096,0.009853148238761256,295.59444716283764
U,0.0,1629072433.1442533,0.009990718516194494,299.7215554858348
U,0.0,1629072433.2542713,0.010176424621381347,305.2927386414404
U,0.0,1629072433.3727415,0.010500816431851096,315.0244929555329
U,0.0,1629072433.5150611,0.010562942724567266,316.88828173701796
U,0.0,1629072433.6359117,0.010361434144320029,310.84302432960084
U,0.0,1629072433.7489104,0.010506105879890561,315.1831763967168
U,0.0,1629072433.8717637,0.01078500055446773,323.55001663403186
U,0.0,1629072433.9871285,0.010838135010193647,325.1440503058094
U,0.0,1629072434.0979059,0.010773860742325335,323.21582226976005
U,0.0,1629072434.2085774,0.010905179227705258,327.15537683115775
U,0.0,1629072434.3193738,0.011190664661726111,335.71993985178335
U,0.0,1629072434.4301698,0.011247134919000054,337.41404757000157
U,0.0,1629072434.5408282,0.011232359442459762,336.97078327379285
U,0.0,1629072434.651676,0.011452510984000802,343.57532952002407
U,0.0,1629072434.762341,0.01157428549342328,347.2285648026984
U,0.0,1629072434.880327,0.011755656665042219,352.6696999512666
U,0.0,1629072434.9870398,0.011872729740307696,356.18189220923085
U,0.0,1629072435.0967698,0.01203427623623272,361.0282870869816
U,0.0,1629072435.2259867,0.012002631126693824,360.0789338008147
U,0.0,1629072435.337517,0.012320847001882242,369.6254100564673
U,0.0,1629072435.4445546,0.012335808293050697,370.0742487915209
U,0.0,1629072435.5488048,0.012716325826734346,381.4897748020304
U,0.0,1629072435.6558628,0.012434331455467634,373.029943664029
U,0.0,1629072435.7725048,0.012541481270915741,376.2444381274722
U,0.0,1629072435.872827,0.012856079691171267,385.682390735138
U,0.0,1629072435.9845922,0.012819338973212056,384.5801691963617
U,0.0,1629072436.0941641,0.012611186112354237,378.3355833706271
U,0.0,1629072436.2060435,0.012964475279160517,388.93425837481556
U,0.0,1629072436.316409,0.013208458841088818,396.25376523266453
U,0.0,1629072436.4483817,0.013214038967408585,396.4211690222575
U,0.0,1629072436.5554562,0.013185691309605209,395.5707392881563
U,0.0,1629072436.6664116,0.013355473392646446,400.66420177939335
U,0.0,1629072436.7708857,0.013646239160374945,409.38717481124837
U,0.0,1629072436.8763492,0.013762241461113657,412.8672438334097
U,0.0,1629072436.9849296,0.01386924321538089,416.0772964614267
U,0.0,1629072437.105085,0.013948648205762368,418.4594461728711
U,0.0,1629072437.212489,0.014143912826121298,424.31738478363894
U,0.0,1629072437.3345897,0.01426223023339833,427.8669070019498
U,0.0,1629072437.4418979,0.014107648689195581,423.2294606758674
U,0.0,1629072437.5596428,0.014208909912005126,426.2672973601538
U,0.0,1629072437.6900003,0.01433566687682971,430.07000630489125
U,0.0,1629072437.8045337,0.014548112704854396,436.44338114563186
U,0.0,1629072437.924979,0.014599811711646008,437.9943513493802
U,0.0,1629072438.0555525,0.014629054936559869,438.8716480967961
U,0.0,1629072438.1717792,0.01476543131268737,442.9629393806211
U,0.0,1629072438.2905254,0.014868901653267711,446.0670495980313
U,0.0,1629072438.3980086,0.015059042008203577,451.7712602461073
U,0.0,1629072438.5068002,0.015012210443151111,450.36631329453337
U,0.0,1629072438.635203,0.015111365235783046,453.3409570734914
U,0.0,1629072438.765484,0.015493427578580611,464.8028273574183
U,0.0,1629072438.8674586,0.015610264093097898,468.3079227929369
U,0.0,1629072438.97962,0.015547004269079377,466.41012807238127
U,0.0,1629072439.091695,0.015593936801555785,467.8181040466735
U,0.0,1629072439.2031636,0.01549230279253404,464.76908377602115
U,0.0,1629072439.315722,0.01584853428900255,475.4560286700765
U,0.0,1629072439.4288251,0.01580983435919358,474.29503077580733
U,0.0,1629072439.5360734,0.0160325346882733,480.976040648199
U,0.0,1629072439.647144,0.01613724718349489,484.1174155048467
U,0.0,1629072439.7596247,0.016093278158018566,482.798344740557
U,0.0,1629072439.8721023,0.016188698058196536,485.6609417458961
U,0.0,1629072439.984428,0.016316385743470718,489.4915723041215
U,0.0,1629072440.0990727,0.01627233770052358,488.17013101570745
U,0.0,1629072440.213503,0.016360931544789212,490.8279463436764
U,0.0,1629072440.3251815,0.016701268729681137,501.0380618904341
U,0.0,1629072440.4332354,0.016673959747751935,500.2187924325581
U,0.0,1629072440.544501,0.01669657807767472,500.8973423302416
U,0.0,1629072440.6566195,0.01678808594578859,503.6425783736578
U,0.0,1629072440.768416,0.016897616259121978,506.9284877736593
U,0.0,1629072440.8815608,0.016942112384462645,508.26337153387936
U,0.0,1629072440.9926052,0.017031738021302773,510.9521406390832
U,0.0,1629072441.1039665,0.01740615133244972,522.1845399734916
U,0.0,1629072441.2119536,0.01737439419369664,521.2318258108992
U,0.0,1629072441.3246036,0.017473120184853606,524.1936055456082
U,0.0,1629072441.436788,0.017441472546755644,523.2441764026693
U,0.0,1629072441.5448139,0.017560243057769778,526.8072917330934
U,0.0,1629072441.6566434,0.01765258275157866,529.5774825473598
U,0.0,1629072441.7641516,0.017433793928435578,523.0138178530673
U,0.0,1629072441.8748443,0.017506688089934965,525.200642698049
U,0.0,1629072441.9841874,0.018069768711998963,542.0930613599689
U,0.0,1629072442.0947886,0.017967119697225413,539.0135909167624
U,0.0,1629072442.2068255,0.01805776427313145,541.7329281939435
U,0.0,1629072442.3112683,0.01809209952434028,542.7629857302085
U,0.0,1629072442.4313982,0.018171149111697458,545.1344733509237
U,0.0,1629072442.5424411,0.01830043821771354,549.0131465314062
U,0.0,1629072442.6560369,0.018389725519303065,551.6917655790919
U,0.0,1629072442.7687,0.018617267687805715,558.5180306341715
U,0.0,1629072442.8818297,0.018652274130971102,559.5682239291331
U,0.0,1629072442.9959037,0.00130075,39.0225
U,0.0,1629072443.107665,0.00109125,32.737500000000004
U,0.0,1629072443.215769,0.0008957500000000001,26.8725
U,0.0,1629072443.3222072,0.0007187500000000001,21.5625
U,0.0,1629072443.4370039,0.0005397500000000001,16.192500000000003
U,0.0,1629072443.5486045,0.00037525000000000004,11.257500000000002
U,0.0,1629072443.6570473,0.00022325000000000003,6.697500000000001
U,0.0,1629072443.768857,8.300000000000001e-05,2.49
