time_s,wob_n,
0.0,0.0,
1629071320.4669943,0.005133209030134763,
1629071320.585342,0.006608201818724585,
1629071320.8056073,-10.077338032317225,
1629071320.8056073,-10.077338032317225,
1629071320.9148111,-10.950586441476277,
1629071321.033152,-15.59228339054069,
1629071321.1479414,-14.266159516970685,
1629071321.256805,-16.7337170956537,
1629071321.371316,-15.932111193369009,
1629071321.5989845,-17.37597109845681,
1629071321.7099402,-18.810928368499194,
1629071321.8215494,-18.59299818398505,
1629071321.9336727,-18.275137238043943,
1629071321.9336727,-18.275137238043943,
1629071322.1558387,-18.847276405075156,
1629071322.2671015,-18.212713436098266,
1629071322.3787928,-18.146496795553357,
1629071322.489652,-18.55649211246745,
1629071322.6011753,-19.36773814619185,
1629071322.7125478,-19.447545791717335,
1629071322.7125478,-19.447545791717335,
1629071322.939715,-19.53594000240497,
1629071323.0400865,-17.6496349390541,
1629071323.143561,-18.804923040717078,
1629071323.247745,-18.712103851663677,
1629071323.3613381,-19.436641380744547,
1629071323.5861208,-19.431742297553875,
1629071323.6976333,-17.793552092569364,
1629071323.8090186,-20.042758060227207,
1629071323.9260082,-18.365796616228337,
1629071324.0441127,-20.00382878627121,
1629071324.1509066,-18.061948101778835,
1629071324.2623694,-19.375797928215217,
1629071324.380455,-19.343769513377268,
1629071324.485627,-18.11294070961294,
1629071324.5907652,-19.606318229746254,
1629071324.7097788,-18.59294550567117,
1629071324.82222,-19.93803357223733,
1629071324.9402788,-20.016260868346468,
1629071325.0484543,-18.432592718225905,
1629071325.0484543,-18.432592718225905,
1629071325.161509,-18.407675875761512,
1629071325.2642055,-20.643290838438777,
1629071325.372744,-19.04655846647642,
1629071325.488788,-19.487159883753748,
1629071325.5998046,-20.056349065207787,
1629071325.7086887,-19.490004512703173,
1629071325.818398,-19.194163101963156,
1629071325.935362,-19.524087381782373,
1629071326.0465932,-19.534517687930258,
1629071326.2686808,-19.016637184193595,
1629071326.3770654,-19.369160460666563,
1629071326.4848082,-19.854959871251395,
1629071326.5944738,-20.67705763763471,
1629071326.5944738,-20.67705763763471,
1629071326.7050967,-19.38517466808554,
1629071326.8076718,-19.66642418588129,
1629071327.0418909,-19.65968136170488,
1629071327.148239,-20.806909681344493,
1629071327.148239,-20.806909681344493,
1629071327.256645,-20.62617038642836,
1629071327.4813256,-18.468677363232477,
1629071327.5881374,-18.916443031197243,
1629071327.5881374,-18.916443031197243,
1629071327.6990137,-18.795282909277365,
1629071327.810411,-18.614543614361235,
1629071328.0329707,-18.337771753245132,
1629071328.145147,-18.137225412310794,
1629071328.2527344,-18.20133492030057,
1629071328.363189,-20.543254720384063,
1629071328.4778986,-18.2604926667858,
1629071328.5892248,-17.34926319332056,
1629071328.5892248,-17.34926319332056,
1629071328.695555,-19.7125703888386,
1629071328.9182436,-18.872087890911793,
1629071329.018364,-16.187126910853415,
1629071329.1184862,-17.352002465642226,
1629071329.2186003,-18.547168050911008,
1629071329.3187258,-15.274369766285705,
