time_s,pos_0_m,torque_0_Percent,time_s,pos_1_m,torque_1_Percent,time_s,pos_2_m,torque_2_Percent,time_s,pos_3_m,torque_3_Percent,
1629071031.9178488,-0.07805,1.556301495270064,7.875e-06,0.42722001830942935,-0.05907,-0.5797985962770826,-0.04946,-0.274641440341776,
1629071032.017998,-0.07805,1.1595971925541653,7.875e-06,0.3967043027158987,-0.05907,-0.6103143118706134,-0.04946,-0.9765028989929814,
1629071032.1181414,-0.07805,0.823924321025328,7.875e-06,0.8544400366188587,-0.05907,-0.24412572474824534,-0.04946,-2.2886786695148,
1629071032.2182813,-0.07805,0.823924321025328,7.875e-06,1.2206286237412267,-0.05907,-0.5187671650900214,-0.04945,1.1595971925541653,
1629071032.3184245,-0.07805,0.91547146780592,7.875e-06,0.8849557522123894,-0.05907,-1.0680500457735733,-0.04946,2.410741531888923,
1629071032.4185612,-0.07805,0.5797985962770826,7.875e-06,0.549282880683552,-0.05906,0.15257857796765334,-0.04946,-1.5868172108635947,
1629071032.5187025,-0.07805,0.549282880683552,7.875e-06,0.24412572474824534,-0.05907,-0.183094293561184,-0.04946,-1.1290814769606348,
1629071032.6188462,-0.07805,1.1595971925541653,7.875e-06,0.6408300274641441,-0.05906,0.7018614586512053,-0.04945,0.823924321025328,
1629071032.718986,-0.07805,1.007018614586512,7.875e-06,0.5797985962770826,-0.05906,-0.42722001830942935,-0.04947,0.5797985962770826,
1629071032.8191342,-0.07805,0.9765028989929814,7.875e-06,0.3967043027158987,-0.05907,-0.061031431187061336,-0.04946,-0.823924321025328,
1629071032.919275,-0.07805,1.0375343301800428,7.875e-06,0.8849557522123894,-0.05906,-0.091547146780592,-0.04947,0.823924321025328,
1629071033.0244517,-0.07805,1.4037229173024106,7.875e-06,0.5797985962770826,-0.05906,-0.183094293561184,-0.04947,1.6173329264571255,
1629071033.1296353,-0.07805,1.1595971925541653,7.875e-06,-0.15257857796765334,-0.05906,-0.274641440341776,-0.04946,1.190112908147696,
1629071033.2363043,-0.07805,1.8004272200183093,7.875e-06,1.3426914861153494,-0.05906,-0.24412572474824534,-0.04945,0.732377174244736,
1629071033.3474948,-0.0780375,15.196826365578273,7.875e-06,0.5797985962770826,-0.05906,0.45773573390296,-0.04945,-0.9765028989929814,
1629071033.4612184,-0.077905,14.555996338114127,7.875e-06,0.6103143118706134,-0.05906,0.3967043027158987,-0.04946,-1.6173329264571255,
1629071033.5762873,-0.077665,15.13579493439121,7.875e-06,0.7934086054317974,-0.05906,0.5187671650900214,-0.04946,-0.42722001830942935,
1629071033.6903768,-0.0774125,18.095819346963687,7.875e-06,0.8849557522123894,-0.05906,1.1290814769606348,-0.04946,1.8004272200183093,
1629071033.8083487,-0.077145,19.13335367714373,7.875e-06,0.8849557522123894,-0.05906,0.9765028989929814,-0.04946,0.21361000915471468,
1629071033.9144638,-0.0769,16.4174549893195,7.875e-06,0.24412572474824534,-0.05906,-0.030515715593530668,-0.04946,-1.9835215135794935,
1629071034.020469,-0.07664,14.433933475740005,7.875e-06,1.2206286237412267,-0.05906,0.6408300274641441,-0.04945,-0.12206286237412267,
