UD,time_s,Vcommand_mps,Vcommand_RPM
D,1629071037.8405273,0.0053851734505470285,161.55520351641087
D,1629071037.9496074,0.0055082016935148435,165.2460508054453
D,1629071038.0607896,0.005573582582612946,167.20747747838837
D,1629071038.1722655,0.005664029341125403,169.9208802337621
D,1629071038.2821527,0.005741772250141305,172.25316750423917
D,1629071038.3891015,0.005841508039131476,175.2452411739443
D,1629071038.4973526,0.005915503887002908,177.46511661008722
D,1629071038.6108184,0.005976209365031064,179.2862809509319
D,1629071038.7231867,0.006097789270437112,182.93367811311336
D,1629071038.8312206,0.006183173379594304,185.49520138782913
D,1629071038.9403322,0.00623334714572036,187.0004143716108
D,1629071039.0518055,0.0063483682323003734,190.4510469690112
D,1629071039.1651556,0.006433410669913752,193.00232009741256
D,1629071039.278625,0.006501727163409346,195.05181490228037
D,1629071039.3859494,0.006597676803946148,197.93030411838444
D,1629071039.4956918,0.006680443011616848,200.41329034850543
D,1629071039.6042132,0.006751020458344095,202.53061375032286
D,1629071039.7150924,0.006843067794745427,205.2920338423628
D,1629071039.8316946,0.006914725410298747,207.4417623089624
D,1629071039.9466186,0.007013044416037163,210.3913324811149
D,1629071040.0526683,0.007101903871595842,213.05711614787526
D,1629071040.16641,0.00716031204835577,214.80936145067312
D,1629071040.2763202,0.007263747435329607,217.9124230598882
D,1629071040.3825996,0.007348663234276421,220.45989702829263
D,1629071040.5167055,0.007444538598390656,223.33615795171968
D,1629071040.6253479,0.0075265989166553885,225.79796749966167
D,1629071040.7406435,0.00756680515562098,227.00415466862938
D,1629071040.8505757,0.007682499207660787,230.4749762298236
D,1629071040.965444,0.007764058660517165,232.92175981551497
D,1629071041.0772007,0.007855209938799429,235.65629816398285
D,1629071041.1888008,0.007945171898789266,238.35515696367798
D,1629071041.298488,0.008017410872214546,240.52232616643636
D,1629071041.4356396,0.008114036744266603,243.42110232799809
D,1629071041.5447233,0.008169637377610079,245.08912132830238
D,1629071041.6529708,0.008302018023067202,249.06054069201605
D,1629071041.7776792,0.008378291523195785,251.34874569587356
D,1629071041.8943064,0.008463804799578607,253.91414398735816
D,1629071041.9984643,0.008557754297215767,256.73262891647295
D,1629071042.1193805,0.008629067976057777,258.8720392817333
D,1629071042.2312331,0.008698775914536149,260.9632774360844
D,1629071042.3431525,0.008783256959358526,263.4977087807558
D,1629071042.455255,0.008871035719307994,266.1310715792398
D,1629071042.5671642,0.008955673798184042,268.67021394552125
D,1629071042.685934,0.009032950925548634,270.988527766459
D,1629071042.7874079,0.009117238482924138,273.5171544877241
D,1629071042.9094553,0.009189668204523969,275.69004613571906
D,1629071043.018134,0.009298664366989104,278.9599310096731
D,1629071043.1290934,0.009383590754277008,281.50772262831026
D,1629071043.2440357,0.009440265867188657,283.2079760156597
D,1629071043.3614817,0.009540224906873044,286.2067472061913
D,1629071043.4796388,0.009616060070751846,288.48180212255534
D,1629071043.5950234,0.009694207285826765,290.82621857480297
D,1629071043.7049487,0.009778358090299439,293.35074270898315
D,1629071043.8143857,0.009862059021971594,295.8617706591478
D,1629071043.9223607,0.009940321655232218,298.2096496569665
D,1629071044.0295928,0.010023763620313347,300.7129086094004
D,1629071044.1362822,0.01012776182239266,303.8328546717798
D,1629071044.2506812,0.010225583702883009,306.76751108649023
D,1629071044.3575678,0.010246028041145386,307.3808412343616
D,1629071044.4764338,0.01032801013211401,309.84030396342024
D,1629071044.5828075,0.010484851794585538,314.54555383756616
D,1629071044.6909769,0.010532857110599113,315.98571331797336
D,1629071044.800267,0.010612352785152684,318.37058355458055
D,1629071044.9217904,0.010662786834827612,319.88360504482836
D,1629071045.0369737,0.00144625,43.3875
D,1629071045.1537516,0.0013225,39.675000000000004
D,1629071045.2611115,0.0012137500000000002,36.41250000000001
D,1629071045.3718362,0.0011145,33.435
D,1629071045.5043721,0.000946,28.38
D,1629071045.6216,0.0009342500000000001,28.027500000000003
D,1629071045.734573,0.0008722500000000002,26.167500000000008
D,1629071045.8459148,0.0008245000000000001,24.735000000000003
D,1629071045.9579425,0.0007887500000000001,23.6625
D,1629071046.0696476,0.0007660000000000001,22.980000000000004
D,1629071046.1868155,0.0007535,22.605
D,1629071046.3107765,0.0007440000000000001,22.320000000000004
D,1629071046.4257026,0.0007355,22.065
D,1629071046.5318563,0.0007275000000000001,21.825
D,1629071046.6525586,0.0007185000000000001,21.555
D,1629071046.761948,0.0007105000000000001,21.315000000000005
D,1629071046.8630338,0.0007035,21.105
D,1629071046.9885933,0.0006947500000000001,20.8425
D,1629071047.0898075,0.00068725,20.6175
D,1629071047.1927097,0.0006802500000000001,20.407500000000002
D,1629071047.3112314,0.0006722500000000001,20.167500000000004
D,1629071047.4218912,0.0006645,19.935000000000002
D,1629071047.5353608,0.0006567500000000001,19.702500000000004
D,1629071047.6472442,0.0006495000000000001,19.485000000000003
D,1629071047.7658148,0.00064175,19.252499999999998
D,1629071047.8724885,0.0006347500000000001,19.042500000000004
D,1629071048.0145364,0.00062575,18.7725
D,1629071048.1355278,0.0006182500000000001,18.5475
D,1629071048.2546394,0.0006105,18.315
D,1629071048.3612332,0.000604,18.12
D,1629071048.4650934,0.0005977500000000001,17.932500000000005
D,1629071048.5743515,0.0005912500000000001,17.737500000000004
D,1629071048.685004,0.0005845000000000001,17.535
D,1629071048.7970629,0.00057775,17.3325
D,1629071048.9079423,0.0005715000000000001,17.145
D,1629071049.0194352,0.0005650000000000001,16.950000000000003
D,1629071049.1278288,0.000559,16.77
D,1629071049.2402458,0.0005522500000000001,16.567500000000003
D,1629071049.3511624,0.0005462500000000001,16.387500000000003
D,1629071049.462341,0.00054,16.2
D,1629071049.5743701,0.0005340000000000001,16.020000000000003
D,1629071049.6818857,0.00052825,15.8475
D,1629071049.7925277,0.00052225,15.6675
D,1629071049.9034526,0.0005165,15.495000000000001
D,1629071050.0156455,0.0005105,15.315
D,1629071050.1279566,0.00050475,15.1425
D,1629071050.235653,0.00049925,14.977500000000001
D,1629071050.34837,0.0004935,14.805
D,1629071050.4600792,0.000488,14.64
D,1629071050.568195,0.00048275000000000005,14.482500000000002
D,1629071050.6790853,0.00047725,14.3175
D,1629071050.8017976,0.0004715000000000001,14.145000000000003
D,1629071050.9129608,0.00046600000000000005,13.98
D,1629071051.0189507,0.00046125000000000007,13.837500000000002
D,1629071051.1222034,0.00045625000000000006,13.687500000000002
D,1629071051.232866,0.00045125000000000005,13.537500000000001
D,1629071051.34424,0.00044600000000000005,13.38
D,1629071051.4533844,0.0004412500000000001,13.237500000000002
D,1629071051.5607965,0.00043650000000000004,13.095
D,1629071051.6684036,0.0004315,12.945000000000002
D,1629071051.7793396,0.0004270000000000001,12.810000000000002
D,1629071051.8970501,0.00042175000000000003,12.6525
D,1629071052.0133374,0.00041700000000000005,12.510000000000002
D,1629071052.1198,0.00041250000000000005,12.375000000000002
D,1629071052.2315605,0.00040775000000000007,12.232500000000002
D,1629071052.3399534,0.00040325000000000007,12.097500000000002
D,1629071052.4512334,0.00039875000000000007,11.962500000000002
D,1629071052.5626085,0.00039425,11.8275
D,1629071052.681975,0.00038950000000000003,11.685
D,1629071052.795995,0.00038500000000000003,11.55
D,1629071052.9015472,0.00038100000000000005,11.430000000000001
D,1629071053.0049267,0.00037675,11.3025
D,1629071053.1161418,0.00037275000000000003,11.182500000000001
D,1629071053.2281857,0.0003685,11.055
D,1629071053.3405688,0.00036425,10.9275
D,1629071053.4476128,0.0003605000000000001,10.815000000000003
D,1629071053.5586646,0.00035625000000000007,10.687500000000002
D,1629071053.6696844,0.0003522500000000001,10.567500000000003
D,1629071053.7810087,0.00034850000000000007,10.455000000000002
D,1629071053.8932102,0.00034425000000000005,10.3275
D,1629071054.0052402,0.00034025000000000006,10.207500000000001
D,1629071054.113091,0.00033675,10.102500000000001
D,1629071054.2242665,0.00033300000000000007,9.990000000000002
D,1629071054.3356183,0.00032925000000000006,9.877500000000003
D,1629071054.4473264,0.00032550000000000005,9.765
D,1629071054.5568047,0.00032175,9.6525
D,1629071054.6680796,0.00031850000000000004,9.555000000000001
D,1629071054.7792313,0.00031475000000000003,9.4425
D,1629071054.9017403,0.00031075000000000005,9.322500000000002
D,1629071055.0091581,0.00030725000000000007,9.217500000000001
D,1629071055.1208398,0.000304,9.12
D,1629071055.232926,0.0003005,9.014999999999999
D,1629071055.3504055,0.00029700000000000006,8.910000000000002
D,1629071055.4614172,0.00029350000000000003,8.805
D,1629071055.5727174,0.0002902500000000001,8.707500000000003
D,1629071055.6841795,0.00028700000000000004,8.610000000000001
D,1629071055.795977,0.0002837500000000001,8.512500000000003
D,1629071055.9084864,0.00028050000000000004,8.415000000000001
D,1629071056.0194705,0.00027725,8.3175
D,1629071056.128047,0.0002745,8.235
D,1629071056.2394323,0.00027150000000000004,8.145000000000001
D,1629071056.3528183,0.000268,8.040000000000001
D,1629071056.4602163,0.00026525,7.9575000000000005
D,1629071056.571633,0.00026225,7.8675
D,1629071056.6827295,0.00025925000000000004,7.777500000000002
D,1629071056.7947803,0.0002562500000000001,7.687500000000003
D,1629071056.903625,0.0002535,7.6049999999999995
D,1629071057.0152135,0.00025075000000000005,7.522500000000001
D,1629071057.1266205,0.00024800000000000007,7.440000000000002
D,1629071057.2384295,0.000245,7.35
D,1629071057.3458261,0.00024225000000000003,7.267500000000001
D,1629071057.4559934,0.00023975000000000005,7.192500000000002
D,1629071057.5660808,0.00023700000000000007,7.110000000000001
D,1629071057.678237,0.00023425,7.0275
D,1629071057.7890897,0.00023175000000000002,6.952500000000001
D,1629071057.907862,0.00022900000000000004,6.870000000000001
D,1629071058.012,0.00022650000000000006,6.795000000000002
D,1629071058.1235347,0.000224,6.72
D,1629071058.235394,0.00022150000000000002,6.6450000000000005
D,1629071058.3438196,0.000219,6.57
D,1629071058.4554787,0.00021675000000000012,6.502500000000004
D,1629071058.5667248,0.00021425000000000003,6.427500000000001
D,1629071058.6753674,0.00021174999999999997,6.352499999999998
D,1629071058.786981,0.00020949999999999997,6.284999999999998
D,1629071058.8986275,0.00020724999999999997,6.217499999999999
D,1629071059.0098927,0.00020475000000000007,6.142500000000002
D,1629071059.1186302,0.0002025000000000001,6.075000000000003
D,1629071059.230589,0.0002002500000000001,6.007500000000003
D,1629071059.34297,0.0001980000000000001,5.940000000000002
D,1629071059.4534552,0.0001957500000000001,5.872500000000002
D,1629071059.5651836,0.0001935000000000001,5.805000000000002
D,1629071059.6776688,0.00019125000000000012,5.737500000000003
D,1629071059.7890072,0.00018900000000000012,5.6700000000000035
D,1629071059.8966708,0.00018700000000000002,5.61
D,1629071060.0075588,0.0001850000000000001,5.5500000000000025
D,1629071060.113982,0.000183,5.49
D,1629071060.2244911,0.0001810000000000001,5.430000000000002
D,1629071060.3363264,0.00017900000000000001,5.37
D,1629071060.447381,0.00017700000000000007,5.310000000000002
D,1629071060.5588584,0.000175,5.25
D,1629071060.6711333,0.00017300000000000009,5.190000000000003
D,1629071060.7798517,0.00017099999999999998,5.129999999999999
D,1629071060.891119,0.00016924999999999997,5.077499999999999
D,1629071061.002651,0.00016725000000000005,5.017500000000002
D,1629071061.1137452,0.00016550000000000004,4.965000000000002
D,1629071061.2258143,0.00016350000000000013,4.905000000000004
D,1629071061.3323588,0.0001617500000000001,4.852500000000004
D,1629071061.4452407,0.0001600000000000001,4.800000000000003
D,1629071061.5562897,0.00015825000000000008,4.747500000000002
D,1629071061.6672971,0.00015624999999999998,4.687499999999999
D,1629071061.779806,0.00015449999999999996,4.634999999999998
D,1629071061.8918278,0.00015274999999999995,4.582499999999998
D,1629071062.007763,0.0001510000000000001,4.530000000000003
D,1629071062.1191475,0.00014925000000000008,4.477500000000002
D,1629071062.2313485,0.00014774999999999999,4.4325
D,1629071062.3426836,0.00014599999999999994,4.379999999999998
D,1629071062.4547377,0.00014425000000000012,4.327500000000003
D,1629071062.5659962,0.00014275,4.2825
D,1629071062.6770122,0.00014099999999999998,4.2299999999999995
D,1629071062.7839837,0.00013950000000000006,4.185000000000002
D,1629071062.8935874,0.0001380000000000001,4.140000000000003
D,1629071063.0067449,0.00013649999999999998,4.095
D,1629071063.1173031,0.00013500000000000006,4.050000000000002
D,1629071063.229275,0.00013349999999999994,4.004999999999998
D,1629071063.3388567,0.000132,3.96
D,1629071063.450809,0.00013050000000000005,3.915000000000002
D,1629071063.5629094,0.00012899999999999996,3.8699999999999988
D,1629071063.671175,0.0001275,3.825
D,1629071063.7821562,0.00012600000000000008,3.7800000000000025
D,1629071063.9034092,0.00012475000000000005,3.7425000000000015
D,1629071064.0124207,0.0001232500000000001,3.697500000000003
D,1629071064.112874,0.00012200000000000007,3.660000000000002
D,1629071064.2234552,0.00012075000000000003,3.622500000000001
D,1629071064.334285,0.0001192500000000001,3.577500000000003
D,1629071064.444976,0.00011800000000000005,3.5400000000000014
D,1629071064.5560012,0.00011649999999999995,3.4949999999999983
D,1629071064.6659043,0.00011525000000000008,3.4575000000000022
D,1629071064.7791102,0.00011400000000000005,3.4200000000000017
D,1629071064.8928978,0.00011275,3.3825
D,1629071065.0053039,0.00011149999999999997,3.344999999999999
D,1629071065.1163523,0.0001102500000000001,3.307500000000003
D,1629071065.2231658,0.00010900000000000007,3.270000000000002
D,1629071065.3291464,0.00010775000000000004,3.2325000000000013
D,1629071065.4353938,0.00010675000000000007,3.2025000000000023
D,1629071065.5468395,0.00010550000000000004,3.165000000000001
D,1629071065.6583796,0.00010425000000000001,3.1275000000000004
D,1629071065.776813,0.00010299999999999997,3.089999999999999
D,1629071065.8838317,0.00010200000000000001,3.06
D,1629071065.995383,0.00010074999999999998,3.0224999999999995
D,1629071066.10655,9.949999999999994e-05,2.984999999999998
