UD,target_m,time_s,Vcommand_mps,Vcommand_RPM
D,-0.2,1629073039.5732875,-0.0033333333333333335,-100.0
D,-0.2,1629073039.6842937,-0.0033333333333333335,-100.0
D,-0.2,1629073039.7949233,-0.0033333333333333335,-100.0
D,-0.2,1629073039.905699,-0.0033333333333333335,-100.0
D,-0.2,1629073040.0166533,-0.0033333333333333335,-100.0
D,-0.2,1629073040.126738,-0.0033333333333333335,-100.0
D,-0.2,1629073040.2380674,-0.0033333333333333335,-100.0
D,-0.2,1629073040.3476899,-0.0033333333333333335,-100.0
D,-0.2,1629073040.4650435,-0.0033333333333333335,-100.0
D,-0.2,1629073040.5960546,-0.0033333333333333335,-100.0
D,-0.2,1629073040.7253988,-0.0033333333333333335,-100.0
D,-0.2,1629073040.8340788,-0.0033333333333333335,-100.0
D,-0.2,1629073040.9417944,-0.0033333333333333335,-100.0
D,-0.2,1629073041.056601,-0.0033333333333333335,-100.0
D,-0.2,1629073041.168137,-0.0033333333333333335,-100.0
D,-0.2,1629073041.2798562,-0.0033333333333333335,-100.0
D,-0.2,1629073041.3932211,-0.0033333333333333335,-100.0
D,-0.2,1629073041.5010333,-0.0033333333333333335,-100.0
D,-0.2,1629073041.6116111,-0.0033333333333333335,-100.0
D,-0.2,1629073041.7244878,-0.0033333333333333335,-100.0
D,-0.2,1629073041.8320653,-0.0033333333333333335,-100.0
D,-0.2,1629073041.9481514,-0.0033333333333333335,-100.0
D,-0.2,1629073042.0596972,-0.0033333333333333335,-100.0
D,-0.2,1629073042.1697714,-0.0033333333333333335,-100.0
D,-0.2,1629073042.2786858,-0.0033333333333333335,-100.0
D,-0.2,1629073042.392522,-0.0033333333333333335,-100.0
D,-0.2,1629073042.497952,-0.0033333333333333335,-100.0
D,-0.2,1629073042.6109762,-0.0033333333333333335,-100.0
D,-0.2,1629073042.7241554,-0.0033333333333333335,-100.0
D,-0.2,1629073042.8320053,-0.0033333333333333335,-100.0
D,-0.2,1629073042.943279,-0.0033333333333333335,-100.0
D,-0.2,1629073043.0544732,-0.0033333333333333335,-100.0
D,-0.2,1629073043.1673582,-0.0033333333333333335,-100.0
D,-0.2,1629073043.2754178,-0.0033333333333333335,-100.0
D,-0.2,1629073043.3887415,-0.0033333333333333335,-100.0
D,-0.2,1629073043.4993746,-0.0033333333333333335,-100.0
D,-0.2,1629073043.6050367,-0.0033333333333333335,-100.0
D,-0.2,1629073043.721501,-0.0033333333333333335,-100.0
D,-0.2,1629073043.8327549,-0.0033333333333333335,-100.0
D,-0.2,1629073043.9439294,-0.0033333333333333335,-100.0
D,-0.2,1629073044.04733,-0.0033333333333333335,-100.0
D,-0.2,1629073044.1627815,-0.0033333333333333335,-100.0
D,-0.2,1629073044.2707994,-0.0033333333333333335,-100.0
D,-0.2,1629073044.3845897,-0.0033333333333333335,-100.0
D,-0.2,1629073044.494649,-0.0033333333333333335,-100.0
D,-0.2,1629073044.6058679,-0.0033333333333333335,-100.0
D,-0.2,1629073044.7144508,-0.0033333333333333335,-100.0
D,-0.2,1629073044.8259716,-0.0033333333333333335,-100.0
D,-0.2,1629073044.9359136,-0.0033333333333333335,-100.0
D,-0.2,1629073045.046963,-0.0033333333333333335,-100.0
D,-0.2,1629073045.156728,-0.0033333333333333335,-100.0
D,-0.2,1629073045.264559,-0.0033333333333333335,-100.0
D,-0.2,1629073045.3788705,-0.0033333333333333335,-100.0
D,-0.2,1629073045.4795198,-0.0033333333333333335,-100.0
D,-0.2,1629073045.6028275,-0.0033333333333333335,-100.0
D,-0.2,1629073045.7133353,-0.0033333333333333335,-100.0
D,-0.2,1629073045.824168,-0.0033333333333333335,-100.0
D,-0.2,1629073045.9323432,-0.0033333333333333335,-100.0
D,-0.2,1629073046.0462966,-0.0033333333333333335,-100.0
D,-0.2,1629073046.1500814,-0.0033333333333333335,-100.0
D,-0.2,1629073046.2633677,-0.0033333333333333335,-100.0
D,-0.2,1629073046.3714857,-0.0033333333333333335,-100.0
D,-0.2,1629073046.4819787,-0.0033333333333333335,-100.0
D,-0.2,1629073046.5954142,-0.0033333333333333335,-100.0
D,-0.2,1629073046.705865,-0.0033333333333333335,-100.0
D,-0.2,1629073046.8090527,-0.0033333333333333335,-100.0
D,-0.2,1629073046.9228673,-0.0033333333333333335,-100.0
D,-0.2,1629073047.0336158,-0.0033333333333333335,-100.0
D,-0.2,1629073047.1419523,-0.0033333333333333335,-100.0
D,-0.2,1629073047.2613316,-0.0033333333333333335,-100.0
D,-0.2,1629073047.370101,-0.0033333333333333335,-100.0
D,-0.2,1629073047.4815884,-0.0033333333333333335,-100.0
D,-0.2,1629073047.6064034,-0.0033333333333333335,-100.0
D,-0.2,1629073047.7070491,-0.0033333333333333335,-100.0
D,-0.2,1629073047.8231063,-0.0033333333333333335,-100.0
D,-0.2,1629073047.9343867,-0.0033333333333333335,-100.0
D,-0.2,1629073048.0451627,-0.0033333333333333335,-100.0
D,-0.2,1629073048.156465,-0.0033333333333333335,-100.0
D,-0.2,1629073048.2654142,-0.0033333333333333335,-100.0
D,-0.2,1629073048.3891506,-0.0033333333333333335,-100.0
D,-0.2,1629073048.5032287,-0.0033333333333333335,-100.0
D,-0.2,1629073048.623701,-0.0033333333333333335,-100.0
D,-0.2,1629073048.741082,-0.0033333333333333335,-100.0
D,-0.2,1629073048.84968,-0.0033333333333333335,-100.0
D,-0.2,1629073048.9549332,-0.0033333333333333335,-100.0
D,-0.2,1629073049.0599725,-0.0033333333333333335,-100.0
D,-0.2,1629073049.1922438,-0.0033333333333333335,-100.0
D,-0.2,1629073049.3088858,-0.0033333333333333335,-100.0
D,-0.2,1629073049.4247131,-0.0033333333333333335,-100.0
D,-0.2,1629073049.547586,-0.0033333333333333335,-100.0
D,-0.2,1629073049.6601586,-0.0033333333333333335,-100.0
D,-0.2,1629073049.7943196,-0.0033333333333333335,-100.0
D,-0.2,1629073049.8967688,-0.0033333333333333335,-100.0
D,-0.2,1629073050.0207953,-0.0033333333333333335,-100.0
D,-0.2,1629073050.1258318,-0.0033333333333333335,-100.0
D,-0.2,1629073050.2391496,-0.0033333333333333335,-100.0
D,-0.2,1629073050.342663,-0.0033333333333333335,-100.0
D,-0.2,1629073050.4853787,-0.0033333333333333335,-100.0
D,-0.2,1629073050.598837,-0.0033333333333333335,-100.0
D,-0.2,1629073050.71939,-0.0033333333333333335,-100.0
D,-0.2,1629073050.8434865,-0.0033333333333333335,-100.0
D,-0.2,1629073050.9521482,-0.0033333333333333335,-100.0
D,-0.2,1629073051.0611665,-0.0033333333333333335,-100.0
D,-0.2,1629073051.1723185,-0.0033333333333333335,-100.0
D,-0.2,1629073051.2984073,-0.0033333333333333335,-100.0
D,-0.2,1629073051.4017587,-0.0033333333333333335,-100.0
D,-0.2,1629073051.5296535,-0.0033333333333333335,-100.0
D,-0.2,1629073051.641534,-0.0033333333333333335,-100.0
D,-0.2,1629073051.7621067,-0.0033333333333333335,-100.0
D,-0.2,1629073051.8631952,-0.0033333333333333335,-100.0
D,-0.2,1629073051.974296,-0.0033333333333333335,-100.0
D,-0.2,1629073052.0856326,-0.0033333333333333335,-100.0
D,-0.2,1629073052.196109,-0.0033333333333333335,-100.0
D,-0.2,1629073052.3122988,-0.0033333333333333335,-100.0
D,-0.2,1629073052.4150205,-0.0033333333333333335,-100.0
D,-0.2,1629073052.519232,-0.0033333333333333335,-100.0
D,-0.2,1629073052.631115,-0.0033333333333333335,-100.0
D,-0.2,1629073052.7742574,-0.0033333333333333335,-100.0
D,-0.2,1629073052.880008,-0.0033333333333333335,-100.0
D,-0.2,1629073052.995813,-0.0033333333333333335,-100.0
D,-0.2,1629073053.1061466,-0.0033333333333333335,-100.0
D,-0.2,1629073053.2071426,-0.0033333333333333335,-100.0
D,-0.2,1629073053.338035,-0.0033333333333333335,-100.0
D,-0.2,1629073053.4484243,-0.0033333333333333335,-100.0
D,-0.2,1629073053.5491078,-0.0033333333333333335,-100.0
D,-0.2,1629073053.6798353,-0.0033333333333333335,-100.0
D,-0.2,1629073053.7975185,-0.0033333333333333335,-100.0
D,-0.2,1629073053.9028332,-0.0033333333333333335,-100.0
D,-0.2,1629073054.028853,-0.0033333333333333335,-100.0
D,-0.2,1629073054.1432536,-0.0033333333333333335,-100.0
D,-0.2,1629073054.2627416,-0.0033333333333333335,-100.0
D,-0.2,1629073054.3792,-0.0033333333333333335,-100.0
D,-0.2,1629073054.4963925,-0.0033333333333333335,-100.0
D,-0.2,1629073054.6173313,-0.0033333333333333335,-100.0
D,-0.2,1629073054.741248,-0.0033333333333333335,-100.0
D,-0.2,1629073054.8530924,-0.0033333333333333335,-100.0
D,-0.2,1629073054.9647522,-0.0033333333333333335,-100.0
D,-0.2,1629073055.0885768,-0.0033333333333333335,-100.0
D,-0.2,1629073055.199445,-0.0033333333333333335,-100.0
D,-0.2,1629073055.3120985,-0.0033333333333333335,-100.0
D,-0.2,1629073055.4355023,-0.0033333333333333335,-100.0
D,-0.2,1629073055.5670292,-0.0033333333333333335,-100.0
D,-0.2,1629073055.673324,-0.0033333333333333335,-100.0
D,-0.2,1629073055.7910335,-0.0033333333333333335,-100.0
D,-0.2,1629073055.9046671,-0.0033333333333333335,-100.0
D,-0.2,1629073056.0160272,-0.0033333333333333335,-100.0
D,-0.2,1629073056.1286995,-0.0033333333333333335,-100.0
D,-0.2,1629073056.2413094,-0.0033333333333333335,-100.0
D,-0.2,1629073056.3444626,-0.0033333333333333335,-100.0
D,-0.2,1629073056.4556918,-0.0033333333333333335,-100.0
D,-0.2,1629073056.5683389,-0.0033333333333333335,-100.0
D,-0.2,1629073056.6760542,-0.0033333333333333335,-100.0
D,-0.2,1629073056.7988005,-0.0033333333333333335,-100.0
D,-0.2,1629073056.9063733,-0.0033333333333333335,-100.0
D,-0.2,1629073057.0128112,-0.0033333333333333335,-100.0
D,-0.2,1629073057.1300774,-0.0033333333333333335,-100.0
D,-0.2,1629073057.2408476,-0.0033333333333333335,-100.0
D,-0.2,1629073057.3518555,-0.0033333333333333335,-100.0
D,-0.2,1629073057.4588773,-0.0033333333333333335,-100.0
D,-0.2,1629073057.5642023,-0.0033333333333333335,-100.0
D,-0.2,1629073057.6726537,-0.0033333333333333335,-100.0
D,-0.2,1629073057.7840219,-0.0033333333333333335,-100.0
D,-0.2,1629073057.9030528,-0.0033333333333333335,-100.0
D,-0.2,1629073058.0113814,-0.0033333333333333335,-100.0
D,-0.2,1629073058.1195877,-0.0033333333333333335,-100.0
D,-0.2,1629073058.229219,-0.0033333333333333335,-100.0
D,-0.2,1629073058.3415148,-0.0033333333333333335,-100.0
D,-0.2,1629073058.4523633,-0.0033333333333333335,-100.0
D,-0.2,1629073058.5588336,-0.0033333333333333335,-100.0
D,-0.2,1629073058.7009325,-0.0033333333333333335,-100.0
D,-0.2,1629073058.8029635,-0.0033333333333333335,-100.0
D,-0.2,1629073058.921917,-0.0033333333333333335,-100.0
D,-0.2,1629073059.03728,-0.0033333333333333335,-100.0
D,-0.2,1629073059.1442893,-0.0033333333333333335,-100.0
D,-0.2,1629073059.255431,-0.0033333333333333335,-100.0
D,-0.2,1629073059.3668296,-0.0033333333333333335,-100.0
D,-0.2,1629073059.4749599,-0.0033333333333333335,-100.0
D,-0.2,1629073059.583185,-0.0033333333333333335,-100.0
D,-0.2,1629073059.6926494,-0.0033333333333333335,-100.0
D,-0.2,1629073059.8085592,-0.0033333333333333335,-100.0
D,-0.2,1629073059.920587,-0.0033333333333333335,-100.0
D,-0.2,1629073060.0316043,-0.0033333333333333335,-100.0
D,-0.2,1629073060.142312,-0.0033333333333333335,-100.0
D,-0.2,1629073060.2503986,-0.0033333333333333335,-100.0
D,-0.2,1629073060.3605084,-0.0033333333333333335,-100.0
D,-0.2,1629073060.4726508,-0.0033333333333333335,-100.0
D,-0.2,1629073060.5829852,-0.0033333333333333335,-100.0
D,-0.2,1629073060.693866,-0.0033333333333333335,-100.0
D,-0.2,1629073060.8037965,-0.0033333333333333335,-100.0
D,-0.2,1629073060.9213862,-0.0033333333333333335,-100.0
D,-0.2,1629073061.029866,-0.0033333333333333335,-100.0
D,-0.2,1629073061.1388144,-0.0033333333333333335,-100.0
D,-0.2,1629073061.2469776,-0.0033333333333333335,-100.0
D,-0.2,1629073061.3555746,-0.0033333333333333335,-100.0
D,-0.2,1629073061.4679534,-0.0033333333333333335,-100.0
D,-0.2,1629073061.5818846,-0.0033333333333333335,-100.0
D,-0.2,1629073061.6898797,-0.0033333333333333335,-100.0
D,-0.2,1629073061.8004167,-0.0033333333333333335,-100.0
D,-0.2,1629073061.911515,-0.0033333333333333335,-100.0
D,-0.2,1629073062.0244076,-0.0033333333333333335,-100.0
D,-0.2,1629073062.1356852,-0.0033333333333333335,-100.0
D,-0.2,1629073062.2438889,-0.0033333333333333335,-100.0
D,-0.2,1629073062.3538227,-0.0033333333333333335,-100.0
D,-0.2,1629073062.4627838,-0.0033333333333333335,-100.0
D,-0.2,1629073062.57428,-0.0033333333333333335,-100.0
D,-0.2,1629073062.6936135,-0.0033333333333333335,-100.0
D,-0.2,1629073062.8025992,-0.0033333333333333335,-100.0
D,-0.2,1629073062.9133873,-0.0033333333333333335,-100.0
D,-0.2,1629073063.0305634,-0.0033333333333333335,-100.0
D,-0.2,1629073063.1406417,-0.0033333333333333335,-100.0
D,-0.2,1629073063.2510989,-0.0033333333333333335,-100.0
D,-0.2,1629073063.359814,-0.0033333333333333335,-100.0
D,-0.2,1629073063.4778624,-0.0033333333333333335,-100.0
D,-0.2,1629073063.5866468,-0.0033333333333333335,-100.0
D,-0.2,1629073063.7005298,-0.0033333333333333335,-100.0
D,-0.2,1629073063.8138888,-0.0033333333333333335,-100.0
D,-0.2,1629073063.9228017,-0.0033333333333333335,-100.0
D,-0.2,1629073064.033915,-0.0033333333333333335,-100.0
D,-0.2,1629073064.1400654,-0.0033333333333333335,-100.0
D,-0.2,1629073064.2507677,-0.0033333333333333335,-100.0
D,-0.2,1629073064.3639657,-0.0033333333333333335,-100.0
D,-0.2,1629073064.4711413,-0.0033333333333333335,-100.0
D,-0.2,1629073064.5830061,-0.0033333333333333335,-100.0
D,-0.2,1629073064.6896205,-0.0033333333333333335,-100.0
D,-0.2,1629073064.8057714,-0.0033333333333333335,-100.0
D,-0.2,1629073064.917064,-0.0033333333333333335,-100.0
D,-0.2,1629073065.0263052,-0.0033333333333333335,-100.0
D,-0.2,1629073065.1356456,-0.0033333333333333335,-100.0
D,-0.2,1629073065.2381682,-0.0033333333333333335,-100.0
D,-0.2,1629073065.357696,-0.0033333333333333335,-100.0
D,-0.2,1629073065.4674058,-0.0033333333333333335,-100.0
D,-0.2,1629073065.5811944,-0.0033333333333333335,-100.0
D,-0.2,1629073065.6866271,-0.0033333333333333335,-100.0
D,-0.2,1629073065.8040442,-0.0033333333333333335,-100.0
D,-0.2,1629073065.9126267,-0.0033333333333333335,-100.0
D,-0.2,1629073066.0189621,-0.0033333333333333335,-100.0
D,-0.2,1629073066.1345415,-0.0033333333333333335,-100.0
D,-0.2,1629073066.2458222,-0.0033333333333333335,-100.0
D,-0.2,1629073066.3559036,-0.0033333333333333335,-100.0
D,-0.2,1629073066.4682376,-0.0033333333333333335,-100.0
D,-0.2,1629073066.5824811,-0.0033333333333333335,-100.0
D,-0.2,1629073066.6904254,-0.0033333333333333335,-100.0
D,-0.2,1629073066.795307,-0.0033333333333333335,-100.0
D,-0.2,1629073066.9103253,-0.0033333333333333335,-100.0
D,-0.2,1629073067.023423,-0.0033333333333333335,-100.0
D,-0.2,1629073067.135377,-0.0033333333333333335,-100.0
D,-0.2,1629073067.24721,-0.0033333333333333335,-100.0
D,-0.2,1629073067.360978,-0.0033333333333333335,-100.0
D,-0.2,1629073067.4752665,-0.0033333333333333335,-100.0
D,-0.2,1629073067.589826,-0.0033333333333333335,-100.0
D,-0.2,1629073067.7040703,-0.0033333333333333335,-100.0
D,-0.2,1629073067.8303094,-0.0033333333333333335,-100.0
D,-0.2,1629073067.9720132,-0.0033333333333333335,-100.0
D,-0.2,1629073068.0727575,-0.0033333333333333335,-100.0
D,-0.2,1629073068.191161,-0.0033333333333333335,-100.0
D,-0.2,1629073068.3064194,-0.0033333333333333335,-100.0
D,-0.2,1629073068.4281662,-0.0033333333333333335,-100.0
D,-0.2,1629073068.5297394,-0.0033333333333333335,-100.0
D,-0.2,1629073068.6442869,-0.0033333333333333335,-100.0
D,-0.2,1629073068.745746,-0.0033333333333333335,-100.0
D,-0.2,1629073068.8617165,-0.0033333333333333335,-100.0
D,-0.2,1629073068.9733179,-0.0033333333333333335,-100.0
D,-0.2,1629073069.1046026,-0.0033333333333333335,-100.0
D,-0.2,1629073069.2150779,-0.0033333333333333335,-100.0
D,-0.2,1629073069.3267589,-0.0033333333333333335,-100.0
D,-0.2,1629073069.452968,-0.0033333333333333335,-100.0
D,-0.2,1629073069.568251,-0.0033333333333333335,-100.0
D,-0.2,1629073069.6789625,-0.0033333333333333335,-100.0
D,-0.2,1629073069.7897546,-0.0033333333333333335,-100.0
D,-0.2,1629073069.9005525,-0.0033333333333333335,-100.0
D,-0.2,1629073070.0152705,-0.0033333333333333335,-100.0
D,-0.2,1629073070.1219225,-0.0033333333333333335,-100.0
D,-0.2,1629073070.2322285,-0.0033333333333333335,-100.0
D,-0.2,1629073070.3421593,-0.0033333333333333335,-100.0
D,-0.2,1629073070.4598804,-0.0033333333333333335,-100.0
D,-0.2,1629073070.5835042,-0.0033333333333333335,-100.0
D,-0.2,1629073070.6960354,-0.0033333333333333335,-100.0
D,-0.2,1629073070.8179896,-0.0033333333333333335,-100.0
D,-0.2,1629073070.9358294,-0.0033333333333333335,-100.0
D,-0.2,1629073071.048949,-0.0033333333333333335,-100.0
D,-0.2,1629073071.1711798,-0.0033333333333333335,-100.0
D,-0.2,1629073071.300048,-0.0033333333333333335,-100.0
D,-0.2,1629073071.4216337,-0.0033333333333333335,-100.0
D,-0.2,1629073071.52569,-0.0033333333333333335,-100.0
D,-0.2,1629073071.6391554,-0.0033333333333333335,-100.0
D,-0.2,1629073071.7609794,-0.0033333333333333335,-100.0
D,-0.2,1629073071.8766732,-0.0033333333333333335,-100.0
D,-0.2,1629073071.9837265,-0.0033333333333333335,-100.0
D,-0.2,1629073072.0849946,-0.0033333333333333335,-100.0
D,-0.2,1629073072.1881845,-0.0033333333333333335,-100.0
D,-0.2,1629073072.3016977,-0.0033333333333333335,-100.0
D,-0.2,1629073072.412329,-0.0033333333333333335,-100.0
D,-0.2,1629073072.5200589,-0.0033333333333333335,-100.0
D,-0.2,1629073072.6543515,-0.0033333333333333335,-100.0
D,-0.2,1629073072.7646482,-0.0033333333333333335,-100.0
D,-0.2,1629073072.87184,-0.0033333333333333335,-100.0
D,-0.2,1629073072.9758875,-0.0033333333333333335,-100.0
D,-0.2,1629073073.0902457,-0.0033333333333333335,-100.0
D,-0.2,1629073073.202987,-0.0033333333333333335,-100.0
D,-0.2,1629073073.3527763,-0.0033333333333333335,-100.0
D,-0.2,1629073073.4635646,-0.0033333333333333335,-100.0
D,-0.2,1629073073.5833294,-0.0033333333333333335,-100.0
D,-0.2,1629073073.696055,-0.0033333333333333335,-100.0
D,-0.2,1629073073.8061574,-0.0033333333333333335,-100.0
D,-0.2,1629073073.9174597,-0.0033333333333333335,-100.0
D,-0.2,1629073074.0264,-0.0033333333333333335,-100.0
D,-0.2,1629073074.1343234,-0.0033333333333333335,-100.0
D,-0.2,1629073074.2519593,-0.0033333333333333335,-100.0
D,-0.2,1629073074.3711529,-0.0033333333333333335,-100.0
D,-0.2,1629073074.477634,-0.0033333333333333335,-100.0
D,-0.2,1629073074.598251,-0.0033333333333333335,-100.0
D,-0.2,1629073074.704886,-0.0033333333333333335,-100.0
D,-0.2,1629073074.81813,-0.0033333333333333335,-100.0
D,-0.2,1629073074.93117,-0.0033333333333333335,-100.0
D,-0.2,1629073075.0429754,-0.0033333333333333335,-100.0
D,-0.2,1629073075.156383,-0.0033333333333333335,-100.0
D,-0.2,1629073075.283172,-0.0033333333333333335,-100.0
D,-0.2,1629073075.4025655,-0.0033333333333333335,-100.0
D,-0.2,1629073075.5086255,-0.0033333333333333335,-100.0
D,-0.2,1629073075.6178951,-0.0033333333333333335,-100.0
D,-0.2,1629073075.7296863,-0.0033333333333333335,-100.0
D,-0.2,1629073075.8491938,-0.0033333333333333335,-100.0
D,-0.2,1629073075.953345,-0.0033333333333333335,-100.0
D,-0.2,1629073076.065263,-0.0033333333333333335,-100.0
D,-0.2,1629073076.1753907,-0.0033333333333333335,-100.0
D,-0.2,1629073076.2846549,-0.0033333333333333335,-100.0
D,-0.2,1629073076.3976583,-0.0033333333333333335,-100.0
D,-0.2,1629073076.514774,-0.0033333333333333335,-100.0
D,-0.2,1629073076.6284773,-0.0033333333333333335,-100.0
D,-0.2,1629073076.7409587,-0.0033333333333333335,-100.0
D,-0.2,1629073076.8492718,-0.0033333333333333335,-100.0
D,-0.2,1629073076.9630387,-0.0033333333333333335,-100.0
D,-0.2,1629073077.0692117,-0.0033333333333333335,-100.0
D,-0.2,1629073077.1809661,-0.0033333333333333335,-100.0
D,-0.2,1629073077.287035,-0.0033333333333333335,-100.0
D,-0.2,1629073077.396988,-0.0033333333333333335,-100.0
D,-0.2,1629073077.5255756,-0.0033333333333333335,-100.0
D,-0.2,1629073077.646514,-0.0033333333333333335,-100.0
D,-0.2,1629073077.7467024,-0.0033333333333333335,-100.0
D,-0.2,1629073077.859004,-0.0033333333333333335,-100.0
D,-0.2,1629073077.9666398,-0.0033333333333333335,-100.0
D,-0.2,1629073078.078312,-0.0033333333333333335,-100.0
D,-0.2,1629073078.2138011,-0.0033333333333333335,-100.0
D,-0.2,1629073078.3220017,-0.0033333333333333335,-100.0
D,-0.2,1629073078.4298253,-0.0033333333333333335,-100.0
D,-0.2,1629073078.538822,-0.0033333333333333335,-100.0
D,-0.2,1629073078.6474836,-0.0033333333333333335,-100.0
D,-0.2,1629073078.7595787,-0.0033333333333333335,-100.0
D,-0.2,1629073078.8712685,-0.0033333333333333335,-100.0
D,-0.2,1629073078.97942,-0.0033333333333333335,-100.0
D,-0.2,1629073079.0973482,-0.0033333333333333335,-100.0
D,-0.2,1629073079.209048,-0.0033333333333333335,-100.0
D,-0.2,1629073079.3167012,-0.0033333333333333335,-100.0
D,-0.2,1629073079.430833,-0.0033333333333333335,-100.0
D,-0.2,1629073079.542152,-0.0033333333333333335,-100.0
D,-0.2,1629073079.651976,-0.0033333333333333335,-100.0
D,-0.2,1629073079.7547107,-0.0033333333333333335,-100.0
D,-0.2,1629073079.8682504,-0.0033333333333333335,-100.0
D,-0.2,1629073079.9828255,-0.0033333333333333335,-100.0
D,-0.2,1629073080.094072,-0.0033333333333333335,-100.0
D,-0.2,1629073080.2010267,-0.0033333333333333335,-100.0
D,-0.2,1629073080.3308551,-0.0033333333333333335,-100.0
