time_s,cpu_t_degC,motor_command,Z1_m,Z2_m,X_m,Y_m,TZ1,TZ2,TX,TY,WOB_gm,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,
1623530647.0264232,64.757,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.394263045468416,0.0,-0.061031431187061336,0.061031431187061336,1.4020118921560643,101.83416748046875,980.4200439453125,0.0,0.0,0.0,0.0,0.0,
1623530647.0817268,65.731,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.058590173939579,0.0,0.274641440341776,0.21361000915471468,2.3420581800001683,101.83416748046875,980.4200439453125,0.0,0.0,0.0,0.0,0.0,
1623530647.137053,65.731,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.851998779371376,0.12206286237412267,-0.42722001830942935,-0.183094293561184,2.2023941600919015,101.83416748046875,980.4200439453125,0.0,0.0,0.0,0.0,0.0,
1623530647.1924047,65.244,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.150137320720171,-0.030515715593530668,-0.42722001830942935,0.274641440341776,2.223880932385481,101.83416748046875,980.4200439453125,0.0,0.0,0.0,0.0,0.0,
1623530647.2698328,65.244,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.333231614281355,-0.061031431187061336,-0.061031431187061336,0.12206286237412267,2.003641516376291,101.83416748046875,980.4200439453125,0.0,0.0,0.0,0.0,0.0,
1623530647.336204,64.757,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.516325907842539,0.15257857796765334,-0.24412572474824534,-0.3967043027158987,1.3482949614221154,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.3915033,65.244,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.150137320720171,-0.21361000915471468,0.274641440341776,0.274641440341776,2.3742883384405378,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.4468157,64.27,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.272200183094293,0.183094293561184,0.366188587122368,0.12206286237412267,1.8908359618349984,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.5021312,66.705,0.0,-0.297125,2.3625e-05,0.0,0.00999,-5.06560878852609,0.274641440341776,-0.274641440341776,0.12206286237412267,0.22561110908258503,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.5464184,65.244,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.363747329874885,-0.061031431187061336,-0.061031431187061336,-0.030515715593530668,1.4020118921560643,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.6017165,65.731,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.913030210558437,-0.12206286237412267,0.030515715593530668,-0.24412572474824534,1.718941783486362,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.6570394,66.218,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.943545926151968,-0.24412572474824534,-0.24412572474824534,-0.24412572474824534,1.7780304072937059,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.7123573,65.731,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.882514494964907,-0.061031431187061336,0.274641440341776,-0.3967043027158987,1.5846494566514902,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.76767,66.218,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.974061641745498,0.091547146780592,-0.9765028989929814,-0.183094293561184,2.6106428336699126,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.822979,65.731,0.0,-0.297125,2.3625e-05,0.0,0.00999,-5.3707659444613975,0.15257857796765334,-0.549282880683552,-0.24412572474824534,1.9445528925689473,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.878311,65.731,0.0,-0.297125,2.3625e-05,0.0,0.00999,-5.06560878852609,-0.030515715593530668,-0.45773573390296,0.21361000915471468,1.547047605137726,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.933804,65.731,0.0,-0.297125,2.3625e-05,0.0,0.00999,-6.011595971925542,-0.030515715593530668,0.274641440341776,0.061031431187061336,1.3536666544955103,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530647.988923,65.244,0.0,-0.297125,2.3625e-05,0.0,0.00999,-5.431797375648459,-0.030515715593530668,0.33567287152883735,0.15257857796765334,1.1871441692202689,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530648.0442462,66.218,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.851998779371376,-0.3967043027158987,0.030515715593530668,-0.15257857796765334,1.4879589813303822,102.56777954101562,994.6393432617188,0.0,0.0,0.0,0.0,0.0,
1623530648.0995574,66.218,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.851998779371376,0.091547146780592,0.274641440341776,0.061031431187061336,2.089588605550609,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.1549246,66.705,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.913030210558437,-0.3967043027158987,-0.3051571559353067,0.061031431187061336,2.583784368302938,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.2175364,65.244,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.760451632590784,0.366188587122368,0.030515715593530668,-0.030515715593530668,1.455728822890013,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.2987342,65.244,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.699420201403723,0.091547146780592,0.21361000915471468,-0.091547146780592,2.3420581800001683,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.354094,65.731,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.54684162343607,0.091547146780592,-0.15257857796765334,0.274641440341776,1.6222513081652543,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.4093554,65.244,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.790967348184315,-0.3967043027158987,0.12206286237412267,-0.183094293561184,1.9767830510093165,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.4646633,66.218,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.943545926151968,-0.12206286237412267,-0.8849557522123894,-0.183094293561184,0.859470891743181,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.5200698,65.244,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.974061641745498,-0.3967043027158987,-1.5868172108635947,0.12206286237412267,1.3429232683487204,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.575417,66.705,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.516325907842539,-0.3967043027158987,-1.5257857796765335,-0.3967043027158987,1.7565436350001264,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.6306286,65.731,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.851998779371376,-0.061031431187061336,-0.9459871833994506,-0.24412572474824534,1.9230661202753676,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.6859326,65.731,0.0,-0.297125,2.3625e-05,0.0,0.00999,-5.553860238022581,-0.42722001830942935,-0.33567287152883735,-0.030515715593530668,2.9168293388534208,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.741302,65.244,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.7299359169972535,-0.42722001830942935,-0.42722001830942935,0.12206286237412267,1.718941783486362,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.796619,65.731,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.913030210558437,-0.183094293561184,0.3051571559353067,-0.091547146780592,1.493330674403777,101.28337860107422,982.311279296875,0.0,0.0,0.0,0.0,0.0,
1623530648.8519487,66.705,0.0,-0.297125,2.3625e-05,0.0,0.00999,-4.790967348184315,-0.183094293561184,0.7934086054317974,0.061031431187061336,-0.3813902082110366,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530648.9736874,66.218,0.0,-0.2971175,2.3625e-05,0.0,0.00999,14.372902044552944,0.24412572474824534,0.6103143118706134,-0.33567287152883735,178.4154137397376,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.0289426,66.218,0.0,-0.2970725,2.3625e-05,0.0,0.00999,18.828196521208422,-0.45773573390296,0.091547146780592,-0.091547146780592,808.9017731502416,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.084294,66.218,0.0,-0.297015,2.3625e-05,0.0,0.00999,19.469026548672566,0.030515715593530668,-0.24412572474824534,-0.091547146780592,824.2433285678575,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.1395948,65.731,0.0,-0.29696,2.3625e-05,0.0,0.00999,21.788220933780895,-0.15257857796765334,-0.15257857796765334,0.0,1190.5175924703608,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.1949284,66.705,0.0,-0.296875,2.3625e-05,0.0,0.00999,20.01830942935612,0.24412572474824534,-0.7934086054317974,-0.3051571559353067,1456.738701187811,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.2946117,66.218,0.0,-0.2968025,2.3625e-05,0.0,0.00999,19.377479401891975,-0.061031431187061336,-1.1290814769606348,0.366188587122368,1440.7417992152411,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.3498344,66.218,0.0,-0.2967475,2.3625e-05,0.0,0.00999,20.048825144949646,0.15257857796765334,-0.3967043027158987,-0.24412572474824534,1427.5650361062037,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.4051077,65.244,0.0,-0.2966925,2.3625e-05,0.0,0.00999,19.74366798901434,-0.21361000915471468,-0.366188587122368,0.12206286237412267,1346.769400589271,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.4604218,65.731,0.0,-0.2966375,2.3625e-05,0.0,0.00999,19.804699420201402,-0.091547146780592,-0.9459871833994506,0.0,1245.2175430367408,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.5157483,66.705,0.0,-0.2965825,2.3625e-05,0.0,0.00999,18.18736649374428,-0.091547146780592,0.21361000915471468,-0.030515715593530668,1097.6947361620973,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.5710645,66.218,0.0,-0.2965275,2.3625e-05,0.0,0.00999,21.54409520903265,-0.061031431187061336,-0.8849557522123894,0.0,956.3064027772706,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.6263855,67.679,0.0,-0.2964725,2.3625e-05,0.0,0.00999,21.02532804394263,0.030515715593530668,-1.1290814769606348,-0.21361000915471468,1041.1039496338822,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.6816998,66.218,0.0,-0.2964175,2.3625e-05,0.0,0.00999,22.154409520903265,0.15257857796765334,-0.15257857796765334,-0.12206286237412267,1383.576241528173,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.7370276,65.244,0.0,-0.29636,2.3625e-05,0.0,0.00999,23.527616722612144,-0.091547146780592,-0.24412572474824534,-0.4882514494964907,1576.0117741894712,95.63971710205078,946.5942993164062,0.0,0.0,0.0,0.0,0.0,
1623530649.7924373,66.218,0.0,-0.296305,2.3625e-05,0.0,0.00999,23.34452242905096,-0.183094293561184,-0.6103143118706134,-0.15257857796765334,1751.1665702336581,100.03571319580078,984.7525634765625,0.0,0.0,0.0,0.0,0.0,
1623530649.8698223,66.218,0.0,-0.2962275,2.3625e-05,0.0,0.00999,21.635642355813243,-0.21361000915471468,-0.549282880683552,0.0,1954.0983911603698,100.03571319580078,984.7525634765625,0.0,0.0,0.0,0.0,0.0,
1623530649.9760041,67.192,0.0,-0.29612,2.3625e-05,0.0,0.00999,20.659139456820263,0.030515715593530668,-0.33567287152883735,0.061031431187061336,1918.6344734898169,100.03571319580078,984.7525634765625,0.0,0.0,0.0,0.0,0.0,
1623530650.0312774,66.218,0.0,-0.296065,2.3625e-05,0.0,0.00999,21.238938053097343,0.3051571559353067,-0.8849557522123894,-0.091547146780592,1869.3545612344922,100.03571319580078,984.7525634765625,0.0,0.0,0.0,0.0,0.0,
1623530650.0870745,65.731,0.0,-0.29601,2.3625e-05,0.0,0.00999,20.750686603600855,0.030515715593530668,-0.21361000915471468,-0.091547146780592,1830.307724283985,100.03571319580078,984.7525634765625,0.0,0.0,0.0,0.0,0.0,
1623530650.1419308,65.731,0.0,-0.2959575,2.3625e-05,0.0,0.00999,22.612145254806222,0.15257857796765334,-0.030515715593530668,0.061031431187061336,1847.8624172478394,100.03571319580078,984.7525634765625,0.0,0.0,0.0,0.0,0.0,
1623530650.1972601,65.244,0.0,-0.2959025,2.3625e-05,0.0,0.00999,23.588648153799205,0.12206286237412267,0.030515715593530668,0.0,2048.967862529597,100.03571319580078,984.7525634765625,0.0,0.0,0.0,0.0,0.0,
