time_s,cpu_t_degC,motor_command,Z1_m,Z2_m,X_m,Y_m,TZ1,TZ2,TX,TY,WOB_gm,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,
1623531084.4674299,64.757,0.0,-0.35841,2.3625e-05,0.0,0.00999,1.0375343301800428,0.366188587122368,-0.12206286237412267,-0.061031431187061336,-211.02397811438823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1623531084.5940146,64.27,0.0,-0.35841,2.3625e-05,0.0,0.00999,2.9905401281660056,0.45773573390296,0.42722001830942935,-0.45773573390296,-10.079683624832494,555.2033081054688,4988.22119140625,0.0,0.0,0.0,0.0,0.0,
1623531084.6493404,64.27,0.0,-0.3584075,2.3625e-05,0.0,0.00999,2.4412572474824534,0.3051571559353067,0.091547146780592,-1.5257857796765335,-367.9526195605463,555.2033081054688,4988.22119140625,0.0,0.0,0.0,0.0,0.0,
1623531084.7048516,64.27,0.0,-0.35841,2.3625e-05,0.0,0.00999,2.654867256637168,-0.6103143118706134,0.15257857796765334,-0.366188587122368,-155.9641241120907,555.2033081054688,4988.22119140625,0.0,0.0,0.0,0.0,0.0,
1623531084.759974,65.244,0.0,-0.35841,2.3625e-05,0.0,0.00999,2.3191943851083305,-0.3051571559353067,-0.33567287152883735,0.0,-266.3685318495757,556.026123046875,4995.513671875,0.0,0.0,0.0,0.0,0.0,
1623531084.8152978,64.757,0.0,-0.35841,2.3625e-05,0.0,0.00999,4.241684467500763,-0.091547146780592,0.030515715593530668,0.6103143118706134,-62.67930219951518,556.026123046875,4995.513671875,0.0,0.0,0.0,0.0,0.0,
1623531084.8706045,64.757,0.0,-0.35841,2.3625e-05,0.0,0.00999,1.5257857796765335,-0.3967043027158987,-0.7934086054317974,-0.91547146780592,71.1725458033385,556.026123046875,4995.513671875,0.0,0.0,0.0,0.0,0.0,
1623531084.9261293,65.731,0.0,-0.35841,2.3625e-05,0.0,0.00999,3.844980164784864,-0.3967043027158987,0.6713457430576747,-0.3051571559353067,-222.32064864773767,556.026123046875,4995.513671875,0.0,0.0,0.0,0.0,0.0,
1623531084.9812713,64.757,0.0,-0.35841,2.3625e-05,0.0,0.00999,2.654867256637168,-0.3051571559353067,-0.21361000915471468,0.6103143118706134,-59.483144820845226,556.026123046875,4995.513671875,0.0,0.0,0.0,0.0,0.0,
1623531085.0365944,64.27,0.0,-0.35841,2.3625e-05,0.0,0.00999,3.417760146475435,-0.549282880683552,0.061031431187061336,-0.15257857796765334,-158.97764392626522,556.026123046875,4995.513671875,0.0,0.0,0.0,0.0,0.0,
1623531085.0919309,64.757,0.0,-0.35841,2.3625e-05,0.0,0.00999,2.7158986878242297,-0.366188587122368,0.42722001830942935,0.091547146780592,-198.75503113475432,556.026123046875,4995.513671875,0.0,0.0,0.0,0.0,0.0,
1623531085.1472352,65.244,0.0,-0.35841,2.3625e-05,0.0,0.00999,4.058590173939579,-0.4882514494964907,0.12206286237412267,0.15257857796765334,-90.86994744869152,556.026123046875,4995.513671875,0.0,0.0,0.0,0.0,0.0,
1623531085.2026079,64.757,0.0,-0.35841,2.3625e-05,0.0,0.00999,2.4412572474824534,0.183094293561184,0.183094293561184,-0.3051571559353067,-344.40848881985653,556.026123046875,4995.513671875,0.0,0.0,0.0,0.0,0.0,
