time_s,cpu_t_degC,motor_command,Z1_m,Z2_m,X_m,Y_m,TZ1,TZ2,TX,TY,WOB_gm,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,
1623531044.471227,64.27,0.0,-0.36087,2.3625e-05,0.0,0.00999,1.007018614586512,-0.183094293561184,-0.15257857796765334,-0.823924321025328,204.57376844281282,556.7185668945312,5013.46533203125,0.0,0.0,0.0,0.0,0.0,
1623531044.5838277,65.244,0.0,-0.3608725,2.3625e-05,0.0,0.00999,2.0750686603600856,-0.183094293561184,-0.091547146780592,0.15257857796765334,-116.06796280120106,556.7185668945312,5013.46533203125,0.0,0.0,0.0,0.0,0.0,
1623531044.6390564,65.244,0.0,-0.3608725,2.3625e-05,0.0,0.00999,1.3121757705218187,0.15257857796765334,-0.6103143118706134,0.0,297.8908205138287,556.7185668945312,5013.46533203125,0.0,0.0,0.0,0.0,0.0,
1623531044.6943789,64.757,0.0,-0.3608725,2.3625e-05,0.0,0.00999,1.5868172108635947,-0.4882514494964907,-0.21361000915471468,-0.6103143118706134,-127.76751031505512,556.7185668945312,5013.46533203125,0.0,0.0,0.0,0.0,0.0,
1623531044.7608032,64.757,0.0,-0.3608725,2.3625e-05,0.0,0.00999,2.5633201098565763,-0.732377174244736,-0.6408300274641441,-0.5187671650900214,209.7520805655655,556.7185668945312,5013.46533203125,0.0,0.0,0.0,0.0,0.0,
1623531044.8160543,64.27,0.0,-0.3608725,2.3625e-05,0.0,0.00999,2.6243515410436373,0.061031431187061336,-0.366188587122368,-0.366188587122368,347.2029629275937,560.34521484375,5044.873046875,0.0,0.0,0.0,0.0,0.0,
1623531044.8713634,64.757,0.0,-0.36087,2.3625e-05,0.0,0.00999,2.532804394263045,-0.732377174244736,0.366188587122368,-0.15257857796765334,-73.88405709583105,560.34521484375,5044.873046875,0.0,0.0,0.0,0.0,0.0,
1623531044.926687,64.757,0.0,-0.3608725,2.3625e-05,0.0,0.00999,4.302715898687825,-0.183094293561184,-0.366188587122368,0.6103143118706134,138.87259046212003,560.34521484375,5044.873046875,0.0,0.0,0.0,0.0,0.0,
1623531044.982032,65.244,0.0,-0.3608725,2.3625e-05,0.0,0.00999,2.74641440341776,-0.42722001830942935,0.45773573390296,0.15257857796765334,-100.9144166411541,560.34521484375,5044.873046875,0.0,0.0,0.0,0.0,0.0,
1623531045.0881689,64.757,0.0,-0.3608725,2.3625e-05,0.0,0.00999,3.234665852914251,0.061031431187061336,-0.366188587122368,0.3051571559353067,-237.81201461662266,560.34521484375,5044.873046875,0.0,0.0,0.0,0.0,0.0,
1623531045.143706,65.244,0.0,-0.360875,2.3625e-05,0.0,0.00999,5.889533109551419,-0.45773573390296,-0.183094293561184,0.091547146780592,363.0172273356683,560.34521484375,5044.873046875,0.0,0.0,0.0,0.0,0.0,
1623531045.209851,64.27,0.0,-0.3608725,2.3625e-05,0.0,0.00999,2.4412572474824534,0.061031431187061336,-0.7628928898382668,-0.823924321025328,504.2712683936601,560.34521484375,5044.873046875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.2984893,64.27,0.0,-0.3608725,2.3625e-05,0.0,0.00999,3.753433018004272,0.061031431187061336,0.183094293561184,-0.061031431187061336,493.79109520746664,560.34521484375,5044.873046875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.3426254,63.783,0.0,-0.3608725,2.3625e-05,0.0,0.00999,3.9060115959719255,-0.24412572474824534,-0.15257857796765334,-0.366188587122368,447.09496732044494,560.34521484375,5044.873046875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.3868885,64.27,0.0,-0.36087,2.3625e-05,0.0,0.00999,0.8849557522123894,0.33567287152883735,0.3051571559353067,-0.061031431187061336,102.2752455530807,560.34521484375,5044.873046875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.4422061,65.244,0.0,-0.3608725,2.3625e-05,0.0,0.00999,2.8074458346048212,0.33567287152883735,-0.030515715593530668,-0.6713457430576747,-93.06637306092418,560.34521484375,5044.873046875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.4975312,64.757,0.0,-0.3608725,2.3625e-05,0.0,0.00999,1.6783643576441867,-0.12206286237412267,0.030515715593530668,-0.7628928898382668,56.11091528032509,560.34521484375,5044.873046875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.552849,64.27,0.0,-0.3608725,2.3625e-05,0.0,0.00999,3.3262129996948433,0.0,-0.7934086054317974,-0.45773573390296,111.73479705532908,560.34521484375,5044.873046875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.6081755,64.757,0.0,-0.36087,2.3625e-05,0.0,0.00999,2.654867256637168,-0.15257857796765334,0.0,-0.6103143118706134,238.89351548873273,561.3339233398438,5039.9326171875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.6634662,65.244,0.0,-0.3608725,2.3625e-05,0.0,0.00999,1.7699115044247788,-0.5797985962770826,0.030515715593530668,-0.823924321025328,427.1015257012692,561.3339233398438,5039.9326171875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.7187924,64.757,0.0,-0.3608725,2.3625e-05,0.0,0.00999,2.2886786695148,0.7628928898382668,0.091547146780592,-0.9765028989929814,215.79523527313472,561.3339233398438,5039.9326171875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.7741349,65.244,0.0,-0.3608725,2.3625e-05,0.0,0.00999,3.387244430881904,-0.8544400366188587,0.9459871833994506,0.24412572474824534,50.271884909544845,561.3339233398438,5039.9326171875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.8294232,66.218,0.0,-0.3608725,2.3625e-05,0.0,0.00999,1.9530057979859627,0.061031431187061336,0.366188587122368,0.45773573390296,128.13457600840366,561.3339233398438,5039.9326171875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.8847377,63.783,0.0,-0.3608725,2.3625e-05,0.0,0.00999,4.089105889533109,-0.15257857796765334,-0.061031431187061336,0.7628928898382668,301.07623450635185,561.3339233398438,5039.9326171875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.94007,65.244,0.0,-0.3608725,2.3625e-05,0.0,0.00999,0.7018614586512053,-0.12206286237412267,-0.5187671650900214,-1.4342386328959413,-88.96239955285048,561.3339233398438,5039.9326171875,110012,0.0,-0.2931,0.4613,0.6647,
1623531045.9953713,65.244,0.0,-0.3608725,2.3625e-05,0.0,0.00999,2.2886786695148,-0.183094293561184,-0.3967043027158987,-0.3051571559353067,-240.7288439554761,561.3339233398438,5039.9326171875,110012,0.0,-0.2931,0.4613,0.6647,
1623531046.0508623,65.731,0.0,-0.3608725,2.3625e-05,0.0,0.00999,2.1361000915471466,-0.3051571559353067,-0.061031431187061336,-0.061031431187061336,-199.033762319785,561.3339233398438,5039.9326171875,110012,0.0,-0.2931,0.4613,0.6647,
1623531046.1059866,64.27,0.0,-0.3608725,2.3625e-05,0.0,0.00999,3.234665852914251,-0.823924321025328,0.45773573390296,0.091547146780592,-151.1827204219834,561.3339233398438,5039.9326171875,110012,0.0,-0.2931,0.4613,0.6647,
1623531046.1613467,64.757,0.0,-0.3608725,2.3625e-05,0.0,0.00999,1.9530057979859627,0.030515715593530668,-0.5187671650900214,0.15257857796765334,-196.9495454073078,561.3339233398438,5039.9326171875,110012,0.0,-0.2931,0.4613,0.6647,
