time_s,active_power_W,current_mA,
0.0,0.0,0.0,
1632421749.66876,49.868778228759766,666.4835205078125,
1632421749.775091,49.868778228759766,666.4835205078125,
1632421749.8776026,49.868778228759766,666.4835205078125,
1632421749.980631,49.868778228759766,666.4835205078125,
1632421750.0837233,49.868778228759766,666.4835205078125,
1632421750.1977804,49.868778228759766,666.4835205078125,
1632421750.3029568,49.868778228759766,666.4835205078125,
1632421750.409324,49.97658920288086,669.8563842773438,
1632421750.5145078,49.97658920288086,669.8563842773438,
1632421750.616843,49.97658920288086,669.8563842773438,
1632421750.716944,49.97658920288086,669.8563842773438,
1632421750.8170786,49.97658920288086,669.8563842773438,
1632421751.0242302,49.97658920288086,669.8563842773438,
1632421751.1294422,49.97658920288086,669.8563842773438,
1632421751.2346067,49.82796859741211,667.216064453125,
1632421751.2346067,49.82796859741211,667.216064453125,
1632421751.3533561,49.82796859741211,667.216064453125,
1632421751.5636892,49.82796859741211,667.216064453125,
1632421751.5636892,49.82796859741211,667.216064453125,
1632421751.6741562,49.82796859741211,667.216064453125,
1632421751.8844876,49.82796859741211,667.216064453125,
1632421751.8844876,49.82796859741211,667.216064453125,
1632421751.9858265,49.82796859741211,667.216064453125,
1632421752.0909936,49.64378356933594,660.4715576171875,
1632421752.196177,49.64378356933594,660.4715576171875,
1632421752.3021522,49.64378356933594,660.4715576171875,
1632421752.4073362,49.64378356933594,660.4715576171875,
1632421752.5124984,49.64378356933594,660.4715576171875,
1632421752.7232523,49.64378356933594,660.4715576171875,
1632421752.7232523,49.64378356933594,660.4715576171875,
1632421752.9288368,49.989891052246094,663.1505126953125,
1632421753.0340014,49.989891052246094,663.1505126953125,
1632421753.1392844,49.989891052246094,663.1505126953125,
1632421753.1392844,49.989891052246094,663.1505126953125,
1632421753.3545,49.989891052246094,663.1505126953125,
1632421753.45966,49.989891052246094,663.1505126953125,
1632421753.5644228,49.989891052246094,663.1505126953125,
1632421753.6695862,49.989891052246094,663.1505126953125,
1632421753.7747421,50.051734924316406,660.0382080078125,
1632421753.7747421,50.051734924316406,660.0382080078125,
1632421753.9826944,50.051734924316406,660.0382080078125,
1632421753.9826944,50.051734924316406,660.0382080078125,
1632421754.1881661,50.051734924316406,660.0382080078125,
1632421754.293327,50.051734924316406,660.0382080078125,
1632421754.3984888,50.051734924316406,660.0382080078125,
1632421754.5036335,50.051734924316406,660.0382080078125,
1632421754.6087925,49.621849060058594,655.9010009765625,
1632421754.7139564,49.621849060058594,655.9010009765625,
1632421754.8191168,49.621849060058594,655.9010009765625,
1632421754.9242759,49.621849060058594,655.9010009765625,
1632421755.0294304,49.621849060058594,655.9010009765625,
1632421755.1346018,49.621849060058594,655.9010009765625,
1632421755.2397742,49.621849060058594,655.9010009765625,
1632421755.3449473,49.621849060058594,655.9010009765625,
1632421755.4462273,49.489715576171875,654.1403198242188,
1632421755.4462273,49.489715576171875,654.1403198242188,
1632421755.6725826,49.489715576171875,654.1403198242188,
1632421755.7771084,49.489715576171875,654.1403198242188,
1632421755.8822956,49.489715576171875,654.1403198242188,
1632421755.8822956,49.489715576171875,654.1403198242188,
1632421755.9997177,49.489715576171875,654.1403198242188,
1632421756.104766,49.489715576171875,654.1403198242188,
1632421756.209948,49.54411315917969,660.0964965820312,
1632421756.3151455,49.54411315917969,660.0964965820312,
1632421756.4203138,49.54411315917969,660.0964965820312,
1632421756.5254972,49.54411315917969,660.0964965820312,
1632421756.735851,49.54411315917969,660.0964965820312,
1632421756.841008,49.54411315917969,660.0964965820312,
1632421756.9461734,49.54411315917969,660.0964965820312,
1632421757.0513334,49.70323944091797,652.6102905273438,
1632421757.1607046,49.70323944091797,652.6102905273438,
1632421757.2641656,49.70323944091797,652.6102905273438,
1632421757.2641656,49.70323944091797,652.6102905273438,
1632421757.4707756,49.70323944091797,652.6102905273438,
1632421757.4707756,49.70323944091797,652.6102905273438,
1632421757.681135,49.70323944091797,652.6102905273438,
1632421757.7862957,49.70323944091797,652.6102905273438,
1632421757.7862957,49.70323944091797,652.6102905273438,
1632421757.9966578,49.77811050415039,657.6588134765625,
1632421757.9966578,49.77811050415039,657.6588134765625,
1632421758.1018221,49.77811050415039,657.6588134765625,
1632421758.3122528,49.77811050415039,657.6588134765625,
1632421758.3122528,49.77811050415039,657.6588134765625,
1632421758.4174147,49.77811050415039,657.6588134765625,
1632421758.5225885,49.77811050415039,657.6588134765625,
1632421758.6277678,49.77811050415039,657.6588134765625,
1632421758.7329555,49.716121673583984,650.3831176757812,
1632421758.838136,49.716121673583984,650.3831176757812,
1632421758.94332,49.716121673583984,650.3831176757812,
1632421759.048487,49.716121673583984,650.3831176757812,
1632421759.1536672,49.716121673583984,650.3831176757812,
1632421759.258865,49.716121673583984,650.3831176757812,
1632421759.3640406,49.716121673583984,650.3831176757812,
1632421759.4744246,49.716121673583984,650.3831176757812,
1632421759.579594,49.76725387573242,652.1356201171875,
1632421759.6847565,49.76725387573242,652.1356201171875,
1632421759.7889986,49.76725387573242,652.1356201171875,
1632421759.8941696,49.76725387573242,652.1356201171875,
1632421759.999336,49.76725387573242,652.1356201171875,
1632421760.1034536,49.76725387573242,652.1356201171875,
1632421760.2086275,49.76725387573242,652.1356201171875,
1632421760.3137934,49.76725387573242,652.1356201171875,
1632421760.4189606,49.94513702392578,657.5801391601562,
1632421760.5241246,49.94513702392578,657.5801391601562,
1632421760.630902,49.94513702392578,657.5801391601562,
1632421760.7419393,49.94513702392578,657.5801391601562,
1632421760.8456519,49.94513702392578,657.5801391601562,
1632421760.9508173,49.94513702392578,657.5801391601562,
1632421761.055987,49.94513702392578,657.5801391601562,
1632421761.1866183,49.36899185180664,659.7511596679688,
1632421761.2918093,49.36899185180664,659.7511596679688,
1632421761.394096,49.36899185180664,659.7511596679688,
1632421761.4992561,49.36899185180664,659.7511596679688,
1632421761.605821,49.36899185180664,659.7511596679688,
1632421761.7060506,49.36899185180664,659.7511596679688,
1632421761.807431,49.36899185180664,659.7511596679688,
1632421761.912603,49.36899185180664,659.7511596679688,
1632421762.0177863,50.11534118652344,658.7391357421875,
1632421762.1189003,50.11534118652344,658.7391357421875,
1632421762.2240663,50.11534118652344,658.7391357421875,
1632421762.3292546,50.11534118652344,658.7391357421875,
1632421762.4304125,50.11534118652344,658.7391357421875,
1632421762.5355804,50.11534118652344,658.7391357421875,
1632421762.6407514,50.11534118652344,658.7391357421875,
1632421762.74246,50.11534118652344,658.7391357421875,
1632421762.847639,50.11534118652344,658.7391357421875,
1632421762.9532301,50.757938385009766,663.1942138671875,
1632421763.0584,50.757938385009766,663.1942138671875,
1632421763.163564,50.757938385009766,663.1942138671875,
1632421763.2640786,50.757938385009766,663.1942138671875,
1632421763.3692472,50.757938385009766,663.1942138671875,
1632421763.474406,50.757938385009766,663.1942138671875,
1632421763.5795815,50.757938385009766,663.1942138671875,
1632421763.6847491,50.757938385009766,663.1942138671875,
1632421763.7899086,49.762489318847656,657.4647216796875,
1632421763.890464,49.762489318847656,657.4647216796875,
1632421763.9956286,49.762489318847656,657.4647216796875,
1632421764.1007898,49.762489318847656,657.4647216796875,
1632421764.2059476,49.762489318847656,657.4647216796875,
1632421764.3111072,49.762489318847656,657.4647216796875,
1632421764.4162698,49.762489318847656,657.4647216796875,
1632421764.5209007,50.6387939453125,657.4356079101562,
1632421764.626088,50.6387939453125,657.4356079101562,
1632421764.7312667,50.6387939453125,657.4356079101562,
1632421764.8364322,50.6387939453125,657.4356079101562,
1632421764.945638,50.6387939453125,657.4356079101562,
1632421765.0459394,50.6387939453125,657.4356079101562,
1632421765.1505964,50.6387939453125,657.4356079101562,
1632421765.2557995,50.6387939453125,657.4356079101562,
1632421765.3609648,50.062171936035156,662.4536743164062,
1632421765.4656346,50.062171936035156,662.4536743164062,
1632421765.5706785,50.062171936035156,662.4536743164062,
1632421765.685973,50.062171936035156,662.4536743164062,
1632421765.7862983,50.062171936035156,662.4536743164062,
1632421765.8915277,50.062171936035156,662.4536743164062,
1632421766.0068436,50.062171936035156,662.4536743164062,
1632421766.1213143,50.062171936035156,662.4536743164062,
1632421766.2265077,50.110939025878906,658.4536743164062,
1632421766.3316834,50.110939025878906,658.4536743164062,
1632421766.4368699,50.110939025878906,658.4536743164062,
1632421766.4368699,50.110939025878906,658.4536743164062,
1632421766.6624532,50.110939025878906,658.4536743164062,
1632421766.7668269,50.110939025878906,658.4536743164062,
1632421766.8720088,50.110939025878906,658.4536743164062,
1632421766.9721029,50.110939025878906,658.4536743164062,
1632421767.0722904,49.66817092895508,658.362548828125,
1632421767.1774464,49.66817092895508,658.362548828125,
1632421767.2885132,49.66817092895508,658.362548828125,
1632421767.3904047,49.66817092895508,658.362548828125,
1632421767.5057275,49.66817092895508,658.362548828125,
1632421767.6061354,49.66817092895508,658.362548828125,
1632421767.7111547,49.66817092895508,658.362548828125,
1632421767.8153036,49.66817092895508,658.362548828125,
1632421767.9314296,49.92742156982422,652.9928588867188,
1632421768.0349438,49.92742156982422,652.9928588867188,
1632421768.1401277,49.92742156982422,652.9928588867188,
1632421768.2453053,49.92742156982422,652.9928588867188,
1632421768.3504865,49.92742156982422,652.9928588867188,
1632421768.4546654,49.92742156982422,652.9928588867188,
1632421768.5598464,49.92742156982422,652.9928588867188,
