UD,target_m,time_s,Vcommand_mps,Vcommand_RPM
D,0.0,1629072280.2062674,0.002532390771425617,75.97172314276851
D,0.0,1629072280.3127396,0.0024011165481913196,72.03349644573959
D,0.0,1629072280.4271317,0.0023546624174046464,70.6398725221394
D,0.0,1629072280.5391436,0.002353207155899016,70.59621467697046
D,0.0,1629072280.647166,0.002086708333079125,62.60124999237375
D,0.0,1629072280.7639225,0.0020686878489913534,62.0606354697406
D,0.0,1629072280.8770013,0.0018470284557558342,55.41085367267503
D,0.0,1629072280.9886026,0.0017249871957138458,51.74961587141537
D,0.0,1629072281.102006,0.0015690865631190043,47.07259689357013
D,0.0,1629072281.2166786,0.0014707134587892395,44.12140376367718
D,0.0,1629072281.3385322,0.001423390908438846,42.70172725316538
D,0.0,1629072281.4681144,0.0012278397304143884,36.83519191243165
D,0.0,1629072281.5828753,0.0011342685002267532,34.028055006802596
D,0.0,1629072281.7099822,0.0011174959302758807,33.52487790827642
D,0.0,1629072281.8145862,0.001184464530666654,35.53393591999962
D,0.0,1629072281.929156,0.0011248609094074542,33.74582728222362
D,0.0,1629072282.03449,0.0011328069007475365,33.9842070224261
D,0.0,1629072282.1562045,0.001120227875770128,33.60683627310384
D,0.0,1629072282.2582161,0.0011761501146916485,35.284503440749454
D,0.0,1629072282.3660653,0.0012498941295756858,37.49682388727057
D,0.0,1629072282.482527,0.0012574299324450357,37.722897973351074
D,0.0,1629072282.5898407,0.0013119499448888705,39.35849834666611
D,0.0,1629072282.7031612,0.001284794338797099,38.543830163912965
D,0.0,1629072282.8116288,0.0013136859301126746,39.410577903380236
D,0.0,1629072282.9234383,0.0014100333666288286,42.30100099886486
D,0.0,1629072283.0431573,0.0014761753389182252,44.28526016754675
D,0.0,1629072283.144375,0.0015134379357355594,45.40313807206678
D,0.0,1629072283.2541394,0.001598652267158941,47.95956801476823
D,0.0,1629072283.3693547,0.0016675394819789108,50.02618445936732
D,0.0,1629072283.4832046,0.0018070928989227008,54.212786967681026
D,0.0,1629072283.601583,0.0018711405921655556,56.134217764966664
D,0.0,1629072283.7115078,0.001969166921663884,59.07500764991652
D,0.0,1629072283.8232048,0.0020678394384791186,62.035183154373556
D,0.0,1629072283.9313865,0.0021298116061551717,63.89434818465516
D,0.0,1629072284.0537856,0.002166773444919137,65.0032033475741
D,0.0,1629072284.1711407,0.0021993025089268787,65.97907526780635
D,0.0,1629072284.2800908,0.002219818388811323,66.59455166433969
D,0.0,1629072284.3978522,0.00225112454332182,67.5337362996546
D,0.0,1629072284.5169494,0.0022124734053377945,66.37420216013383
D,0.0,1629072284.6326456,0.002262553759725726,67.87661279177178
D,0.0,1629072284.742635,0.0022263768870256833,66.79130661077049
D,0.0,1629072284.8576012,0.0021629367392856096,64.88810217856829
D,0.0,1629072284.967147,0.0021914128742990657,65.74238622897197
D,0.0,1629072285.0819137,0.0021534078533941943,64.60223560182583
D,0.0,1629072285.1950295,0.002124006465425167,63.720193962755005
D,0.0,1629072285.309913,0.001985609853203529,59.56829559610586
D,0.0,1629072285.4181545,0.0018876482016240285,56.62944604872085
D,0.0,1629072285.530632,0.0018049427516456718,54.14828254937015
D,0.0,1629072285.644649,0.001766207398597193,52.98622195791579
D,0.0,1629072285.752742,0.0016612281527560934,49.8368445826828
D,0.0,1629072285.8644874,0.001535362095937788,46.06086287813364
D,0.0,1629072285.9694877,0.0015118215566953465,45.35464670086039
D,0.0,1629072286.0984974,0.0013983811903168812,41.951435709506434
D,0.0,1629072286.206855,0.0013123641708148851,39.37092512444655
D,0.0,1629072286.3259113,0.00122126629282046,36.6379887846138
D,0.0,1629072286.463534,0.00109310978291473,32.7932934874419
D,0.0,1629072286.5865805,0.0009377267323131803,28.131801969395408
D,0.0,1629072286.7119942,0.0007736530242012586,23.20959072603776
D,0.0,1629072286.8261409,0.0007172927716086641,21.518783148259924
D,0.0,1629072286.9352064,0.0,0.0
D,0.0,1629072287.0531762,0.0,0.0
D,0.0,1629072287.1660945,0.0,0.0
D,0.0,1629072287.275304,0.0,0.0
D,0.0,1629072287.400098,-0.0007912908833394081,-23.738726500182242
D,0.0,1629072287.5089161,-0.0007791461494322255,-23.374384482966764
D,0.0,1629072287.623652,-0.00075468185432823,-22.6404556298469
D,0.0,1629072287.7447772,-0.00043589082560259695,-13.076724768077908
D,0.0,1629072287.8643584,0.00019741432018908052,5.9224296056724155
D,0.0,1629072287.9757943,0.00034745360134245907,10.423608040273772
D,0.0,1629072288.0808094,0.00060048685275594,18.0146055826782
D,0.0,1629072288.1933262,0.000615309892616194,18.45929677848582
D,0.0,1629072288.3078299,0.0006438138417793778,19.314415253381334
D,0.0,1629072288.4128556,-6.902482264297672e-05,-2.0707446792893016
D,0.0,1629072288.5252247,-0.0003048975975781067,-9.146927927343201
D,0.0,1629072288.6427882,-0.0005595471009497369,-16.786413028492106
D,0.0,1629072288.7561817,-0.000557930795329757,-16.73792385989271
D,0.0,1629072288.8582745,-0.0004932779336170694,-14.798338008512081
D,0.0,1629072288.9661279,3.1355195491492772e-06,0.09406558647447831
D,0.0,1629072289.0750995,0.0003961253581272749,11.883760743818247
D,0.0,1629072289.1822429,0.0004958499662272848,14.875498986818544
D,0.0,1629072289.2927783,0.000500182014522066,15.00546043566198
D,0.0,1629072289.4157052,0.0005304221706729237,15.912665120187713
D,0.0,1629072289.5286205,0.00017309013123283914,5.192703936985174
D,0.0,1629072289.6772852,-0.00023415587488638054,-7.024676246591416
D,0.0,1629072289.7808733,-0.000508802347157186,-15.26407041471558
D,0.0,1629072289.918037,-0.0004955243973618556,-14.865731920855666
D,0.0,1629072290.0243993,-0.0003874937536805374,-11.624812610416122
D,0.0,1629072290.1287718,-0.00041103035960887593,-12.330910788266277
D,0.0,1629072290.2410126,0.00018232952314647518,5.4698856943942555
D,0.0,1629072290.3500772,0.0004430170038042115,13.290510114126343
D,0.0,1629072290.4598813,0.0005759434186243709,17.27830255873113
D,0.0,1629072290.574858,0.0006127266427854132,18.381799283562398
D,0.0,1629072290.702839,0.001159539335258213,34.78618005774639
D,0.0,1629072290.8135626,0.0012293872620478177,36.88161786143453
D,0.0,1629072290.925552,0.0012994375438004665,38.983126314013994
D,0.0,1629072291.0356622,0.0014406270789355617,43.21881236806685
D,0.0,1629072291.1437223,0.001523896878199319,45.716906345979574
D,0.0,1629072291.2586584,0.0014689918815870482,44.06975644761144
D,0.0,1629072291.3725412,0.0015685562071373646,47.05668621412094
D,0.0,1629072291.4759653,0.0016598604325960744,49.79581297788223
D,0.0,1629072291.5955052,0.0016772054291738095,50.31616287521429
D,0.0,1629072291.7031467,0.0018642395663598242,55.92718699079472
D,0.0,1629072291.814893,0.0019127970960501643,57.383912881504926
D,0.0,1629072291.926903,0.0020104787689002256,60.31436306700677
D,0.0,1629072292.0292814,0.0020159051213686366,60.4771536410591
D,0.0,1629072292.1481981,0.002109374355289989,63.28123065869967
D,0.0,1629072292.2592154,0.0021913647036662723,65.74094110998817
D,0.0,1629072292.3716881,0.002183225968884534,65.49677906653602
D,0.0,1629072292.477022,0.0022537448769174434,67.6123463075233
D,0.0,1629072292.5876122,0.002274841482534081,68.24524447602242
D,0.0,1629072292.695152,0.0024952935480026493,74.85880644007948
D,0.0,1629072292.8150482,0.0025537671030219197,76.61301309065759
D,0.0,1629072292.92835,0.002590291571305192,77.70874713915576
D,0.0,1629072293.0341475,0.0025713267406439633,77.1398022193189
D,0.0,1629072293.1421041,0.0026732035036980293,80.19610511094088
D,0.0,1629072293.254072,0.0027550664407924794,82.65199322377438
D,0.0,1629072293.3656948,0.0028270273298706154,84.81081989611846
D,0.0,1629072293.4752681,0.0029605148740902056,88.81544622270616
D,0.0,1629072293.587087,0.0030768580854637533,92.30574256391259
D,0.0,1629072293.6939685,0.0030507960811680932,91.5238824350428
D,0.0,1629072293.8086858,0.003072162821178298,92.16488463534894
D,0.0,1629072293.9202323,0.003271909499782657,98.1572849934797
D,0.0,1629072294.027737,0.0034342285173275568,103.02685551982671
D,0.0,1629072294.1388535,0.0035767078985373983,107.30123695612195
D,0.0,1629072294.2498147,0.0039027379109184226,117.08213732755269
D,0.0,1629072294.3554904,0.003970705502853583,119.12116508560749
D,0.0,1629072294.470519,0.0037924069642885014,113.77220892865503
D,0.0,1629072294.5820546,0.003862895318899361,115.88685956698083
D,0.0,1629072294.6853356,0.0038060478972600214,114.18143691780064
D,0.0,1629072294.8021066,0.0036584337741514773,109.75301322454432
D,0.0,1629072294.9149256,0.003788091815665377,113.64275446996132
D,0.0,1629072295.023547,0.003929734735488584,117.89204206465752
D,0.0,1629072295.15325,0.0038134574663133977,114.40372398940193
D,0.0,1629072295.265831,0.004119400254284136,123.58200762852407
D,0.0,1629072295.3829849,0.004395804204530808,131.87412613592423
D,0.0,1629072295.4940298,0.0042249237558883036,126.7477126766491
D,0.0,1629072295.6115003,0.004295724738732593,128.8717421619778
D,0.0,1629072295.7197354,0.004359741738077894,130.79225214233682
D,0.0,1629072295.8479898,0.004616814222124052,138.50442666372157
D,0.0,1629072295.9492412,0.0045966980542347016,137.90094162704105
D,0.0,1629072296.0625741,0.0047224964610473735,141.6748938314212
D,0.0,1629072296.2005854,0.004720317469746808,141.60952409240423
D,0.0,1629072296.3100822,0.004697830637257434,140.93491911772304
D,0.0,1629072296.4154093,0.004836610525840237,145.09831577520708
D,0.0,1629072296.523054,0.004936121119510398,148.08363358531193
D,0.0,1629072296.6401007,0.004984937053889749,149.54811161669247
D,0.0,1629072296.7732182,0.005138427888406179,154.15283665218536
D,0.0,1629072296.8812044,0.005214308816652123,156.4292644995637
D,0.0,1629072296.9919012,0.004989916051066091,149.69748153198273
D,0.0,1629072297.1139808,0.005219901275878323,156.59703827634968
D,0.0,1629072297.219484,0.005280628338927552,158.41885016782655
D,0.0,1629072297.3306391,0.005269140949089203,158.0742284726761
D,0.0,1629072297.4413772,0.005621043318310619,168.63129954931858
D,0.0,1629072297.5522954,0.005546522884267155,166.39568652801464
D,0.0,1629072297.6593444,0.005708090006678633,171.242700200359
D,0.0,1629072297.774373,0.005744055312219527,172.3216593665858
D,0.0,1629072297.8815994,0.005923608777646076,177.70826332938228
D,0.0,1629072297.9925258,0.005922967641921996,177.68902925765988
D,0.0,1629072298.0995862,0.005866351372723953,175.99054118171858
D,0.0,1629072298.2173712,0.005933653461960451,178.00960385881353
D,0.0,1629072298.3248947,0.006170820777849087,185.12462333547262
D,0.0,1629072298.432193,0.006248739443751344,187.46218331254033
D,0.0,1629072298.5387373,0.006099727238192473,182.99181714577418
D,0.0,1629072298.6457715,0.006163462724628409,184.90388173885228
D,0.0,1629072298.7637458,0.00649268342736216,194.7805028208648
D,0.0,1629072298.8650975,0.006548720715721192,196.46162147163577
D,0.0,1629072298.9737573,0.006629882961003309,198.8964888300993
D,0.0,1629072299.0867555,0.006629945677790392,198.89837033371177
D,0.0,1629072299.194447,0.006792623188820671,203.77869566462013
D,0.0,1629072299.320768,0.006836648697811441,205.09946093434323
D,0.0,1629072299.4364927,0.006831381212087073,204.9414363626122
D,0.0,1629072299.554465,0.007045270683450445,211.35812050351336
D,0.0,1629072299.6614816,0.006946861757867243,208.4058527360173
D,0.0,1629072299.7668061,0.0070166852419192086,210.50055725757628
D,0.0,1629072299.8733494,0.007236133118249755,217.08399354749267
D,0.0,1629072299.9855819,0.007302541713045127,219.0762513913538
D,0.0,1629072300.0910647,0.007039203729533433,211.17611188600299
D,0.0,1629072300.2148254,0.00726054402161174,217.81632064835222
D,0.0,1629072300.3177042,0.007419795967247147,222.5938790174144
D,0.0,1629072300.4385507,0.007369020669491921,221.07062008475762
D,0.0,1629072300.545623,0.007368072805505565,221.04218416516693
D,0.0,1629072300.659391,0.007429231620015339,222.87694860046017
D,0.0,1629072300.7595437,0.007423734246129206,222.71202738387618
D,0.0,1629072300.8725405,0.007468960820676399,224.068824620292
D,0.0,1629072300.9797237,0.007508470182699515,225.25410548098546
D,0.0,1629072301.0886989,0.007569819060565761,227.0945718169728
D,0.0,1629072301.2192566,0.007662697805707414,229.88093417122244
D,0.0,1629072301.3264217,0.007659725689713098,229.79177069139294
D,0.0,1629072301.4337127,0.007788567076886382,233.65701230659147
D,0.0,1629072301.5390701,0.007847355788698149,235.42067366094446
D,0.0,1629072301.645822,0.007898904954952508,236.96714864857523
D,0.0,1629072301.7618632,0.00791905770565995,237.5717311697985
D,0.0,1629072301.869447,0.007975007477780193,239.25022433340578
D,0.0,1629072301.9790642,0.00798980691775583,239.69420753267488
D,0.0,1629072302.0915203,0.008142117758041387,244.26353274124162
D,0.0,1629072302.205758,0.008109633775619712,243.28901326859136
D,0.0,1629072302.3180065,0.008251371937834411,247.54115813503233
D,0.0,1629072302.4349434,0.008228003270370716,246.8400981111215
D,0.0,1629072302.5371103,0.008308632762305146,249.25898286915438
D,0.0,1629072302.6518893,0.008364425482812278,250.93276448436833
D,0.0,1629072302.7618744,0.008420732905564875,252.6219871669462
D,0.0,1629072302.8766975,0.008462523730243181,253.87571190729545
D,0.0,1629072302.9841528,0.008566471593885683,256.9941478165705
D,0.0,1629072303.0914006,0.008624481860693832,258.73445582081496
D,0.0,1629072303.2074862,0.008648454351059461,259.4536305317838
D,0.0,1629072303.3159192,0.008685756281017823,260.5726884305347
D,0.0,1629072303.4311087,0.008696028055034504,260.88084165103515
D,0.0,1629072303.5501015,0.008800259889907685,264.00779669723056
D,0.0,1629072303.665841,0.008862308616733242,265.86925850199725
D,0.0,1629072303.7766523,0.00891073037684928,267.3219113054784
D,0.0,1629072303.8839686,0.008968827668231956,269.06483004695866
D,0.0,1629072303.988435,0.009006900808705497,270.20702426116486
D,0.0,1629072304.092021,0.009061189387757027,271.8356816327108
D,0.0,1629072304.2171333,0.0091496618377749,274.489855133247
D,0.0,1629072304.3242226,0.00919499833440372,275.8499500321116
D,0.0,1629072304.42964,0.009250730369493265,277.521911084798
D,0.0,1629072304.5364838,0.009247391893385363,277.4217568015609
D,0.0,1629072304.6451077,0.00937524608895657,281.2573826686971
D,0.0,1629072304.7551246,0.009379859860873972,281.39579582621917
D,0.0,1629072304.8667264,0.009492594677984613,284.7778403395384
D,0.0,1629072304.978075,0.00946701991297345,284.01059738920355
D,0.0,1629072305.0870326,0.00963285194191426,288.9855582574278
D,0.0,1629072305.2041388,0.00956386427605855,286.91592828175646
D,0.0,1629072305.3162003,0.009623761550307567,288.712846509227
D,0.0,1629072305.423929,0.009681501823197653,290.44505469592957
D,0.0,1629072305.5307288,0.009751222127992168,292.536663839765
D,0.0,1629072305.6460552,0.009766423889810331,292.99271669430993
D,0.0,1629072305.7532024,0.009817225656147387,294.5167696844216
D,0.0,1629072305.8627722,0.009941651195862641,298.2495358758792
D,0.0,1629072305.970508,0.01000981411898566,300.2944235695698
D,0.0,1629072306.08285,0.010054133994394383,301.62401983183145
D,0.0,1629072306.2094562,0.010051696036502793,301.55088109508375
D,0.0,1629072306.3212156,0.010042297376928591,301.26892130785774
D,0.0,1629072306.434496,0.010090309650951416,302.70928952854246
D,0.0,1629072306.5520751,0.010240388054532569,307.21164163597706
D,0.0,1629072306.6773179,0.010286537482901158,308.5961244870348
D,0.0,1629072306.790301,0.01031016882850611,309.30506485518333
D,0.0,1629072306.9021254,0.010374916721897035,311.2475016569111
D,0.0,1629072307.0138621,0.010486941646049856,314.6082493814957
D,0.0,1629072307.126997,0.01044319124728242,313.2957374184726
D,0.0,1629072307.2358897,0.010563809971085827,316.9142991325748
D,0.0,1629072307.362402,0.0105509703640491,316.529110921473
D,0.0,1629072307.4953632,0.010600172816776814,318.00518450330446
D,0.0,1629072307.6023726,0.010663776958616814,319.9133087585044
D,0.0,1629072307.7094667,0.010676937189940065,320.30811569820196
D,0.0,1629072307.8308387,0.010754383155772455,322.6314946731736
D,0.0,1629072307.9421923,0.010820362949092858,324.61088847278575
D,0.0,1629072308.0463963,0.01087190150944669,326.1570452834007
D,0.0,1629072308.1614177,0.01090881038894577,327.2643116683731
D,0.0,1629072308.2682145,0.01089590033344395,326.87701000331845
D,0.0,1629072308.404104,0.010969637324552804,329.0891197365841
D,0.0,1629072308.5237632,0.01091071739756999,327.3215219270997
D,0.0,1629072308.633652,0.011031720111162694,330.9516033348808
D,0.0,1629072308.7649176,0.011025284150198756,330.75852450596267
D,0.0,1629072308.8769975,0.011026338694279537,330.7901608283861
D,0.0,1629072308.993384,0.011076080081277102,332.282402438313
D,0.0,1629072309.1149578,0.0014155,42.465
D,0.0,1629072309.2589316,0.0012495,37.485
D,0.0,1629072309.371837,0.00114025,34.2075
D,0.0,1629072309.4809039,0.00103025,30.907499999999995
D,0.0,1629072309.5862582,0.0009515,28.545
D,0.0,1629072309.6961348,0.0008730000000000001,26.19
D,0.0,1629072309.8065152,0.00081,24.299999999999997
D,0.0,1629072309.9213243,0.0007585000000000001,22.755
D,0.0,1629072310.0455108,0.00070975,21.292499999999997
D,0.0,1629072310.167804,0.00068225,20.467499999999998
D,0.0,1629072310.2680094,0.00066725,20.017500000000002
D,0.0,1629072310.3761232,0.0006595,19.785
D,0.0,1629072310.492168,0.0006507500000000001,19.5225
D,0.0,1629072310.605897,0.000644,19.32
D,0.0,1629072310.7270145,0.0006297500000000001,18.892500000000002
D,0.0,1629072310.8376415,0.0006225,18.675
D,0.0,1629072310.9450305,0.00061775,18.5325
D,0.0,1629072311.0491102,0.00061375,18.4125
D,0.0,1629072311.1749258,0.00060775,18.232499999999998
D,0.0,1629072311.2793858,0.0006015,18.045
D,0.0,1629072311.3999002,0.00059475,17.8425
D,0.0,1629072311.5104609,0.0005885,17.655
D,0.0,1629072311.6205943,0.0005825,17.475
D,0.0,1629072311.727687,0.0005755,17.264999999999997
D,0.0,1629072311.8389204,0.000569,17.069999999999997
D,0.0,1629072311.943466,0.0005625,16.874999999999996
D,0.0,1629072312.0559134,0.000558,16.740000000000002
D,0.0,1629072312.1688368,0.0005525,16.575
D,0.0,1629072312.280729,0.00054725,16.4175
D,0.0,1629072312.4117608,0.0005394999999999999,16.185
D,0.0,1629072312.5186071,0.00053375,16.012500000000003
D,0.0,1629072312.6260483,0.00052625,15.7875
D,0.0,1629072312.730945,0.0005195,15.584999999999999
D,0.0,1629072312.8636353,0.000513,15.39
D,0.0,1629072312.984829,0.0005065,15.195
D,0.0,1629072313.1016243,0.000501,15.030000000000001
D,0.0,1629072313.2138455,0.00049525,14.8575
D,0.0,1629072313.3408904,0.00048925,14.677499999999998
D,0.0,1629072313.454707,0.0004835,14.505
D,0.0,1629072313.5637624,0.00047725,14.3175
D,0.0,1629072313.6779954,0.00047025,14.1075
D,0.0,1629072313.7955863,0.00046575,13.9725
D,0.0,1629072313.9014733,0.00045925,13.777500000000002
D,0.0,1629072314.0304193,0.0004535,13.605
D,0.0,1629072314.137263,0.00044775,13.4325
D,0.0,1629072314.255768,0.00044275,13.282499999999999
D,0.0,1629072314.3595555,0.00043775000000000004,13.132500000000002
D,0.0,1629072314.4778292,0.00042950000000000003,12.885
D,0.0,1629072314.5799978,0.00042300000000000004,12.690000000000001
D,0.0,1629072314.7156258,0.00041900000000000005,12.57
D,0.0,1629072314.8168654,0.00041625000000000006,12.487500000000002
D,0.0,1629072314.9472127,0.0004115,12.344999999999999
D,0.0,1629072315.0780435,0.0004075,12.225
D,0.0,1629072315.1845803,0.00040324999999999996,12.097499999999998
D,0.0,1629072315.3067017,0.000398,11.940000000000001
D,0.0,1629072315.4261224,0.0003935,11.805000000000001
D,0.0,1629072315.540422,0.00038825000000000003,11.6475
D,0.0,1629072315.6476378,0.00038500000000000003,11.55
D,0.0,1629072315.7586398,0.00038175000000000004,11.4525
D,0.0,1629072315.8617384,0.00037725,11.317499999999999
D,0.0,1629072315.973755,0.000373,11.19
D,0.0,1629072316.080312,0.000369,11.07
D,0.0,1629072316.1920815,0.00036525,10.9575
D,0.0,1629072316.304074,0.000361,10.829999999999998
D,0.0,1629072316.4111729,0.00035775,10.732499999999998
D,0.0,1629072316.5231457,0.00035400000000000004,10.620000000000001
D,0.0,1629072316.6364272,0.00035025000000000003,10.5075
D,0.0,1629072316.7487946,0.00034675000000000005,10.402500000000002
D,0.0,1629072316.8610523,0.0003415,10.245000000000001
D,0.0,1629072316.972332,0.00033700000000000006,10.110000000000001
D,0.0,1629072317.0841513,0.00033125,9.9375
D,0.0,1629072317.195907,0.00032750000000000005,9.825000000000001
D,0.0,1629072317.3082366,0.00032425000000000005,9.727500000000001
D,0.0,1629072317.421449,0.00032075,9.6225
D,0.0,1629072317.539008,0.00031625,9.4875
D,0.0,1629072317.6461475,0.00031325,9.397499999999999
D,0.0,1629072317.7584996,0.00031025,9.3075
D,0.0,1629072317.870254,0.000307,9.209999999999999
D,0.0,1629072317.979923,0.0003035,9.105
D,0.0,1629072318.0910594,0.00030025,9.0075
D,0.0,1629072318.2023365,0.00029675000000000003,8.9025
D,0.0,1629072318.310888,0.00029325000000000005,8.797500000000001
D,0.0,1629072318.4232893,0.00028925,8.6775
D,0.0,1629072318.5330644,0.000286,8.58
D,0.0,1629072318.6455255,0.000283,8.489999999999998
D,0.0,1629072318.754336,0.00027925,8.3775
D,0.0,1629072318.8659143,0.000276,8.28
D,0.0,1629072318.9786024,0.00027275,8.1825
D,0.0,1629072319.0950541,0.00026925,8.077499999999999
D,0.0,1629072319.2067084,0.00026649999999999997,7.994999999999998
D,0.0,1629072319.318842,0.000263,7.89
D,0.0,1629072319.4294171,0.00025975,7.7924999999999995
D,0.0,1629072319.5403666,0.000257,7.710000000000001
D,0.0,1629072319.6703362,0.00025375,7.6125
D,0.0,1629072319.7780552,0.00025100000000000003,7.530000000000001
D,0.0,1629072319.8852875,0.00024825,7.447499999999999
D,0.0,1629072319.9933336,0.00024575000000000004,7.372500000000001
D,0.0,1629072320.1073995,0.00024325000000000003,7.297500000000001
D,0.0,1629072320.222014,0.00024050000000000002,7.215000000000001
D,0.0,1629072320.3279076,0.00023775,7.132499999999999
D,0.0,1629072320.4411275,0.00023225,6.9675
D,0.0,1629072320.5468717,0.000229,6.87
D,0.0,1629072320.6663327,0.00022725000000000002,6.817500000000001
D,0.0,1629072320.7951481,0.00022275,6.6825
D,0.0,1629072320.9053364,0.0002205,6.614999999999999
D,0.0,1629072321.0399082,0.000218,6.540000000000001
D,0.0,1629072321.1407332,0.00021625,6.4875
D,0.0,1629072321.2658243,0.00021350000000000004,6.405000000000001
D,0.0,1629072321.3955967,0.000211,6.33
D,0.0,1629072321.499958,0.00020875,6.262499999999999
D,0.0,1629072321.6140926,0.00020675,6.202500000000001
D,0.0,1629072321.7269547,0.00020475,6.142499999999999
D,0.0,1629072321.8377175,0.00020225,6.0675
D,0.0,1629072321.9440193,0.0002005,6.015
D,0.0,1629072322.0614617,0.00019825,5.9475
D,0.0,1629072322.191019,0.000196,5.88
D,0.0,1629072322.297619,0.00019375000000000002,5.812500000000001
D,0.0,1629072322.4024768,0.00019150000000000002,5.745000000000001
D,0.0,1629072322.508246,0.00018875,5.6625
D,0.0,1629072322.6182482,0.00018675,5.602500000000001
D,0.0,1629072322.728183,0.00018425,5.5275
D,0.0,1629072322.8478725,0.00018225,5.4675
D,0.0,1629072322.949183,0.00018025000000000002,5.407500000000001
D,0.0,1629072323.060626,0.00017875,5.3625
D,0.0,1629072323.1694531,0.00017625,5.2875
D,0.0,1629072323.2835495,0.00017425,5.2275
D,0.0,1629072323.3944073,0.00017225,5.1675
D,0.0,1629072323.5058045,0.00017,5.1000000000000005
D,0.0,1629072323.6179066,0.00016825,5.047499999999999
D,0.0,1629072323.7296712,0.00016675000000000001,5.0024999999999995
D,0.0,1629072323.8420942,0.00016525000000000003,4.9575000000000005
D,0.0,1629072323.9551444,0.00016325,4.8975
D,0.0,1629072324.0734391,0.0001615,4.845
D,0.0,1629072324.1844018,0.00015975,4.7924999999999995
D,0.0,1629072324.292948,0.00015825,4.7475
D,0.0,1629072324.4032657,0.00015725,4.7175
D,0.0,1629072324.515139,0.0001565,4.695
D,0.0,1629072324.634818,0.00015425,4.6275
D,0.0,1629072324.7411237,0.00015250000000000002,4.575000000000001
D,0.0,1629072324.8483627,0.000151,4.53
D,0.0,1629072324.9599288,0.00014900000000000002,4.470000000000001
D,0.0,1629072325.0730467,0.00014675000000000002,4.4025
D,0.0,1629072325.1842804,0.000145,4.35
D,0.0,1629072325.296168,0.00014350000000000002,4.305000000000001
D,0.0,1629072325.402565,0.00014175,4.2525
D,0.0,1629072325.5111532,0.00013975,4.1925
D,0.0,1629072325.623289,0.00013825,4.1475
D,0.0,1629072325.7347116,0.00013649999999999998,4.095
D,0.0,1629072325.8434637,0.00013450000000000002,4.035
D,0.0,1629072325.954993,0.00013225000000000002,3.9675000000000002
D,0.0,1629072326.064968,0.00013075,3.9225000000000008
D,0.0,1629072326.1757278,0.00012875,3.8625000000000003
D,0.0,1629072326.2876654,0.00012725,3.8175
D,0.0,1629072326.3996618,0.00012550000000000001,3.7650000000000006
D,0.0,1629072326.5055132,0.000124,3.72
