time_s,wob_n,
0.0,0.0,
1629070696.757706,-0.011085858498372257,
1629070696.8763876,-0.0013930487447820015,
1629070696.9850042,-14.453583104603368,
1629070697.236089,-17.075382786321775,
1629070697.236089,-17.075382786321775,
1629070697.464475,-19.49853254640546,
1629070697.5762367,-18.148756109904138,
1629070697.6798146,-18.900581005573923,
1629070697.790811,-20.39896296552567,
1629070697.898039,-21.857362085243853,
1629070698.0077314,-21.671829063764807,
1629070698.0077314,-21.671829063764807,
1629070698.116986,-22.8495581271399,
1629070698.3543406,-20.028476384020234,
1629070698.4584048,-18.917016639503924,
1629070698.5735874,-20.70997573066261,
1629070698.6762238,-22.69115443730813,
1629070698.781355,-20.96651911924948,
1629070698.8851144,-20.734734538185364,
1629070698.989578,-21.60471689188397,
1629070699.1070697,-19.940766991413017,
1629070699.225422,-22.108110859304123,
1629070699.3364134,-22.743622037930823,
1629070699.439295,-21.356970781714757,
1629070699.5499747,-21.937696513908122,
1629070699.6661115,-20.897826597952296,
1629070699.8949707,-24.033187161669353,
1629070699.8949707,-24.033187161669353,
1629070700.116222,-22.842709946335734,
1629070700.2260902,-20.725568511570557,
1629070700.3380647,-21.995273910977,
1629070700.4496527,-23.7584697547945,
1629070700.4496527,-23.7584697547945,
1629070700.669398,-22.075186913130246,
1629070700.7770405,-21.185713583296703,
1629070700.8879952,-22.659810840550595,
1629070700.9994147,-21.160744062518432,
1629070701.1069708,-21.711285120859586,
1629070701.2344458,-21.597131214685508,
1629070701.3348594,-23.220044708645336,
1629070701.3348594,-23.220044708645336,
1629070701.5572371,-20.571273730221286,
1629070701.6673708,-21.70612264609952,
1629070701.6673708,-21.70612264609952,
1629070701.7967265,-22.503724996529467,
1629070701.9175406,-22.022139851054888,
1629070702.0370452,-20.592397734086447,
1629070702.140802,-22.053114699615275,
1629070702.2511127,-22.805677091679353,
1629070702.363367,-20.7607576252412,
1629070702.4734118,-22.161315956321115,
1629070702.5839176,-21.903086861690138,
1629070702.8065352,-22.21088624968051,
1629070702.8065352,-22.21088624968051,
1629070702.9167197,-22.359965877955837,
1629070703.0273252,-22.04884775619114,
1629070703.2568643,-23.522260195364616,
1629070703.2568643,-23.522260195364616,
1629070703.4737191,-22.57642106968139,
1629070703.4737191,-22.57642106968139,
1629070703.6928334,-22.643006458423447,
1629070703.6928334,-22.643006458423447,
1629070703.804378,-22.5379659005503,
1629070704.0286484,-21.864157587734145,
1629070704.1358647,-23.105153306076964,
1629070704.1358647,-23.105153306076964,
1629070704.3589475,-21.723717202934843,
1629070704.3589475,-21.723717202934843,
1629070704.5826693,-23.39098583718012,
1629070704.5826693,-23.39098583718012,
1629070704.6892407,-22.062912865996623,
