time_s,wob_n,wob_heater_n,
0.0,0.0,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
0.0,0.014486536316507176,0.0,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462684.163998,0.010272271206250544,0.0015276711024680295,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
1631462686.3643231,0.011325837483814702,0.0038981952269873856,
