time_s,wob_n,wob_heater_n,
0.0,0.0,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
0.0,0.010886851534833724,0.0,
1631462142.8184829,0.010886851534833724,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462142.8184829,0.009253823804609278,0.007287166753154139,
1631462145.2436702,0.009253823804609278,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462145.2436702,0.018472528733295662,0.00876215954174396,
1631462147.353313,0.018472528733295662,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462147.353313,0.02184394082150097,0.010184474016455574,
1631462149.4627304,0.02184394082150097,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462149.4627304,0.02990372284486678,0.012291606571583891,
1631462151.5723138,0.02990372284486678,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462151.5723138,0.028797478253424415,0.01460945238222504,
1631462153.681888,0.031589428888969436,0.012238928257705683,
1631462153.681888,0.031589428888969436,0.012238928257705683,
1631462153.681888,0.031589428888969436,0.012238928257705683,
1631462153.681888,0.031589428888969436,0.012238928257705683,
1631462153.681888,0.031589428888969436,0.012238928257705683,
1631462153.681888,0.031589428888969436,0.012238928257705683,
1631462153.681888,0.031589428888969436,0.012238928257705683,
