time_s,pos_0_m,torque_0_Percent,time_s,pos_1_m,torque_1_Percent,time_s,pos_2_m,torque_2_Percent,
1631380151.096665,-0.0553625,-1.1595971925541653,-0.009951375,-1.190112908147696,0.0,2.014037229173024,
1631380151.1968212,-0.0553625,-2.1666158071406776,-0.009951375,-0.42722001830942935,0.0,1.190112908147696,
1631380151.2969818,-0.0553625,-3.2651815685077814,-0.009951375,-1.647848642050656,0.0,2.3191943851083305,
1631380151.3971941,-0.0553675,-4.516325907842539,-0.009951375,-2.1666158071406776,0.0,0.7934086054317974,
1631380151.4973552,-0.055365,-2.6853829722306988,-0.009951375,-1.647848642050656,0.0,0.24412572474824534,
1631380151.5975094,-0.055365,-3.2041501373207204,-0.009951375,-1.464754348489472,0.0,2.532804394263045,
1631380151.6976588,-0.055365,-2.74641440341776,-0.009951375,-2.3191943851083305,0.0,0.3051571559353067,
1631380151.7978017,-0.055365,-2.960024412572475,-0.009951375,-1.3426914861153494,0.0,1.0375343301800428,
1631380151.8979535,-0.0553675,-3.997558742752517,-0.009951375,-1.8614586512053708,0.0,2.3191943851083305,
1631380151.998128,-0.05536,-0.5187671650900214,-0.009951375,-1.647848642050656,0.0,0.33567287152883735,
1631380152.0990088,-0.0553625,-1.190112908147696,-0.009951375,-1.6783643576441867,0.0,2.3191943851083305,
1631380152.1991773,-0.0553625,-0.366188587122368,-0.009951375,-1.8919743667989013,0.0,1.0375343301800428,
1631380152.299349,-0.055365,-3.3567287152883734,-0.009951375,-2.2276472383277386,0.0,0.21361000915471468,
1631380152.3995082,-0.055365,-3.234665852914251,-0.009951375,-1.8614586512053708,0.0,2.197131522734208,
1631380152.499661,-0.0553675,-4.333231614281355,-0.009951375,-2.197131522734208,0.0,1.007018614586512,
1631380152.5998142,-0.0553675,-3.1736344217271895,-0.009951375,-1.6173329264571255,0.0,0.33567287152883735,
1631380152.6999893,-0.0553675,-3.387244430881904,-0.009951375,-1.190112908147696,0.0,2.380225816295392,
1631380152.8001463,-0.0553675,-3.4787915776624962,-0.009951375,-1.5257857796765335,0.0,0.45773573390296,
1631380152.9002945,-0.055365,-3.4787915776624962,-0.009951375,-1.8614586512053708,0.0,0.6713457430576747,
1631380153.0004647,-0.055365,-3.8754958803783945,-0.009951375,-1.5257857796765335,0.0,1.922490082392432,
1631380153.1071365,-0.055365,-3.4482758620689657,-0.009951375,-0.823924321025328,0.0,1.8614586512053708,
1631380153.2072983,-0.0553675,-4.394263045468416,-0.009951375,-1.190112908147696,0.0,0.732377174244736,
1631380153.3074574,-0.055365,-2.898992981385413,-0.009951375,-0.823924321025328,0.0,0.3967043027158987,
1631380153.4076269,-0.055365,-4.333231614281355,-0.009951375,-1.7393957888312481,0.0,2.7158986878242297,
1631380153.5077798,-0.055365,-3.0820872749465975,-0.009951375,-1.5868172108635947,0.0,0.7018614586512053,
1631380153.607922,-0.0553625,-2.532804394263045,-0.009951375,-1.8919743667989013,0.0,0.7628928898382668,
1631380153.7080681,-0.055365,-2.929508696978944,-0.009951375,-1.8919743667989013,0.0,2.4412572474824534,
1631380153.8082106,-0.0553625,-0.91547146780592,-0.009951375,-1.5257857796765335,0.0,0.3967043027158987,
1631380153.9083657,-0.05536,-0.6103143118706134,-0.009951375,-1.9530057979859627,0.0,0.9765028989929814,
1631380154.008669,-0.0553625,-2.1361000915471466,-0.009951375,-1.098565761367104,0.0,2.0750686603600856,
1631380154.1163008,-0.0553625,-1.098565761367104,-0.009951375,-1.190112908147696,0.0,2.410741531888923,
1631380154.216456,-0.0553625,-2.410741531888923,-0.009951375,-1.1595971925541653,0.0,0.15257857796765334,
1631380154.3166206,-0.0553625,-0.9765028989929814,-0.009951375,-1.2816600549282882,0.0,2.0445529447665547,
1631380154.4167972,-0.0553625,-1.647848642050656,-0.009951375,-1.922490082392432,0.0,1.9835215135794935,
1631380154.5169513,-0.055365,-1.1290814769606348,-0.009951375,-1.4952700640830028,0.0,0.091547146780592,
1631380154.617102,-0.0553625,-1.2511443393347574,-0.009951375,-1.2511443393347574,0.0,2.471772963075984,
1631380154.717279,-0.0553625,-1.8919743667989013,-0.009951375,-1.4342386328959413,0.0,0.8544400366188587,
1631380154.817431,-0.055365,-1.9530057979859627,-0.009951375,-1.007018614586512,0.0,0.3051571559353067,
1631380154.9175825,-0.0553625,-1.3121757705218187,-0.009951375,-1.647848642050656,0.0,2.2276472383277386,
1631380155.0177343,-0.055365,-1.3121757705218187,-0.009951375,-3.7839487335978026,0.0,0.732377174244736,
1631380155.117886,-0.055365,-0.274641440341776,-0.009951375,-2.898992981385413,0.0,0.45773573390296,
