time_s,pos_0_m,torque_0_Percent,time_s,pos_1_m,torque_1_Percent,time_s,pos_2_m,torque_2_Percent,
1631380898.613791,1e-05,-3.0210558437595356,0.0,-2.410741531888923,0.0,-3.2651815685077814,
1631380898.7139502,1e-05,-3.3567287152883734,0.0,-3.3262129996948433,0.0,-2.960024412572475,
1631380898.814121,1e-05,-2.898992981385413,0.0,-1.7393957888312481,0.0,-4.150137320720171,
1631380898.9142845,1e-05,-3.1431187061336585,0.0,-3.570338724443088,0.0,-2.3191943851083305,
1631380899.0144405,1e-05,-2.74641440341776,0.0,-3.417760146475435,0.0,-1.8919743667989013,
1631380899.1145952,1e-05,-2.8684772657918827,0.0,-2.9905401281660056,0.0,-1.9835215135794935,
1631380899.214747,1e-05,-2.929508696978944,0.0,-2.5633201098565763,0.0,-3.1431187061336585,
1631380899.3148973,1e-05,-3.051571559353067,0.0,-1.9530057979859627,0.0,-2.960024412572475,
1631380899.4150476,1e-05,-3.387244430881904,0.0,-2.3497101007018615,0.0,-1.6783643576441867,
1631380899.515197,1e-05,-2.654867256637168,0.0,-2.380225816295392,0.0,-4.150137320720171,
1631380899.6300304,1e-05,-2.502288678669515,0.0,-3.417760146475435,0.0,-3.3567287152883734,
1631380899.730204,1e-05,-2.380225816295392,0.0,-2.5633201098565763,0.0,-4.150137320720171,
1631380899.830408,1e-05,-2.380225816295392,0.0,-2.0445529447665547,0.0,-5.553860238022581,
1631380899.9305735,1e-05,-2.74641440341776,0.0,-3.0820872749465975,0.0,-3.631370155630149,
1631380900.0307503,1e-05,-3.112602990540128,0.0,-2.9905401281660056,0.0,-3.7229173024107416,
1631380900.1309025,1e-05,-2.1666158071406776,0.0,-3.051571559353067,0.0,-2.380225816295392,
1631380900.2310534,1e-05,-2.74641440341776,0.0,-2.74641440341776,0.0,-1.37320720170888,
1631380900.3312054,1.125e-05,-1.6783643576441867,0.0,-3.4787915776624962,0.0,-2.2276472383277386,
1631380900.431353,1e-05,-3.9060115959719255,0.0,-3.7229173024107416,0.0,-1.556301495270064,
1631380900.5316281,1e-05,-2.960024412572475,0.0,-3.1431187061336585,0.0,-4.363747329874885,
1631380900.6317801,1e-05,-2.2276472383277386,0.0,-3.3262129996948433,0.0,-2.532804394263045,
1631380900.731939,1e-05,-2.6243515410436373,0.0,-2.654867256637168,0.0,-2.3497101007018615,
1631380900.832112,1.125e-05,-2.2276472383277386,0.0,-2.105584375953616,0.0,-2.6243515410436373,
1631380900.9322696,1.125e-05,-2.8074458346048212,0.0,-3.417760146475435,0.0,-3.112602990540128,
1631380901.0324175,1e-05,-1.9530057979859627,0.0,-2.380225816295392,0.0,-6.072627403112603,
1631380901.132569,1e-05,-2.197131522734208,0.0,-4.089105889533109,0.0,-2.532804394263045,
1631380901.2327178,1e-05,-2.502288678669515,0.0,-2.74641440341776,0.0,-3.3567287152883734,
1631380901.3328679,1e-05,-2.6243515410436373,0.0,-2.8074458346048212,0.0,-2.5633201098565763,
1631380901.4330149,1e-05,-2.6243515410436373,0.0,-3.2651815685077814,0.0,-3.2041501373207204,
1631380901.5331845,1e-05,-2.1361000915471466,0.0,-4.394263045468416,0.0,-5.218187366493744,
1631380901.6391664,1e-05,-2.74641440341776,0.0,-3.967043027158987,0.0,-3.967043027158987,
