time_s,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g
1626701427.0701745,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.0947413,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.11914,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.143963,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.168434,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.192718,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.217068,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.2415075,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.265886,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.2905982,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.3152714,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.3413572,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.3656185,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.3900936,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.414468,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.4391003,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.464042,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.4884665,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.512886,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.5372193,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.5617118,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.5863304,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.6108396,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.6352658,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.6595602,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.6838992,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.7088335,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.7333915,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.7580237,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.782535,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.806811,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.831113,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.8561065,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.880647,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.9049459,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.9292307,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.953604,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701427.9780452,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.0026484,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.0271873,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.051564,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.0759532,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.10046,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.12479,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.1492493,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.173534,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.1979296,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.2226846,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.2473676,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.271929,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.2964373,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.321246,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.3455527,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.3699806,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.3943782,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.4186954,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.4434721,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.4679902,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.4922597,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.5166779,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.5410786,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.565508,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.5898921,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.614382,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.6391537,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.6634336,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.687825,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.712333,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.7367826,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.7615213,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.7861311,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.8104165,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.8346748,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.8590443,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.8833973,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.9079304,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.9324584,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.9568694,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701428.9813824,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.0060174,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.030502,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.0551655,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.0796263,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.1043773,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.1288085,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.153048,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.1775374,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.201807,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.2261178,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.2507634,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.2752955,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.299574,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.3240292,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.3484604,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.3727868,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.39703,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.4214618,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.4458158,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.470352,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.4947033,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.5194397,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.5440133,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.5684485,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.5929794,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.617605,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.642644,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.6670673,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.6915097,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.7157989,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.7403502,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.7647285,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.7892203,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.813868,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.8386135,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.8629878,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.8873987,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.9144802,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.939279,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.9637926,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701429.9882908,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.0128443,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.037365,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.0617697,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.0864406,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.1108623,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.135506,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.1606224,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.1857483,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.2101731,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.2345772,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.258968,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.2835917,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.3080037,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.3324373,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.3568275,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.381065,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.4053636,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.4298475,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.4544015,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.4788015,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.5032933,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.5276027,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.5521958,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.5766954,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.6011665,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.6259584,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.650434,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.6748402,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.6992223,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.7234688,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.7480283,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.7724752,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.7967918,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.8211956,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.8455923,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.870038,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.8945196,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.9189022,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.9433258,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.9682376,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701430.9928658,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.0173442,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.0417087,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.065971,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.0905256,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.115206,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.139592,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.1640341,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.1885648,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.2128682,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.237003,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.2611756,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.285674,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.3100588,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.3345435,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.3589702,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.3832233,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.4076607,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.432367,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.4568496,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.481481,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.505992,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.531134,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.555643,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.5804877,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.6050396,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.629374,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.6538656,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.6783097,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.7028704,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.7273502,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.7516813,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.776658,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.801091,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.825489,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.8499825,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.874454,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.899226,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.923505,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.9482284,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.9725964,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701431.9968455,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.0216172,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.0460916,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.070895,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.0954087,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.119746,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.144331,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.1688526,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.1931486,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.2175987,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.242045,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.2666335,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.2911448,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.315632,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.3400397,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.3645208,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.3888633,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.4133391,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.4381204,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.462763,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.487401,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.513351,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.5381653,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.5628505,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.5875108,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.6120775,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.6365132,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.6608002,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.6851974,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.7098134,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.7346654,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.7591796,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.7835217,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.8080187,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.8324873,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.856931,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.8815079,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.9059944,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.930395,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.954776,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701432.9792008,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.0034919,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.0280342,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.0526226,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.0770118,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.1013753,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.1259577,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.1504853,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.174988,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.1994615,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.2239664,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.2486615,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.2733514,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.297735,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.3221505,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.3466442,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.3712165,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.3956354,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.4201465,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.444586,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.4691734,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.4934268,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.5178645,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.5432737,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.5676668,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.5921102,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.616494,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.6409953,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.6652884,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.689814,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.7142918,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.7389774,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.7634404,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.787749,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.8122692,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.8369062,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.8615928,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.8857822,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.9104745,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.9351103,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.9595292,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701433.984057,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.0085375,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.0331786,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.0577447,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.082924,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.107495,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.1323073,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.1567512,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.1816385,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.206297,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.2307246,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.2552857,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.280275,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.3048806,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.3292468,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.3550806,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.3794234,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.403813,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.4283106,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.4527304,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.4774485,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.5020957,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.526907,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701434.5513504,0.000000,0.000000,0.000000,0.000000,0.000000,
