time_s,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g
1626701473.4415486,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.465903,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.490732,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.5152473,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.5395586,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.5640798,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.5885506,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.6131058,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.6377692,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.661963,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.686526,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.710934,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.735378,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.759716,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.7840173,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.8089046,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.8336418,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.8581796,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.882694,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.9069707,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.931712,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.9560807,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701473.9804368,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.0050516,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.0294478,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.0541344,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.0788624,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.1033814,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.127755,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.1539483,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.1785798,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.2029982,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.227393,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.251884,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.276426,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.300749,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.325223,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.349665,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.373951,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.3982987,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.4227362,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.4469264,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.471483,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.4961023,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.5204942,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.5449665,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.5692341,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.593425,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.6179006,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.642316,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.6667197,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.6914237,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.7158706,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.7404542,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.76479,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.789718,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.81415,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.8387456,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.8632448,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.8875697,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.9119875,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.936489,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.9607785,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701474.9852073,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.0095422,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.03406,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.0586476,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.0831907,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.1075513,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.1318948,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.1562357,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.1805708,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.2049816,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.2296262,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.254459,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.278927,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.303369,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.3277762,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.3523712,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.3771713,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.4019458,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.426635,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.4513602,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.480833,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.505323,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.5299988,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.55466,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.579181,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.6036026,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.628254,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.6526902,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.677126,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.701552,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.7257981,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.750212,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.7748036,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.799349,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.823854,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.8482926,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.8727286,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.8972034,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.9214745,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.9457848,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.9702218,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701475.994598,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.0189757,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.0432935,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.0676858,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.092128,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.1165118,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.1409395,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.1652546,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.1896355,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.214198,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.2387612,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.263372,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.2879226,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.3124342,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.336907,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.3615577,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.3862174,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.4108293,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.4354944,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.4609296,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.4852953,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.5097032,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.5343966,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.5588229,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.5833037,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.6075666,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.6320183,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.6564395,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.6809602,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.7056482,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.7301726,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.7547064,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.7790701,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.803536,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.8280673,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.85273,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.8772655,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.90152,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.925904,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.9507725,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.9752736,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701476.9997492,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.0246716,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.0492048,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.0735822,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.0984256,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.1227517,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.1471772,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.1720443,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.1972036,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.221893,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.24649,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.2709846,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.2954576,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.3199508,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.3443408,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.368829,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.393429,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.4178429,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.4426258,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.4670682,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.4912965,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.5160024,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.5404735,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.56492,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.5893779,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.6137128,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.6380823,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.6627173,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.6873453,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.7118206,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.7363343,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.760736,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.7852733,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.8098207,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.8345158,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.8592002,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.8836935,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.9081652,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.9325979,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.9569879,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701477.981522,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.0059679,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.030293,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.0546315,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.0788686,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.1034472,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.1278703,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.1525724,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.1771748,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.2014005,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.2256842,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.2502115,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.2746396,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.2992764,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.323794,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.3486345,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.3729124,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.397089,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.4216738,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.4461884,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.4707267,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.4952004,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.519699,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.5443478,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.5688434,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.5936103,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.6180818,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.642297,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.6665332,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.6909392,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.7157652,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.7404919,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.765014,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.7894728,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.8138235,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.8381062,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.8625162,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.8871431,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.9115608,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.9359126,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.9603443,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701478.984547,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.0088713,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.0331929,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.0577123,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.0821722,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.1068342,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.1313586,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.1559367,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.1804588,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.2049024,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.2292364,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.2536047,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.27799,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.302227,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.326803,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.3511252,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.3755865,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.3998597,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.424172,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.4485226,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.4730964,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.4975803,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.521833,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.5460856,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.5705626,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.5950956,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.619649,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.6439946,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.6684105,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.6930375,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.7173994,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.741634,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.7661242,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.7906623,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.8152108,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.8396864,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.8642447,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.888607,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.9130282,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.9378145,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.9619486,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701479.9868197,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.0113025,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.0356991,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.0599985,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.0845873,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.1089387,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.1334248,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.15874,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.1833515,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.2076197,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.231826,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.2564044,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.2807653,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.3052216,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.3298676,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.3540282,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.3782861,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.4025714,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.427252,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.4516604,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.4760478,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.5004478,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.5249126,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.549229,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.573576,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.5980952,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.6227117,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.647161,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.6715229,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.6961133,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.7207084,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.7450385,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.7694283,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.7936442,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.817945,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.8424888,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.866936,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.8913076,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.9158158,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.9405072,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.9650314,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701480.9893298,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.0136366,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.0381997,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.0626583,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.0908115,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.1151443,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.139772,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.164581,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.1891823,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.2139337,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.2388067,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.2633233,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.2880998,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.3127534,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.3371787,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.3616278,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.3860528,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.4104133,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.434697,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.459318,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.483724,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.5082023,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.5327377,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.5571692,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.5817723,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.6062794,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.6306303,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.6551194,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.680071,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.7045345,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.7289088,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.7531822,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.7775097,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.8018868,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.8265045,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.8510776,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.8754637,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.899863,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.9247434,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.949092,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.9735014,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701481.997896,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701482.0220857,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701482.0463321,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701482.0708332,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701482.0953653,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701482.1198933,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701482.1444535,0.000000,0.000000,0.000000,0.000000,0.000000,
1626701482.168999,0.000000,0.000000,0.000000,0.000000,0.000000,
