time_s,wob_n,
0.0,0.0,
1631999515.8548272,-0.004500285085923563,
1631999515.954949,-0.0001934511688428431,
1631999516.0550787,-0.010181640465902385,
1631999516.2553174,-0.024568298444235855,
1631999516.3554447,-0.006241345605594493,
1631999516.455685,0.004205017512431084,
1631999516.455685,0.004205017512431084,
1631999516.6559134,0.0014559745866348794,
1631999516.7560298,-0.00431701555753715,
1631999516.8561842,-0.006424615133980906,
1631999516.9563143,-0.005324997963662425,
1631999517.0565562,-0.01668770872362007,
1631999517.1566792,-0.00459191985011677,
1631999517.25681,-0.019894925470382307,
1631999517.3569293,-0.006699519426560527,
1631999517.457045,-0.012197605278152935,
1631999517.5571728,-0.01293068339169859,
1631999517.6573675,-0.010731449051061626,
1631999517.6573675,-0.010731449051061626,
1631999517.8576066,-0.012289240042346142,
1631999517.957723,-0.01091471857944804,
1631999518.057829,-0.017604056365552137,
1631999518.1579506,-0.02071963834812117,
1631999518.258057,-0.02044473405554155,
1631999518.358168,-0.01632116966684724,
1631999518.4582815,-0.036297548260966324,
1631999518.558407,-0.01696261301619969,
1631999518.6585152,-0.031990714343885604,
1631999518.7586265,-0.02502647226520189,
1631999518.858769,-0.025484646086167923,
1631999518.9588883,-0.029974749531635057,
1631999519.0590003,-0.023102142217144545,
1631999519.159126,-0.035014661562261434,
1631999519.2592435,-0.027683880426804888,
1631999519.3595886,-0.0331819662783973,
1631999519.4597104,-0.0345564877412954,
1631999519.5598428,-0.024293394151656236,
1631999519.6599646,-0.0224606988677921,
1631999519.760289,-0.02301050745295134,
1631999519.8604841,-0.03354850533517012,
1631999519.9606068,-0.03712226113870519,
1631999520.0608637,-0.04307852081126363,
1631999520.1609771,-0.03354850533517012,
1631999520.261097,-0.035014661562261434,
1631999520.3612225,-0.03272379245743126,
1631999520.4613311,-0.04142909505578591,
1631999520.5614405,-0.04069601694224025,
1631999520.66156,-0.03886332165837612,
1631999520.7616758,-0.05050093671091338,
1631999520.861792,-0.039229860715148945,
1631999520.9619055,-0.0345564877412954,
1631999521.06203,-0.04481958133093456,
1631999521.1621447,-0.03299869675001088,
1631999521.262262,-0.04591919850125304,
1631999521.3623824,-0.047568624256730765,
1631999521.4625025,-0.04197890364094515,
1631999521.5626242,-0.047843528549310385,
1631999521.66275,-0.04216217316933156,
1631999521.7628672,-0.052700171051550344,
1631999521.8637903,-0.052516901523163934,
1631999521.9639091,-0.044911216095127764,
1631999522.0640233,-0.04720208519995794,
1631999522.164141,-0.05462450109960769,
1631999522.264451,-0.056732100676051445,
1631999522.3645842,-0.060214221715393305,
1631999522.3645842,-0.060214221715393305,
1631999522.5648067,-0.05389142298606203,
1631999522.6649208,-0.06525413374601968,
1631999522.7650454,-0.055907387798312586,
1631999522.8651724,-0.06250509082022347,
1631999522.9653013,-0.05819825690314275,
1631999523.0654194,-0.06433778610408761,
1631999523.1655407,-0.07469251445791998,
1631999523.2657754,-0.06250509082022347,
1631999523.3658922,-0.06617048138795174,
1631999523.466154,-0.07194347153212377,
1631999523.5662653,-0.06232182129183706,
1631999523.6665776,-0.06873625478536154,
1631999523.7667232,-0.06937769813471399,
1631999523.8668385,-0.07560886209985204,
1631999523.9669569,-0.07570049686404526,
1631999524.0670757,-0.06644538568053136,
1631999524.167189,-0.07771646167629581,
1631999524.2672982,-0.07707501832694336,
1631999524.3674111,-0.06836971572858871,
1631999524.4675372,-0.06617048138795174,
1631999524.5676541,-0.0749674187504996,
1631999524.6683457,-0.07029404577664605,
1631999524.7684796,-0.0761586706850113,
1631999524.8685954,-0.0763419402133977,
1631999524.9687192,-0.0761586706850113,
1631999525.0688608,-0.08550541663271838,
1631999525.1689801,-0.07872444408242107,
1631999525.2691035,-0.08376435611304746,
1631999525.3693602,-0.08385599087724066,
1631999525.4694772,-0.07661684450597732,
1631999525.570324,-0.08458906899078632,
1631999525.6704485,-0.07863280931822787,
1631999525.7705536,-0.08669666856723007,
1631999525.8706806,-0.08816282479432139,
1631999525.9708307,-0.08990388531399231,
1631999526.0709772,-0.08752138144496893,
1631999526.1710958,-0.08138185224402408,
1631999526.2712178,-0.08742974668077573,
1631999526.3713388,-0.08642176427465045,
1631999526.4714997,-0.08862099861528741,
1631999526.5716207,-0.08788792050174177,
1631999526.6717222,-0.08889590290786703,
1631999526.771832,-0.09723466644944885,
1631999526.8719501,-0.09164494583366324,
1631999526.972077,-0.09466889305203907,
1631999527.0721922,-0.09265292823978852,
1631999527.1723104,-0.09732630121364207,
