time_s,Gx_deg_p_sec,Gy_deg_p_sec,Gz_deg_p_sec,Ax_g,Ay_g,Az_g,
1631998597.4691598,-0.04580152671755725,0.0916030534351145,0.09923664122137404,-0.11226385877980799,-0.017807370703004026,0.9915350469701661,
1631998597.4691598,-0.04580152671755725,0.0916030534351145,0.09923664122137404,-0.11226385877980799,-0.017807370703004026,0.9915350469701661,
1631998597.6694913,-0.04580152671755725,0.07633587786259542,0.1297709923664122,-0.10013420047486321,-0.041292453804067306,0.9917931248064416,
1631998597.7696614,0.0,0.0916030534351145,0.061068702290076333,-0.12774852895633323,-0.022194693919686176,0.9863734902446577,
1631998597.8699229,1.9465648854961832,0.08396946564885496,0.08396946564885496,-0.11536079281511304,-0.058583668834520486,1.0057293279653143,
1631998597.9701533,-0.030534351145038167,0.09923664122137404,0.1297709923664122,-0.1272323732837824,-0.01187158046866935,0.9845669453907298,
1631998598.0703304,1.9465648854961832,0.09923664122137404,0.0916030534351145,-0.10400536801899453,-0.05677712398059254,0.9866315680809331,
1631998598.170525,-0.030534351145038167,0.10687022900763359,0.13740458015267176,-0.11742541550531639,-0.03845359760503768,0.9948900588417466,
1631998598.2706938,1.9389312977099236,0.09923664122137404,0.08396946564885496,-0.11148962527098172,-0.017549292866728603,1.0070197171466915,
1631998598.3708694,-0.015267175572519083,0.10687022900763359,0.0916030534351145,-0.12697429544750696,-0.036647052751109736,0.9905027356250645,
1631998598.4710398,-0.007633587786259542,0.09923664122137404,0.10687022900763359,-0.11819964901414266,-0.0018065448539279446,0.9977289150407762,
1631998598.5712047,-1.9465648854961832,0.12213740458015267,0.0916030534351145,-0.11819964901414266,-0.0237431609373387,0.9910188912976153,
1631998598.6713753,-1.9389312977099236,0.10687022900763359,0.11450381679389313,-0.11974811603179518,-0.02761432848147001,0.9861154124083823,
1631998598.7715456,0.007633587786259542,0.0916030534351145,0.0916030534351145,-0.12232889439454939,-0.032517807370703006,0.9985031485496025,
1631998598.8716977,0.022900763358778626,0.09923664122137404,0.11450381679389313,-0.1272323732837824,-0.005419634561783833,0.9987612263858779,
1631998598.9718692,1.9465648854961832,0.07633587786259542,0.11450381679389313,-0.12852276246515948,-0.02735625064519459,1.0059874058015896,
1631998599.0720234,1.9312977099236641,0.12213740458015267,0.061068702290076333,-0.10942500258077836,-0.04955094456488077,0.9917931248064416,
1631998599.1721935,-0.022900763358778626,0.11450381679389313,0.11450381679389313,-0.1287808403014349,-0.036647052751109736,0.9933415918240941,
1631998599.2723477,-1.9312977099236641,0.10687022900763359,0.061068702290076333,-0.11949003819551976,-0.024001238773614122,1.008568184164344,
1631998599.372515,0.007633587786259542,0.07633587786259542,0.11450381679389313,-0.11303809228863425,-0.03484050789718179,1.001342004748632,
1631998599.4726667,-0.007633587786259542,0.08396946564885496,0.10687022900763359,-0.10477960152782079,-0.01961391555693197,0.9832765562093527,
1631998599.5728385,0.0,0.0916030534351145,0.10687022900763359,-0.11742541550531639,-0.0387116754413131,0.9928254361515433,
1631998599.6730452,1.9389312977099236,0.09923664122137404,0.09923664122137404,-0.13084546299163827,-0.02735625064519459,1.0065035614741407,
1631998599.7731977,1.9465648854961832,0.09923664122137404,0.10687022900763359,-0.1236192835759265,-0.0387116754413131,0.9827604005368018,
1631998599.8733733,1.9236641221374047,0.12213740458015267,0.09923664122137404,-0.10348921234644368,-0.043615154330546094,0.9961804480231238,
1631998599.9735427,-1.9465648854961832,0.0916030534351145,0.10687022900763359,-0.11949003819551976,-0.08181067409930835,0.9925673583152679,
1631998600.073723,-1.9541984732824427,0.10687022900763359,0.0916030534351145,-0.10219882316506658,-0.03355011871580468,0.9830184783730773,
1631998600.173901,-1.9389312977099236,0.0916030534351145,0.10687022900763359,-0.09213378755032517,-0.04490554351192319,0.9997935377309796,
1631998600.2740672,-0.007633587786259542,0.09923664122137404,0.09923664122137404,-0.12181273872199855,0.008774646433364302,1.0003096934035305,
1631998600.374245,-0.007633587786259542,0.08396946564885496,0.061068702290076333,-0.10323113451016826,-0.058583668834520486,0.9964385258593992,
1631998600.4744134,-1.9541984732824427,0.11450381679389313,0.11450381679389313,-0.10968308041705378,-0.03096934035305048,0.9832765562093527,
1631998600.57459,1.9389312977099236,0.12213740458015267,0.08396946564885496,-0.09987612263858779,-0.03096934035305048,0.9863734902446577,
1631998600.6798127,-1.9541984732824427,0.12213740458015267,0.0916030534351145,-0.11510271497883762,-0.02735625064519459,1.0003096934035305,
1631998600.7799778,-1.9389312977099236,0.08396946564885496,0.0916030534351145,-0.12800660679260864,-0.01935583772065655,1.0057293279653143,
1631998600.88016,-0.015267175572519083,0.10687022900763359,0.0916030534351145,-0.11742541550531639,-0.020388149065758233,0.9899865799525136,
