time_s,Gx_deg_p_sec,Gy_deg_p_sec,Gz_deg_p_sec,Ax_g,Ay_g,Az_g,
1631999055.0345151,-0.022900763358778626,0.11450381679389313,0.0916030534351145,-0.10426344585526995,-0.05780943532569423,0.9863734902446577,
1631999055.1346653,-0.04580152671755725,0.10687022900763359,0.11450381679389313,-0.09935996696603695,-0.051873645091359555,0.9915350469701661,
1631999055.2348351,0.007633587786259542,0.11450381679389313,0.0916030534351145,-0.0949726437493548,-0.05393826778156292,0.9930835139878187,
1631999055.3349934,-1.9541984732824427,0.07633587786259542,0.08396946564885496,-0.10865076907195209,-0.025291627954991226,0.9961804480231238,
1631999055.4351618,0.0,0.0916030534351145,0.09923664122137404,-0.0887787756787447,-0.032517807370703006,1.0023743160937337,
1631999055.5353158,1.9465648854961832,0.09923664122137404,0.09923664122137404,-0.10968308041705378,-0.042066687312893564,0.9997935377309796,
1631999055.6354885,-0.007633587786259542,0.09923664122137404,0.11450381679389313,-0.10529575720037163,-0.037679364096211414,0.9879219572623102,
1631999055.735662,1.9389312977099236,0.0916030534351145,0.11450381679389313,-0.08361721895323629,-0.06297099205120264,0.9987612263858779,
1631999055.8358302,-1.9312977099236641,0.11450381679389313,0.11450381679389313,-0.11071539176215546,-0.0020646226902033653,0.9843088675544543,
1631999055.935977,1.9465648854961832,0.07633587786259542,0.09923664122137404,-0.10710230205429958,-0.015226592340249819,0.9881800350985857,
1631999056.0361521,-0.030534351145038167,0.0916030534351145,0.0916030534351145,-0.10426344585526995,-0.045679777020749456,0.9788892329926705,
1631999056.1363285,-0.030534351145038167,0.10687022900763359,0.0916030534351145,-0.10684422421802416,-0.05109941158253329,0.9827604005368018,
1631999056.2366457,1.9389312977099236,0.09923664122137404,0.0916030534351145,-0.11200578094353257,-0.04077629813151647,0.9943739031691958,
1631999056.3368237,-1.9541984732824427,0.09923664122137404,0.09923664122137404,-0.11148962527098172,-0.04722824403840198,1.0072777949829668,
1631999056.436999,0.03816793893129771,0.09923664122137404,0.11450381679389313,-0.11561887065138846,-0.009548879942190565,1.0036647052751109,
1631999056.5371668,-1.9465648854961832,0.09923664122137404,0.09923664122137404,-0.10065035614741405,-0.032775885206978425,0.988954268607412,
1631999056.6373248,1.9312977099236641,0.08396946564885496,0.12213740458015267,-0.10348921234644368,-0.03896975327758852,0.9948900588417466,
1631999056.7375057,-0.022900763358778626,0.09923664122137404,0.10687022900763359,-0.11510271497883762,-0.042066687312893564,0.9884381129348611,
1631999056.8376842,1.9465648854961832,0.08396946564885496,0.08396946564885496,-0.1148446371425622,-0.0387116754413131,1.0036647052751109,
1631999056.9378495,-1.9465648854961832,0.0916030534351145,0.12213740458015267,-0.10839269123567667,-0.0012903891813771033,0.9943739031691958,
1631999057.038007,-0.022900763358778626,0.08396946564885496,0.09923664122137404,-0.1287808403014349,-0.05806751316196965,1.0054712501290388,
1631999057.138177,-1.9389312977099236,0.1297709923664122,0.06870229007633588,-0.08542376380716424,0.011097346959843088,0.9910188912976153,
1631999057.238349,0.0,0.08396946564885496,0.09923664122137404,-0.1063280685454733,-0.012645813977495613,0.9987612263858779,
1631999057.3384972,-1.9541984732824427,0.09923664122137404,0.11450381679389313,-0.08335914111696087,-0.029420873335397956,0.9778569216475689,
1631999057.438643,-0.030534351145038167,0.08396946564885496,0.09923664122137404,-0.10942500258077836,-0.05806751316196965,0.9760503767936409,
1631999057.5387945,0.0,0.10687022900763359,0.09923664122137404,-0.10348921234644368,-0.018581604211830288,0.995148136678022,
1631999057.6389656,1.9312977099236641,
