time_s,Gx_deg_p_sec,Gy_deg_p_sec,Gz_deg_p_sec,Ax_g,Ay_g,Az_g,
1631999121.1505284,0.0,0.09923664122137404,0.10687022900763359,-0.1272323732837824,-0.030195106844224218,0.9830184783730773,
1631999121.1505284,0.0,0.09923664122137404,0.10687022900763359,-0.1272323732837824,-0.030195106844224218,0.9830184783730773,
1631999121.3508396,-0.015267175572519083,0.12213740458015267,0.10687022900763359,-0.11974811603179518,-0.04026014245896562,0.9917931248064416,
1631999121.4509978,1.9465648854961832,0.10687022900763359,0.08396946564885496,-0.11200578094353257,-0.017291215030453184,0.9992773820584288,
1631999121.5511706,1.916030534351145,0.0916030534351145,0.12213740458015267,-0.1099411582533292,-0.02761432848147001,0.9915350469701661,
1631999121.6513474,-0.022900763358778626,0.09923664122137404,0.0916030534351145,-0.1099411582533292,-0.06606792608650769,0.9933415918240941,
1631999121.751501,-0.007633587786259542,0.11450381679389313,0.0916030534351145,-0.11742541550531639,-0.03535666356973263,0.9775988438112935,
1631999121.8516803,0.0,0.09923664122137404,0.11450381679389313,-0.10168266749251574,-0.02787240631774543,1.0059874058015896,
1631999121.9518542,-0.030534351145038167,0.08396946564885496,0.07633587786259542,-0.12826468462888407,-0.045937854857024875,0.9933415918240941,
1631999122.0520055,-0.030534351145038167,0.09923664122137404,0.09923664122137404,-0.10297305667389284,-0.04826055538350366,0.9794053886652214,
1631999122.152168,-0.03816793893129771,0.11450381679389313,0.10687022900763359,-0.12207081655827397,-0.03225972953442758,0.9845669453907298,
1631999122.2523475,-0.007633587786259542,0.09923664122137404,0.09923664122137404,-0.11716733766904097,-0.03974398678641478,0.9964385258593992,
1631999122.3525221,-1.9465648854961832,0.0916030534351145,0.11450381679389313,-0.11639310416021471,-0.02761432848147001,0.9964385258593992,
1631999122.4526558,0.0,0.11450381679389313,0.0916030534351145,-0.1112315474347063,-0.020388149065758233,0.9866315680809331,
1631999122.5528135,1.9389312977099236,0.09923664122137404,0.0916030534351145,-0.1112315474347063,-0.045937854857024875,0.9843088675544543,
1631999122.6529858,1.9389312977099236,0.12213740458015267,0.11450381679389313,-0.13058738515536286,-0.015226592340249819,0.9897285021162382,
1631999122.7531517,0.007633587786259542,0.0916030534351145,0.11450381679389313,-0.11949003819551976,-0.020646226902033653,0.9757922989573655,
1631999122.8533225,-0.022900763358778626,0.11450381679389313,0.08396946564885496,-0.12129658304944771,-0.018323526375554868,1.0008258490760813,
1631999122.9534922,-0.015267175572519083,0.0916030534351145,0.10687022900763359,-0.13213585217301538,-0.009032724269639723,0.9917931248064416,
1631999123.0536816,1.9465648854961832,0.08396946564885496,0.0916030534351145,-0.10142458965624032,-0.06297099205120264,0.9917931248064416,
1631999123.153871,1.9465648854961832,0.0916030534351145,0.09923664122137404,-0.11303809228863425,-0.0028388561990296273,0.9786311551563951,
1631999123.2540462,0.015267175572519083,0.12213740458015267,0.09923664122137404,-0.12336120573965108,-0.02735625064519459,0.9755342211210901,
1631999123.3542163,0.015267175572519083,0.09923664122137404,0.0916030534351145,-0.12413543924847734,0.005935790234334675,1.0005677712398058,
1631999123.4543831,0.007633587786259542,0.0916030534351145,0.09923664122137404,-0.12774852895633323,-0.025033550118715803,1.0003096934035305,
1631999123.5545516,-0.022900763358778626,0.0916030534351145,0.0916030534351145,-0.11432848147001134,-0.01935583772065655,0.9905027356250645,
1631999123.6546948,-0.030534351145038167,0.0916030534351145,0.09923664122137404,-0.11303809228863425,-0.049809022401156186,0.9745019097759884,
1631999123.7548695,0.0,0.11450381679389313,0.10687022900763359,-0.10813461339940125,0.00774233508826262,0.9977289150407762,
1631999123.8550365,-0.022900763358778626,0.09923664122137404,0.09923664122137404,-0.10194074532879116,-0.045421699184474036,0.9915350469701661,
1631999123.9552078,-0.015267175572519083,0.08396946564885496,0.09923664122137404,-0.11536079281511304,-0.05522865696294002,0.9928254361515433,
1631999124.0553672,0.015267175572519083,0.12213740458015267,0.11450381679389313,-0.13084546299163827,-0.01987199339320739,0.9848250232270053,
1631999124.1555433,-0.015267175572519083,0.08396946564885496,0.10687022900763359,-0.10968308041705378,-0.03948590895013936,0.9930835139878187,
1631999124.255715,-1.9465648854961832,0.10687022900763359,0.11450381679389313,-0.11200578094353257,-0.025033550118715803,0.9941158253329203,
1631999124.355861,-1.9465648854961832,0.07633587786259542,0.10687022900763359,-0.12078042737689687,-0.015226592340249819,0.9755342211210901,
1631999124.4560056,-0.022900763358778626,0.09923664122137404,0.09923664122137404,-0.10658614638174874,-0.04387323216682151,1.0062454836378651,
1631999124.5561714,1.9236641221374047,0.061068702290076333,0.11450381679389313,-0.1148446371425622,-0.036647052751109736,0.9930835139878187,
1631999124.6564558,0.0,0.06870229007633588,0.10687022900763359,-0.12697429544750696,-0.052131722927634974,0.9959223701868483,
1631999124.7566037,0.015267175572519083,0.11450381679389313,0.09923664122137404,-0.10529575720037163,-0.048002477547228244,1.0072777949829668,
