time_s,triac_level,drill,heater,
1631997989.5045657,0.0,False,False
1631997990.5057945,0.0,False,False
1631997991.5068629,0.0,False,False
1631997992.5079346,0.0,False,False
1631997993.5089993,0.0,False,False
1631997994.5100665,0.0,False,False
1631997995.5111313,0.0,False,False
1631997996.5122209,0.0,False,False
1631997997.5132895,0.0,False,False
1631997998.5143607,0.0,False,False
1631997999.515431,0.0,False,False
1631998000.5165086,0.0,False,False
1631998001.516951,0.0,False,False
1631998002.5180206,0.0,False,False
1631998003.5190854,0.0,False,False
1631998004.520156,0.0,False,False
1631998005.5212274,0.0,False,False
1631998006.52228,0.0,False,False
1631998007.5227137,0.0,False,False
1631998008.5238042,0.0,False,False
1631998009.5248706,0.0,False,False
1631998010.525936,0.0,False,False
1631998011.5269935,0.0,False,False
1631998012.5280445,0.0,False,False
1631998013.5291662,0.0,False,False
1631998014.5302365,0.0,False,False
1631998015.5313022,0.0,False,False
1631998016.5320194,0.0,False,False
1631998017.5330908,0.0,False,False
1631998018.534137,0.0,False,False
1631998019.5352201,0.0,False,False
1631998020.536266,0.0,False,False
1631998021.5373154,0.0,False,False
1631998022.5383646,0.0,False,False
1631998023.539408,0.0,False,False
1631998024.5404453,0.0,False,False
1631998025.5414922,0.0,False,False
1631998026.5425391,0.0,False,False
1631998027.543606,0.0,False,False
1631998028.5446603,0.0,False,False
1631998029.5456934,0.0,False,False
1631998030.5467322,0.0,False,False
1631998031.5477695,0.0,False,False
1631998032.5488176,0.0,False,False
1631998033.5498524,0.0,False,False
1631998034.5508888,0.0,False,False
1631998035.5519218,0.0,False,False
1631998036.552967,0.0,False,False
1631998037.5540068,0.0,False,False
1631998038.5550537,0.0,False,False
1631998039.5559895,0.0,False,False
1631998040.557044,0.0,False,False
1631998041.5581572,0.0,False,False
1631998042.560994,0.0,False,False
1631998043.5620253,0.0,False,False
1631998044.5681686,0.0,False,False
1631998045.5692086,0.0,False,False
1631998046.5702426,0.0,False,False
1631998047.5712786,0.0,False,False
1631998048.5723205,0.0,False,False
1631998049.5733557,0.0,False,False
1631998050.5743957,0.0,False,False
1631998051.5754318,0.0,False,False
1631998052.5764682,0.0,False,False
1631998053.580421,0.0,False,False
1631998054.5900111,0.0,False,False
1631998055.5910547,0.0,False,False
1631998056.592131,0.0,False,False
1631998057.5931785,0.0,False,False
1631998058.594238,0.0,False,False
1631998059.5952861,0.0,False,False
1631998060.5963302,0.0,False,False
1631998061.597375,0.0,False,False
1631998062.5984073,0.0,False,False
1631998063.5994809,0.0,False,False
1631998064.5996933,0.0,False,False
1631998065.6007316,0.0,False,False
1631998066.6017668,0.0,False,False
1631998067.6027992,0.0,False,False
1631998068.6039507,0.0,False,False
1631998069.60498,0.0,False,False
1631998070.6071177,0.0,False,False
1631998071.6081588,0.0,False,False
1631998072.6091917,0.0,False,False
1631998073.6102302,0.0,False,False
1631998074.611263,0.0,False,False
1631998075.6146495,0.0,False,False
1631998076.6156917,0.0,False,False
1631998077.6173182,0.0,False,False
1631998078.6183481,0.0,False,False
1631998079.6202953,0.0,False,False
1631998080.6213305,0.0,False,False
1631998081.623332,0.0,False,False
1631998082.6243663,0.0,False,False
1631998083.6263385,0.0,False,False
1631998084.6273696,0.0,False,False
1631998085.6299255,0.0,False,False
1631998086.6309612,0.0,False,False
1631998087.6323743,0.0,False,False
1631998088.6334069,0.0,False,False
1631998089.6353993,0.0,False,False
1631998090.6429107,0.0,False,False
1631998091.6439512,0.0,False,False
1631998092.645445,0.0,False,False
1631998093.6464758,0.0,False,False
1631998094.6484678,0.0,False,False
1631998095.649501,0.0,False,False
1631998096.6514528,0.0,False,False
1631998097.6524842,0.0,False,False
1631998098.6544158,0.0,False,False
1631998099.6554499,0.0,False,False
1631998100.6565096,0.0,False,False
1631998101.6575394,0.0,False,False
1631998102.6585698,0.0,False,False
1631998103.659601,0.0,False,False
1631998104.661438,0.0,False,False
1631998105.6624727,0.0,False,False
1631998106.664042,0.0,False,False
1631998107.669199,0.0,False,False
1631998108.6702373,0.0,False,False
1631998109.6721592,0.0,False,False
1631998110.673199,0.0,False,False
1631998111.6746619,0.0,False,False
1631998112.6756968,0.0,False,False
1631998113.6777818,0.0,False,False
1631998114.6788218,0.0,False,False
1631998115.6807606,0.0,False,False
1631998116.6817927,0.0,False,False
1631998117.6837487,0.0,False,False
1631998118.6847816,0.0,False,False
1631998119.687162,0.0,False,False
1631998120.688209,0.0,False,False
1631998121.6897366,0.0,False,False
1631998122.690156,0.0,False,False
1631998123.6926131,0.0,False,False
1631998124.6972928,0.0,False,False
1631998125.6975257,0.0,False,False
1631998126.7001603,0.0,False,False
1631998127.7046359,0.0,False,False
1631998128.7056692,0.0,False,False
1631998129.7067006,0.0,False,False
1631998130.707734,0.0,False,False
1631998131.7087665,0.0,False,False
1631998132.7097974,0.0,False,False
1631998133.7108953,0.0,False,False
1631998134.711926,0.0,False,False
1631998135.716588,0.0,False,False
1631998136.7167885,0.0,False,False
1631998137.7195513,0.0,False,False
1631998138.720587,0.0,False,False
1631998139.7225015,0.0,False,False
1631998140.7235384,0.0,False,False
1631998141.7254298,0.0,False,False
1631998142.7264607,0.0,False,False
1631998143.7286558,0.0,False,False
1631998144.729703,0.0,False,False
