time_s,wob_n,
0.0,0.0,
1631998853.3853145,-0.007504571205478144,
1631998853.485433,0.0029228329958178034,
1631998853.5855498,-0.01390320560172793,
1631998853.6856723,0.0018958916729628994,
1631998853.8858805,-0.0007899548637345414,
1631998853.9860082,-0.000552968404614179,
1631998854.0862384,-0.007109593773610873,
1631998854.1863673,-0.016036083733811192,
1631998854.286479,0.0013429232683487204,
1631998854.3867018,-0.01335023719711375,
1631998854.4868205,7.899548637345414e-05,
1631998854.5869374,-0.015167133383703195,
1631998854.6870542,-0.02575252855774605,
1631998854.7871726,0.012086309415138484,
1631998854.887283,-0.02820138863532313,
1631998854.9874012,0.0031598194549381656,
1631998855.0875182,-0.01390320560172793,
1631998855.1876316,-0.011928318442391575,
1631998855.287868,-0.0019748871593363534,
1631998855.3879886,-0.028438375094443493,
1631998855.4881241,-0.013982201088101383,
1631998855.5882292,-0.008136535096465777,
1631998855.6883492,-0.005292697587021428,
1631998855.7884538,-0.008610508014706501,
1631998855.8885634,-0.007030598287237419,
1631998855.9887428,-0.013192246224366842,
1631998856.0888493,0.004976715641527611,
1631998856.1889608,-0.016668047624798826,
1631998856.2890823,-0.006951602800863965,
1631998856.3892052,-0.018563939297761723,
1631998856.4893382,-0.010427404201295946,
1631998856.5895238,-0.007662562178225052,
1631998856.689635,-0.015009142410956288,
1631998856.7897449,-0.01335023719711375,
1631998856.8898735,-0.014377178519968654,
1631998856.989988,-0.010901377119536673,
1631998857.0901015,-0.023540654939289335,
1631998857.1902146,-0.015878092761064284,
1631998857.2903302,-0.0073465802327312354,
1631998857.3904448,-0.014061196574474837,
1631998857.4906018,-0.0045817382096603404,
1631998857.5907195,-0.02346165945291588,
1631998857.6908252,-0.019669876106990083,
1631998857.6908252,-0.019669876106990083,
1631998857.8913383,-0.02496257369401151,
1631998857.9914522,-0.012323295874258846,
1631998858.0916553,-0.023382663966542427,
1631998858.1917758,-0.015878092761064284,
1631998858.2918873,-0.014535169492715562,
1631998858.3919892,-0.01848494381138827,
1631998858.492167,-0.012402291360632301,
1631998858.5922792,-0.02914933447180458,
1631998858.692496,-0.02472558723489115,
1631998858.7926104,-0.023935632371156607,
1631998858.8927262,-0.01643106116567846,
1631998858.9928374,-0.025989515016866412,
1631998859.092976,-0.02914933447180458,
1631998859.1930902,-0.021012799375338804,
1631998859.2932045,-0.045422404664736134,
1631998859.393334,0.0018168961865894452,
1631998859.4934604,-0.04115664840056961,
1631998859.5935786,-0.030492257740153298,
1631998859.6936886,0.0034758014004319824,
1631998859.7937942,-0.06027355610294551,
1631998859.8939285,0.007662562178225052,
1631998859.9940357,-0.047634278283192846,
1631998860.0941503,-0.007109593773610873,
1631998860.194261,-0.02038083548435117,
1631998860.2943606,-0.04186760777793069,
1631998860.3944736,-0.010269413228549039,
1631998860.4945865,-0.05032012481989029,
1631998860.5948353,-0.02914933447180458,
1631998860.6949706,-0.028280384121696582,
1631998860.7950838,-0.038628792836619075,
1631998860.8951983,-0.02346165945291588,
1631998860.9953299,-0.03736486505464381,
1631998861.0954497,-0.03594294629992163,
1631998861.1955678,-0.038865779295739436,
1631998861.2957222,-0.03507399594981364,
1631998861.395824,-0.04005071159134125,
1631998861.4959383,-0.026068510503239866,
1631998861.5960574,-0.036495914704535816,
1631998861.6961756,-0.032072167467622384,
1631998861.7962947,-0.0380758244320049,
1631998861.8964036,-0.04068267548232889,
1631998861.9965143,-0.02591051953049296,
1631998862.0966325,-0.0437634994508936,
1631998862.19675,-0.032704131358610014,
1631998862.296863,-0.03854979735024562,
1631998862.3969986,-0.045422404664736134,
1631998862.4971101,-0.038628792836619075,
1631998862.5972254,-0.04644934598759104,
1631998862.6973407,-0.033178104276850744,
1631998862.7974539,-0.04866121960604775,
1631998862.8975692,-0.035152991436187095,
1631998862.9976826,-0.04115664840056961,
1631998863.0978177,-0.05363793524757536,
1631998863.1979384,-0.03989272061859434,
1631998863.2983615,-0.05679775470251353,
1631998863.3984904,-0.04139363485968997,
1631998863.4986188,-0.047160305364952124,
1631998863.5987337,-0.037127878595523446,
1631998863.698854,-0.048898206065168114,
1631998863.7989845,-0.040840666455075794,
1631998863.899101,-0.04123564388694306,
1631998863.999206,-0.047792269255939754,
1631998864.0993292,-0.03586395081354818,
1631998864.199445,-0.05324295781570809,
1631998864.2995508,-0.04976715641527611,
1631998864.3996713,-0.04313153555990596,
1631998864.499793,-0.04929318349703538,
1631998864.5999048,-0.04249957166891833,
1631998864.7000194,-0.06469730333985894,
1631998864.8001337,-0.047002314392205216,
1631998864.90024,-0.05458588108405681,
1631998865.000356,-0.05735072310712771,
1631998865.10047,-0.05079409773813102,
1631998865.2005844,-0.06556625368996694,
1631998865.300711,-0.04439546334188123,
1631998865.4008288,-0.06461830785348549,
1631998865.500945,-0.050952088710877926,
1631998865.6011117,-0.06106351096668005,
1631998865.7012355,-0.05079409773813102,
1631998865.801351,-0.05537583594779136,
1631998865.9016013,-0.06272241618052259,
1631998866.0017326,-0.0494511744697823,
1631998866.1018634,-0.05979958318470479,
1631998866.2019727,-0.05261099392472046,
1631998866.302097,-0.05347994427482845,
1631998866.402215,-0.0649342897989793,
1631998866.5023243,-0.05205802552010628,
1631998866.6024544,-0.060115565130198605,
1631998866.70273,-0.05774570053899498,
1631998866.8028843,-0.05663976372976662,
1631998866.9030023,-0.06272241618052259,
1631998867.003115,-0.05600779983877899,
1631998867.103232,-0.056165790811525895,
1631998867.2033546,-0.06604022660820766,
1631998867.3034706,-0.06193246131678805,
1631998867.4035866,-0.06398634396249786,
1631998867.5037036,-0.059404605752837514,
1631998867.6038182,-0.062485429721402225,
1631998867.7039316,-0.057508714079874616,
1631998867.8040564,-0.06777812730842366,
1631998867.904177,-0.06335438007151023,
1631998868.0042977,-0.07283383843632472,
1631998868.1044095,-0.0658032401490873,
1631998868.2045522,-0.05782469602536843,
1631998868.3046584,-0.0676991318220502,
1631998868.4050214,-0.053321953302081546,
1631998868.505139,-0.07425575719104689,
1631998868.6052473,-0.06264342069414913,
1631998868.7053554,-0.07362379330005926,
1631998868.8054752,-0.06777812730842366,
1631998868.90558,-0.06975301446776001,
1631998869.0056918,-0.06280141166689604,
1631998869.1058428,-0.05608679532515244,
1631998869.2059646,-0.07070096030424146,
1631998869.306077,-0.07591466240488944,
1631998869.406227,-0.06588223563546075,
1631998869.506341,-0.07662562178225052,
1631998869.6064546,-0.06501328528535276,
1631998869.7065744,-0.06967401898138656,
1631998869.8066852,-0.071490915167976,
1631998869.9068,-0.08081238256004358,
1631998870.0069177,-0.06635620855370149,
1631998870.1070342,-0.0716489061407229,
1631998870.2071567,-0.06991100544050692,
1631998870.307271,-0.0885539402246421,
1631998870.4073794,-0.07141191968160254,
1631998870.5075104,-0.06975301446776001,
1631998870.607612,-0.09084480932947227,
1631998870.7077498,-0.07085895127698837,
1631998870.8078616,-0.0876849898745341,
1631998870.9080255,-0.06912105057677237,
1631998871.008152,-0.07946945929169487,
1631998871.10827,-0.08460416590596939,
1631998871.208385,-0.07891649088708069,
1631998871.3085103,-0.0990603399123115,
1631998871.4086182,-0.06833109571303783,
1631998871.5087311,-0.071490915167976,
1631998871.6088681,-0.08602608466069156,
1631998871.7089763,-0.05174204357461246,
1631998871.809091,-0.10522198784944092,
1631998871.9092658,-0.050952088710877926,
1631998872.0093808,-0.08697403049717302,
1631998872.1094966,-0.07259685197720436,
1631998872.2096162,-0.0801014231826825,
1631998872.3097365,-0.0647762988262324,
1631998872.4098585,-0.09803339858945659,
1631998872.509974,-0.06572424466271384,
1631998872.6100905,-0.06043154707569242,
1631998872.7102034,-0.09850737150769731,
1631998872.8103144,-0.06414433493524477,
1631998872.9104338,-0.09748043018484241,
1631998873.0105467,-0.070621964817868,
1631998873.110664,-0.08602608466069156,
1631998873.210774,-0.08618407563343847,
1631998873.310868,-0.06043154707569242,
1631998873.410969,-0.09574252948462643,
1631998873.5110917,-0.07883749540070724,
1631998873.611207,-0.08255028326025958,
1631998873.7113218,-0.08002242769630905,
1631998873.8114748,-0.08571010271519774,
1631998873.9115896,-0.090449831897605,
1631998874.0117047,-0.058614650889102976,
1631998874.1118329,-0.09400462878441043,
1631998874.211952,-0.08065439158729668,
1631998874.3120518,-0.07646763080950361,
1631998874.4121819,-0.08018041866905595,
1631998874.5122974,-0.08120735999191087,
1631998874.6124117,-0.0802594141554294,
1631998874.7125196,-0.06382835298975095,
1631998874.8126335,-0.0809703735327905,
1631998874.9127502,-0.09084480932947227,
1631998875.0128627,-0.09123978676133954,
1631998875.1129785,-0.08571010271519774,
1631998875.2130888,-0.0857890982015712,
1631998875.313201,-0.09092380481584572,
1631998875.4133153,-0.08539412076970393,
1631998875.4133153,-0.08539412076970393,
1631998875.6135287,-0.07765256310510542,
1631998875.7136402,-0.08618407563343847,
1631998875.8137534,-0.08373521555586139,
1631998875.914034,-0.09408362427078389,
1631998876.0141582,-0.07946945929169487,
1631998876.1142795,-0.090449831897605,
1631998876.2144907,-0.09360965135254316,
1631998876.314616,-0.08436717944684903,
1631998876.4147298,-0.09455759718902461,
1631998876.5148368,-0.08713202146991993,
1631998876.6149912,-0.08918590411562972,
1631998876.7151845,-0.08879092668376246,
1631998876.815307,-0.09005485446573773,
1631998876.915481,-0.09345166037979626,
1631998877.0156512,-0.08602608466069156,
1631998877.1158047,-0.09353065586616971,
1631998877.215984,-0.088711931197389,
1631998877.316222,-0.09526855656638569,
1631998877.416329,-0.09653248434836097,
1631998877.5165262,-0.08894891765650936,
1631998877.616706,-0.10237815033999657,
1631998877.7168865,-0.09408362427078389,
1631998877.8170965,-0.09013384995211118,
1631998877.9172628,-0.09052882738397845,
1631998878.0173924,-0.09945531734417877,
1631998878.1176307,-0.09511056559363879,
1631998878.2177944,-0.09084480932947227,
1631998878.3179204,-0.10087723609890094,
1631998878.4186945,-0.08926489960200318,
1631998878.5188262,-0.10222015936724967,
1631998878.6190152,-0.10079824061252748,
1631998878.7193062,-0.1011142225580213,
1631998878.819429,-0.10071924512615403,
1631998878.9197226,-0.10143020450351511,
1631998879.0198708,-0.10245714582637003,
1631998879.1200511,-0.10395806006746565,
1631998879.2202528,-0.10980372605910126,
1631998879.3204317,-0.0990603399123115,
1631998879.4206305,-0.10032426769428676,
1631998879.5207527,-0.10545897430856128,
1631998879.6209276,-0.10222015936724967,
1631998879.7211416,-0.10735486598152418,
1631998879.8213127,-0.1019831729081293,
1631998879.921503,-0.10782883889976491,
1631998880.0216968,-0.10229915485362312,
1631998880.1218867,-0.1019831729081293,
1631998880.2220724,-0.10885578022261981,
1631998880.322209,-0.10253614131274348,
1631998880.4224088,-0.10222015936724967,
1631998880.52259,-0.09661147983473442,
1631998880.623342,-0.1040370555538391,
1631998880.7235415,-0.11067267640920926,
1631998880.8237295,-0.10158819547626204,
1631998880.923945,-0.11327952745953324,
1631998881.0240626,-0.10537997882218783,
1631998881.1244345,-0.10237815033999657,
