time_s,Gx_deg_p_sec,Gy_deg_p_sec,Gz_deg_p_sec,Ax_g,Ay_g,Az_g,
1631997989.5048072,0.015267175572519083,0.10687022900763359,0.0916030534351145,-0.11742541550531639,-0.046195932693300294,0.9974708372045008,
1631997989.5048072,0.015267175572519083,0.10687022900763359,0.0916030534351145,-0.11742541550531639,-0.046195932693300294,0.9974708372045008,
1631997989.7051172,-0.03816793893129771,0.09923664122137404,0.09923664122137404,-0.12955507381026116,-0.03793744193248683,0.9745019097759884,
1631997989.7051172,-0.03816793893129771,0.09923664122137404,0.09923664122137404,-0.12955507381026116,-0.03793744193248683,0.9745019097759884,
1631997989.9054382,-0.07633587786259542,0.10687022900763359,0.10687022900763359,-0.10606999070919788,-0.03845359760503768,1.0054712501290388,
1631997990.00574,-0.015267175572519083,0.09923664122137404,0.1450381679389313,-0.10142458965624032,-0.018065448539279445,1.0065035614741407,
1631997990.1058977,-1.9465648854961832,0.12213740458015267,0.09923664122137404,-0.10271497883761742,-0.021678538247135334,0.9794053886652214,
1631997990.2060792,-0.04580152671755725,0.0916030534351145,0.12213740458015267,-0.1112315474347063,-0.008774646433364302,0.9905027356250645,
1631997990.3063653,-0.007633587786259542,0.0916030534351145,0.0916030534351145,-0.11819964901414266,-0.04284092082171983,0.9925673583152679,
1631997990.406537,-0.022900763358778626,0.08396946564885496,0.11450381679389313,-0.11819964901414266,-0.047744399710952824,0.9907608134613399,
1631997990.5066874,-0.03816793893129771,0.0916030534351145,0.08396946564885496,-0.10968308041705378,-0.03561474140600805,0.9977289150407762,
1631997990.6068592,-0.007633587786259542,0.11450381679389313,0.08396946564885496,-0.10555383503664705,-0.0237431609373387,0.9752761432848146,
1631997990.7070336,0.015267175572519083,0.08396946564885496,0.0916030534351145,-0.11174770310725714,-0.01677505935790234,0.9956642923505729,
1631997990.8071885,-0.022900763358778626,0.08396946564885496,0.11450381679389313,-0.11329617012490967,-0.033292040879529264,1.0026323939300092,
1631997990.9073684,1.9389312977099236,0.0916030534351145,0.06870229007633588,-0.11303809228863425,-0.05161556725508413,0.9954062145142974,
1631997991.007547,1.9312977099236641,0.08396946564885496,0.09923664122137404,-0.10813461339940125,-0.0338081965520801,0.9946319810054712,
1631997991.1077204,-0.015267175572519083,0.10687022900763359,0.10687022900763359,-0.11974811603179518,-0.022710849592237018,0.9943739031691958,
1631997991.2078838,-1.9465648854961832,0.0916030534351145,0.08396946564885496,-0.1112315474347063,-0.01961391555693197,0.9796634665014968,
1631997991.3080401,0.0,0.0916030534351145,0.09923664122137404,-0.11226385877980799,-0.032775885206978425,0.9928254361515433,
1631997991.4082146,1.9389312977099236,0.09923664122137404,0.0916030534351145,-0.09987612263858779,-0.02013007122948281,1.001858160421183,
1631997991.5083811,-0.022900763358778626,0.09923664122137404,0.10687022900763359,-0.10194074532879116,-0.02787240631774543,1.0206978424692887,
1631997991.608552,0.007633587786259542,0.11450381679389313,0.12213740458015267,-0.13161969650046454,-0.01935583772065655,0.9845669453907298,
1631997991.7087245,-1.9541984732824427,0.08396946564885496,0.11450381679389313,-0.10297305667389284,-0.032517807370703006,0.9843088675544543,
