time_s,Gx_deg_p_sec,Gy_deg_p_sec,Gz_deg_p_sec,Ax_g,Ay_g,Az_g,
1631997784.1191144,-1.9541984732824427,0.10687022900763359,0.09923664122137404,-0.12155466088572313,-0.03458243006090637,0.9917931248064416,
1631997784.1191144,-1.9541984732824427,0.10687022900763359,0.09923664122137404,-0.12155466088572313,-0.03458243006090637,0.9917931248064416,
1631997784.3194299,-0.015267175572519083,0.11450381679389313,0.0916030534351145,-0.10658614638174874,-0.04645401052957572,1.000051615567255,
1631997784.419579,-0.022900763358778626,0.0916030534351145,0.10687022900763359,-0.11794157117786724,-0.02013007122948281,1.000051615567255,
1631997784.5197406,0.0,0.07633587786259542,0.09923664122137404,-0.11355424796118509,-0.04284092082171983,1.0046970166202127,
1631997784.6199226,-0.030534351145038167,0.11450381679389313,0.09923664122137404,-0.09961804480231237,-0.036905130587385156,0.992051202642717,
1631997784.7201293,0.0,0.10687022900763359,0.09923664122137404,-0.11097346959843088,-0.054196345617838336,0.9905027356250645,
1631997784.8202865,1.9389312977099236,0.10687022900763359,0.09923664122137404,-0.11355424796118509,-0.04438938783937235,0.9897285021162382,
1631997784.9205003,-0.007633587786259542,0.09923664122137404,0.08396946564885496,-0.10348921234644368,-0.03845359760503768,1.00314854960256,
1631997785.0206716,-0.022900763358778626,0.09923664122137404,0.10687022900763359,-0.13213585217301538,-0.03200165169815216,0.9897285021162382,
1631997785.1208208,0.0,0.10687022900763359,0.12213740458015267,-0.1249096727573036,-0.026065861463817487,1.0036647052751109,
1631997785.2209818,0.0,0.0916030534351145,0.0916030534351145,-0.10787653556312583,-0.018839682048105707,0.9935996696603695,
1631997785.3211656,-0.030534351145038167,0.09923664122137404,0.07633587786259542,-0.11949003819551976,-0.04026014245896562,0.9745019097759884,
1631997785.4213352,-1.9465648854961832,0.09923664122137404,0.11450381679389313,-0.12594198410240529,-0.04955094456488077,0.9925673583152679,
1631997785.5214875,1.9389312977099236,0.08396946564885496,0.09923664122137404,-0.1287808403014349,-0.017291215030453184,1.0028904717662848,
1631997785.6216612,0.015267175572519083,0.08396946564885496,0.12213740458015267,-0.12645813977495612,-0.026065861463817487,0.9861154124083823,
1631997785.721825,-0.015267175572519083,0.09923664122137404,0.09923664122137404,-0.10194074532879116,-0.03948590895013936,0.9879219572623102,
1631997785.8220184,-0.015267175572519083,0.08396946564885496,0.12213740458015267,-0.11071539176215546,-0.03096934035305048,0.99695468153195,
1631997785.9222233,-0.007633587786259542,0.10687022900763359,0.0916030534351145,-0.11407040363373593,-0.03613089707855889,0.9995354598947042,
1631997786.0223947,-0.03816793893129771,0.09923664122137404,0.0916030534351145,-0.11174770310725714,-0.024001238773614122,1.0021162382574584,
1631997786.1225626,0.0,0.08396946564885496,0.0916030534351145,-0.10142458965624032,-0.04851863321977908,1.0028904717662848,
1631997786.222742,-0.03816793893129771,0.10687022900763359,0.08396946564885496,-0.11174770310725714,-0.045679777020749456,1.004955094456488,
1631997786.322897,0.0,0.09923664122137404,0.08396946564885496,-0.09961804480231237,-0.02322700526478786,1.0008258490760813,
1631997786.4230692,-0.022900763358778626,0.09923664122137404,0.07633587786259542,-0.107360379890575,-0.046195932693300294,1.0065035614741407,
1631997786.5232825,1.9465648854961832,0.11450381679389313,0.09923664122137404,-0.10813461339940125,-0.01548467017652524,1.001342004748632,
1631997786.6234977,0.007633587786259542,0.08396946564885496,0.09923664122137404,-0.13032930731908743,-0.026582017136368326,0.9835346340456281,
1631997786.7236476,-0.015267175572519083,0.0916030534351145,0.09923664122137404,-0.11174770310725714,-0.0400020646226902,1.0070197171466915,
1631997786.8238142,-0.022900763358778626,0.08396946564885496,0.0916030534351145,-0.10684422421802416,-0.025807783627542064,0.9938577474966449,
1631997786.92399,-0.030534351145038167,0.07633587786259542,0.09923664122137404,-0.10039227831113863,-0.04438938783937235,0.9897285021162382,
1631997787.0241446,-0.022900763358778626,0.11450381679389313,0.10687022900763359,-0.10065035614741405,-0.04697016620212656,0.9794053886652214,
1631997787.124433,1.9465648854961832,0.09923664122137404,0.09923664122137404,-0.10968308041705378,-0.03200165169815216,0.979147310828946,
1631997787.2246134,0.007633587786259542,0.11450381679389313,0.11450381679389313,-0.10606999070919788,-0.020646226902033653,0.9760503767936409,
1631997787.3247862,1.9465648854961832,0.07633587786259542,0.12213740458015267,-0.1313616186641891,-0.04387323216682151,0.9827604005368018,
1631997787.4249308,-0.007633587786259542,0.10687022900763359,0.10687022900763359,-0.1200061938680706,-0.035098585733457206,0.9757922989573655,
1631997787.5250955,0.022900763358778626,0.0916030534351145,0.09923664122137404,-0.11200578094353257,-0.025033550118715803,0.9992773820584288,
1631997787.6252463,-0.03816793893129771,0.10687022900763359,0.0916030534351145,-0.10400536801899453,-0.036647052751109736,0.9863734902446577,
1631997787.7254012,-0.030534351145038167,0.08396946564885496,0.10687022900763359,-0.11897388252296892,-0.0400020646226902,0.9974708372045008,
1631997787.8255515,1.9312977099236641,0.08396946564885496,0.08396946564885496,-0.11407040363373593,-0.028130484154020852,0.9974708372045008,
1631997787.9257255,-0.015267175572519083,0.061068702290076333,0.09923664122137404,-0.10065035614741405,-0.0338081965520801,0.9763084546299163,
1631997788.0258906,0.0,0.13740458015267176,0.0916030534351145,-0.11949003819551976,-0.04309899865799525,0.9935996696603695,
1631997788.1260586,1.9465648854961832,0.07633587786259542,0.08396946564885496,-0.11097346959843088,-0.03200165169815216,1.0036647052751109,
1631997788.2262108,-1.9465648854961832,0.09923664122137404,0.12213740458015267,-0.1287808403014349,-0.03484050789718179,0.9966966036956746,
1631997788.326386,0.007633587786259542,0.08396946564885496,0.08396946564885496,-0.13007122948281202,-0.02425931660988954,0.9948900588417466,
1631997788.4265544,-0.030534351145038167,0.09923664122137404,0.10687022900763359,-0.11329617012490967,-0.04258284298544441,0.9817280891917002,
1631997788.5266948,-0.022900763358778626,0.08396946564885496,0.06870229007633588,-0.11407040363373593,-0.02013007122948281,0.9910188912976153,
1631997788.6268375,0.015267175572519083,0.12213740458015267,0.0916030534351145,-0.1187158046866935,-0.006451945906885516,0.995148136678022,
1631997788.727016,0.0,0.0916030534351145,0.08396946564885496,-0.12078042737689687,-0.0338081965520801,1.0036647052751109,
1631997788.8271873,0.015267175572519083,0.11450381679389313,0.11450381679389313,-0.11665118199649013,-0.03896975327758852,0.9985031485496025,
1631997788.9273608,-0.022900763358778626,0.10687022900763359,0.12213740458015267,-0.10813461339940125,-0.02348508310106328,1.0062454836378651,
1631997789.0275311,1.9465648854961832,0.10687022900763359,0.09923664122137404,-0.12852276246515948,-0.026582017136368326,1.00314854960256,
1631997789.1277015,1.9312977099236641,0.0916030534351145,0.10687022900763359,-0.10942500258077836,-0.020904304738309072,0.9948900588417466,
1631997789.2279255,-1.9465648854961832,0.12213740458015267,0.11450381679389313,-0.10761845772685041,-0.043615154330546094,1.0026323939300092,
1631997789.3280647,1.9465648854961832,0.09923664122137404,0.08396946564885496,-0.11407040363373593,-0.047744399710952824,0.9778569216475689,
1631997789.4282737,1.9465648854961832,0.11450381679389313,0.10687022900763359,-0.12207081655827397,-0.029937029007948795,0.9959223701868483,
1631997789.5284274,-1.9541984732824427,0.08396946564885496,0.0916030534351145,-0.1274904511200578,-0.041550531640342725,0.988954268607412,
1631997789.6285875,1.9465648854961832,0.10687022900763359,0.08396946564885496,-0.11252193661608341,-0.01987199339320739,0.992051202642717,
1631997789.728734,-0.007633587786259542,0.0916030534351145,0.0916030534351145,-0.13213585217301538,-0.03948590895013936,1.0103747290182719,
1631997789.828899,-0.007633587786259542,0.09923664122137404,0.11450381679389313,-0.11458655930628676,-0.01677505935790234,0.9959223701868483,
1631997789.9290712,-0.015267175572519083,0.08396946564885496,0.09923664122137404,-0.10013420047486321,-0.018323526375554868,0.9935996696603695,
1631997790.0292404,-0.030534351145038167,0.09923664122137404,0.11450381679389313,-0.10013420047486321,-0.04490554351192319,0.9905027356250645,
1631997790.1293895,0.0,0.0916030534351145,0.10687022900763359,-0.11174770310725714,-0.04516362134819862,0.9941158253329203,
1631997790.2295501,0.007633587786259542,0.0916030534351145,0.06870229007633588,-0.11278001445235883,-0.03922783111386394,0.9964385258593992,
1631997790.3297186,-0.022900763358778626,0.10687022900763359,0.09923664122137404,-0.12078042737689687,-0.029678951171673375,0.995148136678022,
1631997790.4298887,-0.007633587786259542,0.09923664122137404,0.10687022900763359,-0.11665118199649013,-0.025033550118715803,0.9892123464436874,
1631997790.5300407,0.007633587786259542,0.10687022900763359,0.09923664122137404,-0.11690925983276555,-0.04051822029524104,1.001342004748632,
1631997790.6301916,-0.022900763358778626,0.12213740458015267,0.10687022900763359,-0.10710230205429958,-0.02348508310106328,1.0054712501290388,
1631997790.730356,-1.9541984732824427,0.10687022900763359,0.09923664122137404,-0.13161969650046454,-0.042066687312893564,0.9853411788995561,
1631997790.8305256,-0.015267175572519083,0.0916030534351145,0.10687022900763359,-0.107360379890575,-0.037679364096211414,1.0052131722927635,
1631997790.9306974,-1.9465648854961832,0.08396946564885496,0.0916030534351145,-0.11665118199649013,-0.011097346959843088,1.0059874058015896,
1631997791.0308723,-0.007633587786259542,0.10687022900763359,0.09923664122137404,-0.11819964901414266,-0.037163208423660575,0.9974708372045008,
1631997791.1310422,0.0,0.10687022900763359,0.0916030534351145,-0.09935996696603695,-0.02013007122948281,1.0005677712398058,
1631997791.2312002,-1.9541984732824427,0.09923664122137404,0.09923664122137404,-0.11510271497883762,-0.02348508310106328,0.9928254361515433,
1631997791.3313758,-0.007633587786259542,0.0916030534351145,0.08396946564885496,-0.09987612263858779,-0.042066687312893564,0.9765665324661917,
1631997791.4315414,1.9389312977099236,0.12213740458015267,0.09923664122137404,-0.1112315474347063,-0.030453184680499637,1.0028904717662848,
1631997791.5317082,0.0,0.09923664122137404,0.0916030534351145,-0.09987612263858779,-0.005161556725508413,0.9825023227005264,
1631997791.6318514,-0.030534351145038167,0.09923664122137404,0.09923664122137404,-0.1099411582533292,-0.045421699184474036,1.0008258490760813,
