time_s,Gx_deg_p_sec,Gy_deg_p_sec,Gz_deg_p_sec,Ax_g,Ay_g,Az_g,
1631996838.9359634,0.015267175572519083,0.09923664122137404,0.0916030534351145,-0.12671621761123153,-0.03096934035305048,0.9794053886652214,
1631996839.0368216,-0.015267175572519083,0.11450381679389313,0.09923664122137404,-0.10013420047486321,-0.02684009497264375,0.9933415918240941,
1631996839.0368216,-0.015267175572519083,0.11450381679389313,0.09923664122137404,-0.10013420047486321,-0.02684009497264375,0.9933415918240941,
1631996839.1369858,-0.030534351145038167,0.07633587786259542,0.12213740458015267,-0.1200061938680706,-0.035098585733457206,0.9977289150407762,
1631996839.3373122,-0.007633587786259542,0.09923664122137404,0.07633587786259542,-0.13187777433673994,-0.045421699184474036,1.0008258490760813,
1631996839.4374866,-0.030534351145038167,0.0916030534351145,0.09923664122137404,-0.10271497883761742,-0.03922783111386394,0.990244657788789,
1631996839.5376635,-1.9465648854961832,0.10687022900763359,0.09923664122137404,-0.12155466088572313,-0.04851863321977908,0.990244657788789,
1631996839.6378376,1.9236641221374047,0.0916030534351145,0.11450381679389313,-0.12903891813771032,-0.026323939300092906,0.9783730773201197,
1631996839.7380304,-1.9465648854961832,0.09923664122137404,0.0916030534351145,-0.11639310416021471,-0.04851863321977908,0.9943739031691958,
1631996839.8382084,1.9465648854961832,0.08396946564885496,0.0916030534351145,-0.11200578094353257,-0.025291627954991226,0.9910188912976153,
1631996839.9383798,-0.007633587786259542,0.09923664122137404,0.08396946564885496,-0.11071539176215546,-0.04697016620212656,0.9812119335191494,
1631996840.0387218,0.015267175572519083,0.07633587786259542,0.0916030534351145,-0.11665118199649013,-0.024775472282440383,1.0005677712398058,
1631996840.1388824,-0.022900763358778626,0.10687022900763359,0.09923664122137404,-0.12671621761123153,-0.021162382574584495,0.9974708372045008,
1631996840.2390418,-1.9312977099236641,0.10687022900763359,0.08396946564885496,-0.1225869722308248,-0.03819551976876226,0.9786311551563951,
1631996840.3392012,0.007633587786259542,0.11450381679389313,0.10687022900763359,-0.10271497883761742,-0.028904717662847114,0.9745019097759884,
1631996840.439495,1.9465648854961832,0.0916030534351145,0.0916030534351145,-0.13084546299163827,-0.01161350263239393,0.9907608134613399,
1631996840.5396488,-0.007633587786259542,0.08396946564885496,0.12213740458015267,-0.1225869722308248,-0.037679364096211414,0.9884381129348611,
1631996840.639818,-0.015267175572519083,0.0916030534351145,0.0916030534351145,-0.13213585217301538,-0.02013007122948281,0.9933415918240941,
